,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
0,-4.142857142857142,-3.0,1.1428571428571423,-2.1428571428571423,-20.0,-9.0,0.1428571428571428,-10.142857142857142,-6.57142857142857,0.14285714285714235,-3.7142857142857144,-28.85714285714286,-12.42857142857143,-1.8571428571428572,868023,2,1
1,-3.142857142857144,0.2857142857142865,-2.8571428571428577,0.7142857142857144,-11.42857142857143,-6.142857142857139,0.4285714285714286,9.142857142857144,5.714285714285714,-2.142857142857144,3.4285714285714284,16.285714285714292,8.285714285714292,1.4285714285714284,868026,1,2
2,-1.7142857142857153,1.4285714285714288,1.5714285714285712,0.2857142857142856,-5.428571428571431,-1.1428571428571388,0.857142857142857,-4.857142857142858,-4.999999999999999,-0.4285714285714288,-2.4285714285714284,-15.42857142857143,-5.0,-0.2857142857142858,868027,0,0
3,2.8571428571428577,2.1428571428571432,-1.0,2.2857142857142856,20.285714285714292,8.714285714285708,-0.2857142857142856,-3.2857142857142847,-2.2857142857142847,1.2857142857142865,-1.0,-12.57142857142857,-5.571428571428569,0.2857142857142856,868028,2,0
4,1.0,2.1428571428571423,1.1428571428571441,2.428571428571428,0.8571428571428612,0.2857142857142918,0.1428571428571428,-1.8571428571428577,-2.8571428571428568,-2.571428571428571,-2.2857142857142856,8.0,2.857142857142861,-1.7142857142857142,868029,2,2
5,-5.7142857142857135,-3.571428571428571,1.0,-4.142857142857142,-12.0,-6.428571428571431,-1.5714285714285712,-1.2857142857142865,-0.4285714285714288,4.428571428571428,-0.9999999999999996,2.5714285714285694,1.857142857142847,0.0,868031,0,0
6,11.0,7.0,-0.2857142857142865,4.857142857142858,35.42857142857142,13.42857142857143,2.428571428571429,0.2857142857142847,-1.2857142857142865,-0.5714285714285712,-0.8571428571428568,-14.57142857142857,-6.0,-0.5714285714285714,868033,2,0
7,-4.0,-4.571428571428571,-1.4285714285714288,-3.8571428571428568,-16.285714285714292,-5.857142857142861,-0.1428571428571428,-0.571428571428573,-1.2857142857142856,-2.8571428571428577,-1.571428571428572,4.0,1.5714285714285694,-0.5714285714285714,868034,2,0
8,0.7142857142857153,-0.14285714285714324,2.2857142857142856,-0.14285714285714324,-17.14285714285714,-4.571428571428584,-0.8571428571428572,-9.857142857142858,-7.571428571428571,0.0,-3.8571428571428568,-26.57142857142857,-11.0,-2.1428571428571432,868035,2,2
9,-1.7142857142857153,-2.571428571428571,-2.571428571428571,-2.142857142857143,7.142857142857139,3.285714285714292,-1.142857142857143,10.571428571428571,8.857142857142858,-0.42857142857142705,4.7142857142857135,33.14285714285714,14.285714285714292,1.2857142857142858,868036,0,0
10,11.285714285714285,6.857142857142857,-1.4285714285714288,3.5714285714285716,22.285714285714292,10.57142857142857,1.4285714285714288,1.8571428571428577,1.0000000000000009,0.5714285714285712,0.4285714285714288,-1.1428571428571388,-1.0,0.8571428571428572,868037,2,0
11,-3.0000000000000018,0.8571428571428577,1.5714285714285712,0.2857142857142856,-5.714285714285708,-1.857142857142847,0.5714285714285714,2.7142857142857135,2.428571428571429,-0.2857142857142847,0.14285714285714235,20.57142857142857,8.142857142857139,-0.2857142857142856,868038,2,2
12,-1.4285714285714288,-2.1428571428571432,-2.571428571428571,-0.5714285714285712,4.285714285714292,1.142857142857153,-0.7142857142857143,-1.7142857142857135,-0.7142857142857153,3.428571428571429,0.8571428571428577,7.142857142857139,2.0,0.0,868039,0,0
13,-5.7142857142857135,-6.0,-1.4285714285714288,-1.7142857142857149,-21.14285714285714,-7.0,-0.1428571428571428,-4.428571428571429,-5.285714285714286,-2.000000000000001,-2.2857142857142856,-13.714285714285708,-4.285714285714278,0.1428571428571429,868040,2,0
14,-3.0,-2.428571428571429,6.0,-2.142857142857143,-2.285714285714292,-0.1428571428571388,-0.2857142857142858,2.8571428571428577,1.1428571428571432,0.2857142857142847,0.4285714285714288,-11.142857142857139,-5.142857142857153,-0.2857142857142858,868041,2,0
15,10.142857142857144,7.0,-1.1428571428571423,4.0,31.714285714285715,12.142857142857139,2.2857142857142856,-1.4285714285714288,1.0,-2.8571428571428577,0.7142857142857144,-7.714285714285708,-5.0,0.4285714285714286,868042,2,0
16,0.7142857142857153,2.428571428571427,2.0,2.0,2.857142857142861,1.5714285714285694,0.2857142857142858,-4.142857142857142,-2.1428571428571423,0.14285714285714235,-2.714285714285714,-9.42857142857143,-5.857142857142861,-1.8571428571428572,868043,2,1
17,-2.2857142857142865,-1.0,-0.8571428571428559,-0.5714285714285712,-2.0,-1.5714285714285694,-0.2857142857142857,2.2857142857142865,1.1428571428571423,2.0,-0.4285714285714288,-13.142857142857139,-3.285714285714292,-0.2857142857142857,868044,1,2
18,-5.857142857142856,-4.857142857142858,0.14285714285714235,-1.7142857142857144,-14.857142857142861,-7.428571428571431,-0.1428571428571428,3.571428571428571,3.5714285714285703,-0.2857142857142865,0.0,18.57142857142857,7.714285714285722,0.1428571428571428,868045,0,2
19,-1.0,-0.2857142857142856,-0.2857142857142865,0.2857142857142856,-1.4285714285714306,-0.8571428571428612,-0.4285714285714285,-2.571428571428571,0.2857142857142865,-2.2857142857142865,-0.7142857142857144,-4.0,-2.7142857142857224,-0.7142857142857142,868046,0,2
