,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
0,-2.1111111111111107,1.2222222222222232,1.7777777777777768,0.7777777777777777,-5.7777777777777715,-1.8888888888889,0.7777777777777779,-0.22222222222222143,-0.5555555555555554,-0.2222222222222232,-0.11111111111111072,4.2222222222222285,1.6666666666666572,-0.44444444444444453,868038,2,0
1,4.222222222222221,3.5555555555555554,-0.5555555555555554,1.666666666666666,20.444444444444443,8.333333333333329,0.22222222222222232,-5.333333333333334,-4.111111111111111,0.6666666666666661,-1.7777777777777781,-13.777777777777771,-6.555555555555557,-0.33333333333333326,868046,2,1
2,-8.444444444444443,-5.666666666666667,-0.6666666666666679,-2.444444444444444,-25.555555555555557,-10.222222222222229,-1.3333333333333335,-4.111111111111111,-4.222222222222223,-1.666666666666666,-1.333333333333334,-14.0,-3.555555555555557,-0.2222222222222221,868048,1,1
3,-0.7777777777777786,-2.0,-1.0,-2.333333333333333,8.0,3.1111111111111143,-0.9999999999999998,-2.0,-1.7777777777777777,4.777777777777779,-1.3333333333333335,3.3333333333333286,1.7777777777777715,-0.2222222222222221,868050,1,1
4,3.666666666666668,3.777777777777777,1.5555555555555554,3.1111111111111107,5.555555555555557,2.8888888888889,0.8888888888888888,-0.44444444444444464,-2.222222222222223,0.11111111111111072,-1.4444444444444446,-13.777777777777771,-5.333333333333329,-1.0,868052,1,1
5,1.8888888888888875,1.2222222222222223,2.222222222222223,-0.44444444444444464,-15.777777777777771,-4.2222222222222285,-0.22222222222222232,-3.666666666666666,-0.11111111111111249,1.7777777777777786,-0.5555555555555554,-9.555555555555557,-3.0,0.5555555555555556,868053,1,2
6,-4.333333333333332,-4.333333333333333,-1.8888888888888893,-3.000000000000001,-15.777777777777771,-5.444444444444443,-0.11111111111111116,-5.8888888888888875,-3.4444444444444446,0.0,-3.5555555555555554,-12.0,-7.1111111111111,-1.666666666666667,868054,0,0
7,-2.1111111111111125,-2.7777777777777786,-2.4444444444444446,-0.8888888888888884,4.0,1.4444444444444429,-1.0,-8.555555555555555,-6.333333333333332,-0.6666666666666661,-2.333333333333333,-26.22222222222223,-10.333333333333343,-1.5555555555555558,868055,2,0
8,-1.2222222222222232,-2.5555555555555554,1.1111111111111125,-1.666666666666667,-14.444444444444443,-5.888888888888886,-0.6666666666666667,-3.7777777777777786,-0.6666666666666661,-3.1111111111111125,-0.8888888888888893,-11.777777777777771,-6.333333333333329,0.11111111111111094,868056,2,1
9,2.333333333333334,2.333333333333334,-0.33333333333333215,-0.33333333333333304,19.555555555555557,7.333333333333343,0.3333333333333335,3.666666666666666,2.1111111111111116,0.22222222222222143,1.7777777777777777,6.0,2.0,0.33333333333333326,868058,1,1
10,-3.7777777777777786,-2.333333333333333,-1.0,-2.3333333333333335,-11.333333333333329,-7.0,-1.5555555555555558,-4.555555555555557,-4.111111111111111,-0.3333333333333339,-1.666666666666667,-7.333333333333329,-4.111111111111114,-0.3333333333333335,868059,1,2
11,0.0,0.44444444444444464,0.11111111111111072,0.5555555555555558,-1.3333333333333286,-0.44444444444444287,-0.44444444444444453,-0.8888888888888893,-0.5555555555555554,3.666666666666666,0.7777777777777777,3.7777777777777715,-0.44444444444444287,-0.2222222222222221,868060,0,0
12,-0.7777777777777786,-1.333333333333333,-0.5555555555555554,-1.4444444444444442,7.555555555555557,2.8888888888889,-1.0000000000000002,-2.5555555555555554,-2.666666666666668,-1.5555555555555554,-0.7777777777777777,3.555555555555557,1.5555555555555571,-0.7777777777777779,868061,2,0
13,-4.777777777777779,-5.000000000000001,-2.7777777777777786,-1.8888888888888884,-16.0,-4.222222222222214,0.0,-5.444444444444445,-5.222222222222222,-2.1111111111111107,-2.333333333333333,-15.555555555555557,-4.555555555555557,-0.22222222222222232,868062,2,0
14,1.0,2.333333333333333,1.8888888888888875,2.0,0.22222222222222854,0.6666666666666714,0.6666666666666667,7.555555555555555,6.111111111111111,0.0,3.4444444444444446,24.22222222222223,10.222222222222229,1.0000000000000002,868063,2,2
15,4.444444444444445,2.8888888888888884,1.3333333333333321,1.0,-7.7777777777777715,-1.6666666666666714,0.0,-1.5555555555555554,-2.0,5.555555555555555,-1.7777777777777781,3.3333333333333286,1.444444444444457,-0.11111111111111116,868064,0,2
16,-1.1111111111111107,1.5555555555555554,1.666666666666666,0.44444444444444464,-3.7777777777777715,-1.5555555555555571,0.7777777777777777,-4.222222222222223,-0.33333333333333215,-2.1111111111111107,-1.1111111111111116,-11.555555555555557,-5.777777777777786,-0.3333333333333335,868065,0,0
17,-0.3333333333333339,0.1111111111111116,-0.11111111111111072,0.666666666666667,-5.333333333333329,-2.2222222222222143,-0.8888888888888888,0.3333333333333339,-1.333333333333333,4.555555555555555,-0.5555555555555554,0.0,-0.6666666666666572,0.5555555555555556,868066,2,1
18,2.333333333333332,1.666666666666666,-0.3333333333333339,-1.1111111111111107,20.0,8.222222222222229,0.33333333333333326,-7.444444444444443,-6.444444444444444,-1.5555555555555554,-3.333333333333334,-13.777777777777771,-3.8888888888888857,-0.2222222222222222,868067,1,2
19,-2.4444444444444446,-3.5555555555555562,-3.333333333333332,-1.4444444444444442,-10.666666666666671,-1.8888888888888857,0.11111111111111094,-4.444444444444445,-3.8888888888888893,-1.0,-1.7777777777777777,-3.7777777777777715,-2.444444444444443,-0.11111111111111116,868068,0,2
20,0.44444444444444464,-0.11111111111111072,2.777777777777777,1.333333333333333,6.666666666666671,0.5555555555555571,-0.5555555555555556,10.0,7.888888888888889,-1.666666666666667,4.111111111111112,30.888888888888886,11.666666666666671,2.1111111111111116,868069,0,2
21,5.666666666666666,3.666666666666668,-0.7777777777777768,3.1111111111111107,13.333333333333329,5.444444444444443,0.2222222222222221,-4.888888888888889,-3.5555555555555554,-0.44444444444444464,-3.111111111111111,-14.222222222222229,-8.1111111111111,-1.666666666666667,868070,0,2
22,8.888888888888888,6.777777777777777,-0.11111111111111072,4.0,21.33333333333333,9.0,1.1111111111111112,8.333333333333332,5.555555555555555,-1.0,2.555555555555556,16.66666666666667,8.444444444444443,1.3333333333333335,868071,0,1
23,-2.0,-2.666666666666667,1.8888888888888893,-1.7777777777777777,-13.777777777777771,-5.555555555555557,-0.5555555555555555,-2.222222222222223,0.5555555555555554,1.4444444444444446,-0.33333333333333304,-4.2222222222222285,-2.0,0.4444444444444444,868072,1,0
24,3.666666666666666,4.0,1.7777777777777786,3.1111111111111107,1.3333333333333286,1.1111111111111143,0.7777777777777777,-6.111111111111111,-4.777777777777777,-1.2222222222222214,-0.7777777777777777,-21.555555555555557,-9.0,-1.2222222222222223,868073,2,0
