Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
10,Wed,1/20/2021,15:00 (17:00),Udinese,0.4,1–1,1.5,Atalanta,,Dacia Arena,Giampaolo Calvarese,Match Report,
,,,,,,,,,,,,,
19,Fri,1/22/2021,20:45 (22:45),Benevento,1.6,2–2,1.4,Torino,,Stadio Ciro Vigorito,Piero Giacomelli,Match Report,
19,Sat,1/23/2021,15:00 (17:00),Roma,2.6,4–3,1.3,Spezia,,Stadio Olimpico,Luca Pairetto,Match Report,
19,Sat,1/23/2021,18:00 (20:00),Udinese,0.3,0–0,0.7,Inter,,Dacia Arena,Fabio Maresca,Match Report,
19,Sat,1/23/2021,18:00 (20:00),Milan,1.8,0–3,2,Atalanta,,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,
19,Sat,1/23/2021,20:45 (22:45),Fiorentina,1.2,2–1,0.7,Crotone,,Stadio Artemio Franchi,Marco Piccinini,Match Report,
19,Sun,1/24/2021,12:30 (14:30),Juventus,3,2–0,0.5,Bologna,,Allianz Stadium,Juan Sacchi,Match Report,
19,Sun,1/24/2021,15:00 (17:00),Hellas Verona,1.8,3–1,0.8,Napoli,,Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,
19,Sun,1/24/2021,15:00 (17:00),Genoa,1.7,1–0,1,Cagliari,,Stadio Comunale Luigi Ferraris,Marco Di Bello,Match Report,
19,Sun,1/24/2021,18:00 (20:00),Lazio,1.9,2–1,0.6,Sassuolo,,Stadio Olimpico,Antonio Giua,Match Report,
19,Sun,1/24/2021,20:45 (22:45),Parma,0.4,0–2,1.7,Sampdoria,,Stadio Ennio Tardini,Gianluca Manganiello,Match Report,
,,,,,,,,,,,,,
20,Fri,1/29/2021,20:45 (22:45),Torino,2.2,1–1,1.4,Fiorentina,,Stadio Olimpico di Torino,Marco Di Bello,Match Report,
20,Sat,1/30/2021,15:00 (17:00),Bologna,1.6,1–2,2.5,Milan,,Stadio Renato Dall'Ara,Daniele Doveri,Match Report,
20,Sat,1/30/2021,18:00 (20:00),Sampdoria,0.5,0–2,1.5,Juventus,,Stadio Comunale Luigi Ferraris,Michael Fabbri,Match Report,
20,Sat,1/30/2021,20:45 (22:45),Inter,1.4,4–0,0,Benevento,,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,
20,Sun,1/31/2021,12:30 (14:30),Spezia,0.8,0–1,1.1,Udinese,,Stadio Dino Manuzzi,Antonio Di Martino,Match Report,
20,Sun,1/31/2021,15:00 (17:00),Cagliari,0.8,1–1,1.9,Sassuolo,,Sardegna Arena,Maurizio Mariani,Match Report,
20,Sun,1/31/2021,15:00 (17:00),Atalanta,1.2,1–3,1.9,Lazio,,Stadio Atleti Azzurri d'Italia,Daniele Chiffi,Match Report,
20,Sun,1/31/2021,15:00 (17:00),Crotone,0.6,0–3,1.3,Genoa,,Stadio Ezio Scida,Piero Giacomelli,Match Report,
20,Sun,1/31/2021,18:00 (20:00),Napoli,1,2–0,0.3,Parma,,Stadio Diego Armando Maradona,Federico La Penna,Match Report,
20,Sun,1/31/2021,20:45 (22:45),Roma,2,3–1,0.7,Hellas Verona,,Stadio Olimpico,Marco Piccinini,Match Report,
,,,,,,,,,,,,,
21,Fri,2/5/2021,20:45 (22:45),Fiorentina,0.6,0–2,2.2,Inter,,Stadio Artemio Franchi,Federico La Penna,Match Report,
21,Sat,2/6/2021,15:00 (17:00),Atalanta,1.8,3–3,2.8,Torino,,Stadio Atleti Azzurri d'Italia,Francesco Fourneau,Match Report,
21,Sat,2/6/2021,15:00 (17:00),Sassuolo,0.8,1–2,1.9,Spezia,,Mapei Stadium - Città del Tricolore,Juan Sacchi,Match Report,
21,Sat,2/6/2021,18:00 (20:00),Juventus,0.2,2–0,1,Roma,,Allianz Stadium,Daniele Orsato,Match Report,
21,Sat,2/6/2021,20:45 (22:45),Genoa,1,2–1,2,Napoli,,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
21,Sun,2/7/2021,12:30 (14:30),Benevento,1,1–1,1.7,Sampdoria,,Stadio Ciro Vigorito,Gianluca Aureliano,Match Report,
21,Sun,2/7/2021,15:00 (17:00),Milan,2.2,4–0,0.6,Crotone,,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,
21,Sun,2/7/2021,15:00 (17:00),Udinese,2,2–0,0.3,Hellas Verona,,Dacia Arena,Alberto Santoro,Match Report,
21,Sun,2/7/2021,18:00 (20:00),Parma,0.9,0–3,1.3,Bologna,,Stadio Ennio Tardini,Marco Guida,Match Report,
21,Sun,2/7/2021,20:45 (22:45),Lazio,1.2,1–0,0.8,Cagliari,,Stadio Olimpico,Massimiliano Irrati,Match Report,
,,,,,,,,,,,,,
22,Fri,2/12/2021,20:45 (22:45),Bologna,1.7,1–1,0.8,Benevento,,Stadio Renato Dall'Ara,Davide Ghersini,Match Report,
22,Sat,2/13/2021,15:00 (17:00),Torino,0.4,0–0,0.3,Genoa,,Stadio Olimpico di Torino,Fabrizio Pasqua,Match Report,
22,Sat,2/13/2021,18:00 (20:00),Napoli,1.1,1–0,2.2,Juventus,,Stadio Diego Armando Maradona,Daniele Doveri,Match Report,
22,Sat,2/13/2021,20:45 (22:45),Spezia,1.5,2–0,0.5,Milan,,Stadio Dino Manuzzi,Daniele Chiffi,Match Report,
22,Sun,2/14/2021,12:30 (14:30),Roma,2.3,3–0,0.3,Udinese,,Stadio Olimpico,Piero Giacomelli,Match Report,
22,Sun,2/14/2021,15:00 (17:00),Sampdoria,1.1,2–1,1.3,Fiorentina,,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
22,Sun,2/14/2021,15:00 (17:00),Cagliari,0.2,0–1,0.6,Atalanta,,Sardegna Arena,Marco Piccinini,Match Report,
22,Sun,2/14/2021,18:00 (20:00),Crotone,0.8,1–2,2.5,Sassuolo,,Stadio Ezio Scida,Ivan Pezzuto,Match Report,
22,Sun,2/14/2021,20:45 (22:45),Inter,2.2,3–1,0.7,Lazio,,Stadio Giuseppe Meazza,Michael Fabbri,Match Report,
22,Mon,2/15/2021,20:45 (22:45),Hellas Verona,1.2,2–1,1.5,Parma,,Stadio Marc'Antonio Bentegodi,Luca Massimi,Match Report,
,,,,,,,,,,,,,
23,Fri,2/19/2021,18:30 (20:30),Fiorentina,2,3–0,1,Spezia,,Stadio Artemio Franchi,Giampaolo Calvarese,Match Report,
23,Fri,2/19/2021,20:45 (22:45),Cagliari,1,0–1,1.1,Torino,,Sardegna Arena,Daniele Orsato,Match Report,
23,Sat,2/20/2021,15:00 (17:00),Lazio,1.4,1–0,1.3,Sampdoria,,Stadio Olimpico,Davide Massa,Match Report,
23,Sat,2/20/2021,18:00 (20:00),Genoa,1,2–2,1.2,Hellas Verona,,Stadio Comunale Luigi Ferraris,Matteo Marchetti,Match Report,
23,Sat,2/20/2021,20:45 (22:45),Sassuolo,1.7,1–1,0.5,Bologna,,Mapei Stadium - Città del Tricolore,Federico La Penna,Match Report,
23,Sun,2/21/2021,12:30 (14:30),Parma,2.6,2–2,1.2,Udinese,,Stadio Ennio Tardini,Massimiliano Irrati,Match Report,
23,Sun,2/21/2021,15:00 (17:00),Milan,0.8,0–3,2.6,Inter,,Stadio Giuseppe Meazza,Daniele Doveri,Match Report,
23,Sun,2/21/2021,18:00 (20:00),Atalanta,2.2,4–2,0.7,Napoli,,Stadio Atleti Azzurri d'Italia,Marco Di Bello,Match Report,
23,Sun,2/21/2021,20:45 (22:45),Benevento,0.3,0–0,0.6,Roma,,Stadio Ciro Vigorito,Luca Pairetto,Match Report,
23,Mon,2/22/2021,20:45 (22:45),Juventus,3.4,3–0,0.8,Crotone,,Allianz Stadium,Valerio Marini,Match Report,
,,,,,,,,,,,,,
24,Sat,2/27/2021,15:00 (17:00),Spezia,1.6,2–2,1.1,Parma,,Stadio Dino Manuzzi,Daniele Orsato,Match Report,
24,Sat,2/27/2021,18:00 (20:00),Bologna,1.3,2–0,2.5,Lazio,,Stadio Renato Dall'Ara,Piero Giacomelli,Match Report,
24,Sat,2/27/2021,20:45 (22:45),Hellas Verona,0.8,1–1,1,Juventus,,Stadio Marc'Antonio Bentegodi,Fabio Maresca,Match Report,
24,Sun,2/28/2021,12:30 (14:30),Sampdoria,0.4,0–2,1.6,Atalanta,,Stadio Comunale Luigi Ferraris,Livio Marinelli,Match Report,
24,Sun,2/28/2021,15:00 (17:00),Crotone,1,0–2,1.5,Cagliari,,Stadio Ezio Scida,Michael Fabbri,Match Report,
24,Sun,2/28/2021,15:00 (17:00),Inter,2.7,3–0,0.1,Genoa,,Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
24,Sun,2/28/2021,15:00 (17:00),Udinese,0.7,1–0,0.4,Fiorentina,,Dacia Arena,Manuel Volpi,Match Report,
24,Sun,2/28/2021,18:00 (20:00),Napoli,2,2–0,0.4,Benevento,,Stadio Diego Armando Maradona,Rosario Abisso,Match Report,
24,Sun,2/28/2021,20:45 (22:45),Roma,1.4,1–2,3.1,Milan,,Stadio Olimpico,Marco Guida,Match Report,
,,,,,,,,,,,,,
25,Tue,3/2/2021,20:45 (22:45),Juventus,2.4,3–0,1.4,Spezia,,Allianz Stadium,Juan Sacchi,Match Report,
25,Wed,3/3/2021,18:30 (20:30),Sassuolo,2.4,3–3,2.6,Napoli,,Mapei Stadium - Città del Tricolore,Valerio Marini,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Atalanta,3,5–1,0.7,Crotone,,Stadio Atleti Azzurri d'Italia,Simone Sozza,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Benevento,0.3,0–3,1.4,Hellas Verona,,Stadio Ciro Vigorito,Giovanni Ayroldi,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Genoa,0.2,1–1,0.5,Sampdoria,,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Fiorentina,0.5,1–2,1.7,Roma,,Stadio Artemio Franchi,Giampaolo Calvarese,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Milan,1.6,1–1,0.6,Udinese,,Stadio Giuseppe Meazza,Davide Massa,Match Report,
25,Wed,3/3/2021,20:45 (22:45),Cagliari,1.2,1–0,0.6,Bologna,,Sardegna Arena,Marco Di Bello,Match Report,
25,Thu,3/4/2021,20:45 (22:45),Parma,0.8,1–2,2.9,Inter,,Stadio Ennio Tardini,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,,
26,Sat,3/6/2021,15:00 (17:00),Spezia,1.5,1–1,0.4,Benevento,,Stadio Dino Manuzzi,Francesco Fourneau,Match Report,
26,Sat,3/6/2021,18:00 (20:00),Udinese,1.7,2–0,0.9,Sassuolo,,Dacia Arena,Lorenzo Maggioni,Match Report,
26,Sat,3/6/2021,20:45 (22:45),Juventus,1.5,3–1,1,Lazio,,Allianz Stadium,Davide Massa,Match Report,
26,Sun,3/7/2021,12:30 (14:30),Roma,1,1–0,0.2,Genoa,,Stadio Olimpico,Michael Fabbri,Match Report,
26,Sun,3/7/2021,15:00 (17:00),Fiorentina,1.1,3–3,2.7,Parma,,Stadio Artemio Franchi,Rosario Abisso,Match Report,
26,Sun,3/7/2021,15:00 (17:00),Crotone,2.6,4–2,1.8,Torino,,Stadio Ezio Scida,Marco Guida,Match Report,
26,Sun,3/7/2021,15:00 (17:00),Hellas Verona,0.9,0–2,0.7,Milan,,Stadio Marc'Antonio Bentegodi,Daniele Orsato,Match Report,
26,Sun,3/7/2021,18:00 (20:00),Sampdoria,0.6,2–2,0.6,Cagliari,,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Match Report,
26,Sun,3/7/2021,20:45 (22:45),Napoli,1,3–1,0.7,Bologna,,Stadio Diego Armando Maradona,Daniele Chiffi,Match Report,
26,Mon,3/8/2021,20:45 (22:45),Inter,0.2,1–0,0.9,Atalanta,,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,
,,,,,,,,,,,,,
27,Fri,3/12/2021,15:00 (17:00),Lazio,2.6,3–2,1.3,Crotone,,Stadio Olimpico,Antonio Rapuano,Match Report,
27,Fri,3/12/2021,20:45 (22:45),Atalanta,1.6,3–1,1.4,Spezia,,Stadio Atleti Azzurri d'Italia,Valerio Marini,Match Report,
27,Sat,3/13/2021,15:00 (17:00),Sassuolo,1.6,3–2,1.2,Hellas Verona,,Mapei Stadium - Città del Tricolore,Alessandro Prontera,Match Report,
27,Sat,3/13/2021,18:00 (20:00),Benevento,1.9,1–4,1.9,Fiorentina,,Stadio Ciro Vigorito,Piero Giacomelli,Match Report,
27,Sat,3/13/2021,20:45 (22:45),Genoa,1.5,1–1,1.8,Udinese,,Stadio Comunale Luigi Ferraris,Giacomo Camplone,Match Report,
27,Sun,3/14/2021,12:30 (14:30),Bologna,1.9,3–1,1.6,Sampdoria,,Stadio Renato Dall'Ara,Massimiliano Irrati,Match Report,
27,Sun,3/14/2021,15:00 (17:00),Torino,0.9,1–2,2.5,Inter,,Stadio Olimpico di Torino,Paolo Valeri,Match Report,
27,Sun,3/14/2021,15:00 (17:00),Parma,2,2–0,1.7,Roma,,Stadio Ennio Tardini,Marco Piccinini,Match Report,
27,Sun,3/14/2021,18:00 (20:00),Cagliari,0.9,1–3,2,Juventus,,Sardegna Arena,Giampaolo Calvarese,Match Report,
27,Sun,3/14/2021,20:45 (22:45),Milan,1,0–1,1.1,Napoli,,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,,
24,Wed,3/17/2021,15:00 (17:00),Torino,2.7,3–2,1.5,Sassuolo,,Stadio Olimpico di Torino,Maurizio Mariani,Match Report,
,,,,,,,,,,,,,
28,Fri,3/19/2021,20:45 (22:45),Parma,2.3,1–2,1.2,Genoa,,Stadio Ennio Tardini,Daniele Doveri,Match Report,
28,Sat,3/20/2021,15:00 (17:00),Crotone,1.9,2–3,3.1,Bologna,,Stadio Ezio Scida,Francesco Fourneau,Match Report,
28,Sat,3/20/2021,18:00 (20:00),Spezia,0.9,2–1,2.7,Cagliari,,Stadio Dino Manuzzi,Maurizio Mariani,Match Report,
28,Sun,3/21/2021,12:30 (14:30),Hellas Verona,0.5,0–2,2,Atalanta,,Stadio Marc'Antonio Bentegodi,Luca Pairetto,Match Report,
28,Sun,3/21/2021,15:00 (17:00),Juventus,2.1,0–1,0.4,Benevento,,Allianz Stadium,Rosario Abisso,Match Report,
28,Sun,3/21/2021,15:00 (17:00),Udinese,1.5,0–1,1.5,Lazio,,Dacia Arena,Fabio Maresca,Match Report,
28,Sun,3/21/2021,15:00 (17:00),Sampdoria,0.9,1–0,0.7,Torino,,Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
28,Sun,3/21/2021,18:00 (20:00),Fiorentina,0.4,2–3,1.7,Milan,,Stadio Artemio Franchi,Marco Guida,Match Report,
28,Sun,3/21/2021,20:45 (22:45),Roma,0.6,0–2,0.9,Napoli,,Stadio Olimpico,Marco Di Bello,Match Report,
,,,,,,,,,,,,,
29,Sat,4/3/2021,12:30 (13:30),Milan,1.2,1–1,0.8,Sampdoria,,Stadio Giuseppe Meazza,Marco Piccinini,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Napoli,2.9,4–3,1,Crotone,,Stadio Diego Armando Maradona,Antonio Di Martino,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Cagliari,2.3,0–2,1.2,Hellas Verona,,Sardegna Arena,Daniele Doveri,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Atalanta,2.5,3–2,0.8,Udinese,,Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Sassuolo,2.9,2–2,1.6,Roma,,Mapei Stadium - Città del Tricolore,Luca Pairetto,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Genoa,1.1,1–1,0.9,Fiorentina,,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Lazio,2.2,2–1,0.8,Spezia,,Stadio Olimpico,Antonio Giua,Match Report,
29,Sat,4/3/2021,15:00 (16:00),Benevento,1.2,2–2,1.3,Parma,,Stadio Ciro Vigorito,Davide Massa,Match Report,
29,Sat,4/3/2021,18:00 (19:00),Torino,1.4,2–2,3.2,Juventus,,Stadio Olimpico di Torino,Michael Fabbri,Match Report,
29,Sat,4/3/2021,20:45 (21:45),Bologna,1.1,0–1,1.9,Inter,,Stadio Renato Dall'Ara,Piero Giacomelli,Match Report,
,,,,,,,,,,,,,
3,Wed,4/7/2021,18:45 (19:45),Juventus,1.5,2–1,1.7,Napoli,,Allianz Stadium,Maurizio Mariani,Match Report,
,,,,,,,,,,,,,
28,Wed,4/7/2021,18:45 (19:45),Inter,1.1,2–1,0.7,Sassuolo,,Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,
,,,,,,,,,,,,,
30,Sat,4/10/2021,15:00 (16:00),Spezia,1.2,3–2,1.6,Crotone,,Stadio Dino Manuzzi,Simone Sozza,Match Report,
30,Sat,4/10/2021,18:00 (19:00),Parma,1.8,1–3,1,Milan,,Stadio Ennio Tardini,Fabio Maresca,Match Report,
30,Sat,4/10/2021,20:45 (21:45),Udinese,1.1,0–1,1.5,Torino,,Dacia Arena,Daniele Doveri,Match Report,
30,Sun,4/11/2021,12:30 (13:30),Inter,1.2,1–0,0.3,Cagliari,,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,
30,Sun,4/11/2021,15:00 (16:00),Sampdoria,1,0–2,1.7,Napoli,,Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
30,Sun,4/11/2021,15:00 (16:00),Hellas Verona,0.3,0–1,0.6,Lazio,,Stadio Marc'Antonio Bentegodi,Daniele Chiffi,Match Report,
30,Sun,4/11/2021,15:00 (16:00),Juventus,2.7,3–1,0.9,Genoa,,Allianz Stadium,Marco Di Bello,Match Report,
30,Sun,4/11/2021,18:00 (19:00),Roma,0.8,1–0,1.4,Bologna,,Stadio Olimpico,Marco Guida,Match Report,
30,Sun,4/11/2021,20:45 (21:45),Fiorentina,1.4,2–3,3,Atalanta,,Stadio Artemio Franchi,Juan Sacchi,Match Report,
30,Mon,4/12/2021,20:45 (21:45),Benevento,0.5,0–1,1.1,Sassuolo,,Stadio Ciro Vigorito,Valerio Marini,Match Report,
,,,,,,,,,,,,,
31,Sat,4/17/2021,15:00 (16:00),Sampdoria,1.8,3–1,1.6,Hellas Verona,,Stadio Comunale Luigi Ferraris,Federico Dionisi,Match Report,
31,Sat,4/17/2021,15:00 (16:00),Crotone,1.5,1–2,0.7,Udinese,,Stadio Ezio Scida,Luca Massimi,Match Report,
31,Sat,4/17/2021,18:00 (19:00),Sassuolo,2.2,3–1,0.8,Fiorentina,,Mapei Stadium - Città del Tricolore,Gianluca Aureliano,Match Report,
31,Sat,4/17/2021,20:45 (21:45),Cagliari,2.1,4–3,1.4,Parma,,Sardegna Arena,Paolo Valeri,Match Report,
31,Sun,4/18/2021,12:30 (13:30),Milan,1.3,2–1,1,Genoa,,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
31,Sun,4/18/2021,15:00 (16:00),Atalanta,0.9,1–0,0.8,Juventus,,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Match Report,
31,Sun,4/18/2021,15:00 (16:00),Bologna,2.6,4–1,0.7,Spezia,,Stadio Renato Dall'Ara,Marco Piccinini,Match Report,
31,Sun,4/18/2021,15:00 (16:00),Lazio,3.3,5–3,1.7,Benevento,,Stadio Olimpico,Davide Ghersini,Match Report,
31,Sun,4/18/2021,18:00 (19:00),Torino,3.4,3–1,1.4,Roma,,Stadio Olimpico di Torino,Davide Massa,Match Report,
31,Sun,4/18/2021,20:45 (21:45),Napoli,0.7,1–1,0.9,Inter,,Stadio Diego Armando Maradona,Daniele Doveri,Match Report,
,,,,,,,,,,,,,
32,Tue,4/20/2021,20:45 (21:45),Hellas Verona,1.9,1–2,1.3,Fiorentina,,Stadio Marc'Antonio Bentegodi,Alessandro Prontera,Match Report,
32,Wed,4/21/2021,18:30 (19:30),Milan,1.1,1–2,1.9,Sassuolo,,Stadio Giuseppe Meazza,Juan Sacchi,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Bologna,0.3,1–1,2,Torino,,Stadio Renato Dall'Ara,Valerio Marini,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Crotone,0.8,0–1,1.9,Sampdoria,,Stadio Ezio Scida,Daniele Paterna,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Genoa,1.3,2–2,1.1,Benevento,,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Spezia,0,1–1,3.1,Inter,,Stadio Dino Manuzzi,Daniele Chiffi,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Udinese,0.8,0–1,1.9,Cagliari,,Dacia Arena,Marco Guida,Match Report,
32,Wed,4/21/2021,20:45 (21:45),Juventus,1.9,3–1,1,Parma,,Allianz Stadium,Piero Giacomelli,Match Report,
32,Thu,4/22/2021,18:30 (19:30),Roma,1.2,1–1,2.1,Atalanta,,Stadio Olimpico,Giampaolo Calvarese,Match Report,
32,Thu,4/22/2021,20:45 (21:45),Napoli,1.5,5–2,1.9,Lazio,,Stadio Diego Armando Maradona,Marco Di Bello,Match Report,
,,,,,,,,,,,,,
33,Sat,4/24/2021,15:00 (16:00),Genoa,2.1,2–0,1.1,Spezia,,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
33,Sat,4/24/2021,18:00 (19:00),Parma,1.9,3–4,2.7,Crotone,,Stadio Ennio Tardini,Antonio Rapuano,Match Report,
33,Sat,4/24/2021,20:45 (21:45),Sassuolo,1.6,1–0,1.1,Sampdoria,,Mapei Stadium - Città del Tricolore,Matteo Gariglio,Match Report,
33,Sun,4/25/2021,12:30 (13:30),Benevento,2.8,2–4,1.2,Udinese,,Stadio Ciro Vigorito,Maurizio Mariani,Match Report,
33,Sun,4/25/2021,15:00 (16:00),Inter,0.9,1–0,1.3,Hellas Verona,,Stadio Giuseppe Meazza,Rosario Abisso,Match Report,
33,Sun,4/25/2021,15:00 (16:00),Fiorentina,1.3,1–1,1.2,Juventus,,Stadio Artemio Franchi,Davide Massa,Match Report,
33,Sun,4/25/2021,18:00 (19:00),Cagliari,1.3,3–2,1.8,Roma,,Sardegna Arena,Massimiliano Irrati,Match Report,
33,Sun,4/25/2021,20:45 (21:45),Atalanta,3.6,5–0,1.3,Bologna,,Stadio Atleti Azzurri d'Italia,Michael Fabbri,Match Report,
33,Mon,4/26/2021,18:30 (19:30),Torino,1.3,0–2,2.4,Napoli,,Stadio Olimpico di Torino,Paolo Valeri,Match Report,
33,Mon,4/26/2021,20:45 (21:45),Lazio,1.6,3–0,1.8,Milan,,Stadio Olimpico,Daniele Orsato,Match Report,
,,,,,,,,,,,,,
34,Sat,5/1/2021,15:00 (16:00),Hellas Verona,1.7,1–1,1.2,Spezia,,Stadio Marc'Antonio Bentegodi,Manuel Volpi,Match Report,
34,Sat,5/1/2021,18:00 (19:00),Crotone,0.8,0–2,2.4,Inter,,Stadio Ezio Scida,Alessandro Prontera,Match Report,
34,Sat,5/1/2021,20:45 (21:45),Milan,3.1,2–0,1,Benevento,,Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
34,Sun,5/2/2021,12:30 (13:30),Lazio,2.5,4–3,1.1,Genoa,,Stadio Olimpico,Piero Giacomelli,Match Report,
34,Sun,5/2/2021,15:00 (16:00),Napoli,2.5,1–1,1.9,Cagliari,,Stadio Diego Armando Maradona,Michael Fabbri,Match Report,
34,Sun,5/2/2021,15:00 (16:00),Bologna,2.2,3–3,2,Fiorentina,,Stadio Renato Dall'Ara,Federico Dionisi,Match Report,
34,Sun,5/2/2021,15:00 (16:00),Sassuolo,1.3,1–1,2.1,Atalanta,,Mapei Stadium - Città del Tricolore,Luca Pairetto,Match Report,
34,Sun,5/2/2021,18:00 (19:00),Udinese,0.4,1–2,2,Juventus,,Dacia Arena,Daniele Chiffi,Match Report,
34,Sun,5/2/2021,20:45 (21:45),Sampdoria,1.3,2–0,1.7,Roma,,Stadio Comunale Luigi Ferraris,Juan Sacchi,Match Report,
34,Mon,5/3/2021,20:45 (21:45),Torino,1.6,1–0,0.5,Parma,,Stadio Olimpico di Torino,Gianluca Aureliano,Match Report,
,,,,,,,,,,,,,
35,Sat,5/8/2021,15:00 (16:00),Udinese,0.4,1–1,2.4,Bologna,,Dacia Arena,Alberto Santoro,Match Report,
35,Sat,5/8/2021,15:00 (16:00),Spezia,1.4,1–4,1.9,Napoli,,Stadio Dino Manuzzi,Massimiliano Irrati,Match Report,
35,Sat,5/8/2021,18:00 (19:00),Inter,1.9,5–1,1.5,Sampdoria,,Stadio Giuseppe Meazza,Giovanni Ayroldi,Match Report,
35,Sat,5/8/2021,20:45 (21:45),Fiorentina,1.5,2–0,1.2,Lazio,,Stadio Artemio Franchi,Fabio Maresca,Match Report,
35,Sun,5/9/2021,12:30 (13:30),Genoa,0.8,1–2,1.6,Sassuolo,,Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,
35,Sun,5/9/2021,15:00 (16:00),Hellas Verona,2.1,1–1,0.7,Torino,,Stadio Marc'Antonio Bentegodi,Davide Massa,Match Report,
35,Sun,5/9/2021,15:00 (16:00),Parma,0.9,2–5,3.3,Atalanta,,Stadio Ennio Tardini,Antonio Giua,Match Report,
35,Sun,5/9/2021,15:00 (16:00),Benevento,0.9,1–3,1.6,Cagliari,,Stadio Ciro Vigorito,Daniele Doveri,Match Report,
35,Sun,5/9/2021,18:00 (19:00),Roma,1.6,5–0,0.4,Crotone,,Stadio Olimpico,Simone Sozza,Match Report,
35,Sun,5/9/2021,20:45 (21:45),Juventus,0.9,0–3,1.1,Milan,,Allianz Stadium,Paolo Valeri,Match Report,
,,,,,,,,,,,,,
36,Tue,5/11/2021,20:45 (21:45),Napoli,2.7,5–1,0.2,Udinese,,Stadio Diego Armando Maradona,Giampaolo Calvarese,Match Report,
36,Wed,5/12/2021,18:30 (19:30),Cagliari,0.5,0–0,0.1,Fiorentina,,Sardegna Arena,Maurizio Mariani,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Atalanta,1.6,2–0,0.2,Benevento,,Stadio Atleti Azzurri d'Italia,Davide Massa,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Sampdoria,1.5,2–2,2.6,Spezia,,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Inter,1.7,3–1,0.9,Roma,,Stadio Giuseppe Meazza,Daniele Chiffi,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Sassuolo,2.1,1–3,1.3,Juventus,,Mapei Stadium - Città del Tricolore,Piero Giacomelli,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Torino,0.9,0–7,3.7,Milan,,Stadio Olimpico di Torino,Marco Guida,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Bologna,2.7,0–2,1.4,Genoa,,Stadio Renato Dall'Ara,Francesco Fourneau,Match Report,
36,Wed,5/12/2021,20:45 (21:45),Lazio,1.5,1–0,0.7,Parma,,Stadio Olimpico,Federico Dionisi,Match Report,
36,Thu,5/13/2021,20:45 (21:45),Crotone,0.4,2–1,0.9,Hellas Verona,,Stadio Ezio Scida,Luca Massimi,Match Report,
,,,,,,,,,,,,,
37,Sat,5/15/2021,15:00 (16:00),Spezia,2.3,4–1,1,Torino,,Stadio Dino Manuzzi,Daniele Orsato,Match Report,
37,Sat,5/15/2021,15:00 (16:00),Genoa,1.8,3–4,2.1,Atalanta,,Stadio Comunale Luigi Ferraris,Livio Marinelli,Match Report,
