Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
3,Sun,9/10/2017,12:30 (13:30),Inter,1.9,2–0,0.5,SPAL,"57,235",Stadio Giuseppe Meazza,Claudio Gavillucci,Match Report,
3,Sun,9/10/2017,15:00 (16:00),Udinese,1,1–0,0.6,Genoa,"2,370",Dacia Arena,Fabio Maresca,Match Report,
3,Sun,9/10/2017,15:00 (16:00),Cagliari,1.2,1–0,0.4,Crotone,"14,076",Stadio Sant'Elia,Daniele Doveri,Match Report,
3,Sun,9/10/2017,15:00 (16:00),Atalanta,0.7,2–1,1.4,Sassuolo,"16,120",Stadio Atleti Azzurri d'Italia,Gianluca Manganiello,Match Report,
3,Sun,9/10/2017,15:00 (16:00),Hellas Verona,1.1,0–5,2.6,Fiorentina,"18,181",Stadio Marc'Antonio Bentegodi,Antonio Damato,Match Report,
3,Sun,9/10/2017,16:00 (17:00),Lazio,2,4–1,1,Milan,"30,000",Stadio Olimpico,Gianluca Rocchi,Match Report,
3,Sun,9/10/2017,18:00 (19:00),Benevento,0.9,0–1,1,Torino,"11,416",Stadio Ciro Vigorito,Rosario Abisso,Match Report,
3,Sun,9/10/2017,20:45 (21:45),Bologna,0.3,0–3,1.5,Napoli,"22,398",Stadio Renato Dall'Ara,Piero Giacomelli,Match Report,
,,,,,,,,,,,,,
4,Sat,9/16/2017,15:00 (16:00),Crotone,1,0–2,0.7,Inter,"13,422",Stadio Ezio Scida,Luca Banti,Match Report,
4,Sat,9/16/2017,18:00 (19:00),Fiorentina,0.7,2–1,0.3,Bologna,"23,802",Stadio Artemio Franchi,Paolo Valeri,Match Report,
4,Sat,9/16/2017,20:45 (21:45),Roma,3.5,3–0,0.2,Hellas Verona,"29,045",Stadio Olimpico,Luca Pairetto,Match Report,
4,Sun,9/17/2017,12:30 (13:30),Sassuolo,1.4,1–3,1,Juventus,"21,584",Stadio Città del Tricolore,Davide Massa,Match Report,
4,Sun,9/17/2017,15:00 (16:00),SPAL,0.6,0–2,0.6,Cagliari,"10,979",Stadio Paolo Mazza,Eugenio Abbattista,Match Report,
4,Sun,9/17/2017,15:00 (16:00),Torino,1.3,2–2,1,Sampdoria,"19,879",Stadio Olimpico di Torino,Paolo Tagliavento,Match Report,
4,Sun,9/17/2017,15:00 (16:00),Milan,2.7,2–1,0.3,Udinese,"49,473",Stadio Giuseppe Meazza,Marco Guida,Match Report,
4,Sun,9/17/2017,15:00 (16:00),Napoli,4.8,6–0,0.2,Benevento,"49,137",Stadio San Paolo,Massimiliano Irrati,Match Report,
4,Sun,9/17/2017,18:00 (19:00),Chievo,1.2,1–1,1.5,Atalanta,"10,000",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Match Report,
4,Sun,9/17/2017,20:45 (21:45),Genoa,0.5,2–3,2.9,Lazio,"19,065",Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
,,,,,,,,,,,,,
5,Tue,9/19/2017,20:45 (21:45),Bologna,0.8,1–1,1.2,Inter,"26,067",Stadio Renato Dall'Ara,Marco Di Bello,Match Report,
5,Wed,9/20/2017,18:00 (19:00),Benevento,0.8,0–4,2,Roma,"14,839",Stadio Ciro Vigorito,Michael Fabbri,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Hellas Verona,0.8,0–0,1.5,Sampdoria,"14,690",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Udinese,2.4,2–3,1.4,Torino,"14,793",Dacia Arena,Gianluca Rocchi,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Lazio,0.2,1–4,2.5,Napoli,"28,000",Stadio Olimpico,Antonio Damato,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Milan,2.2,2–0,0.3,SPAL,"45,343",Stadio Giuseppe Meazza,Rosario Abisso,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Atalanta,2.8,5–1,0.4,Crotone,"16,378",Stadio Atleti Azzurri d'Italia,Marco Piccinini,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Juventus,0.9,1–0,0.4,Fiorentina,"35,652",Allianz Stadium,Daniele Doveri,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Cagliari,2.4,0–1,2.6,Sassuolo,"13,898",Stadio Sant'Elia,Claudio Gavillucci,Match Report,
5,Wed,9/20/2017,20:45 (21:45),Genoa,0.8,1–1,1.7,Chievo,"18,376",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
,,,,,,,,,,,,,
6,Sat,9/23/2017,15:00 (16:00),Roma,2.9,3–1,1.4,Udinese,"32,457",Stadio Olimpico,Davide Massa,Match Report,
6,Sat,9/23/2017,18:00 (19:00),SPAL,0.3,2–3,1.7,Napoli,"12,650",Stadio Paolo Mazza,Maurizio Mariani,Match Report,
6,Sat,9/23/2017,20:45 (21:45),Juventus,2.2,4–0,0.2,Torino,"40,856",Allianz Stadium,Piero Giacomelli,Match Report,
6,Sun,9/24/2017,12:30 (13:30),Sampdoria,1.6,2–0,0.3,Milan,"21,896",Stadio Comunale Luigi Ferraris,Paolo Valeri,Match Report,
6,Sun,9/24/2017,15:00 (16:00),Cagliari,1.5,0–2,1.1,Chievo,"14,287",Stadio Sant'Elia,Gianluca Aureliano,Match Report,
6,Sun,9/24/2017,15:00 (16:00),Crotone,1.2,2–0,1.6,Benevento,"8,827",Stadio Ezio Scida,Daniele Orsato,Match Report,
6,Sun,9/24/2017,15:00 (16:00),Hellas Verona,0.6,0–3,2,Lazio,"16,316",Stadio Marc'Antonio Bentegodi,Massimiliano Irrati,Match Report,
6,Sun,9/24/2017,15:00 (16:00),Inter,0.7,1–0,0.7,Genoa,"50,037",Stadio Giuseppe Meazza,Marco Guida,Match Report,
6,Sun,9/24/2017,18:00 (19:00),Sassuolo,0.5,0–1,1.6,Bologna,"10,805",Stadio Città del Tricolore,Paolo Tagliavento,Match Report,
6,Sun,9/24/2017,20:45 (21:45),Fiorentina,0.4,1–1,3,Atalanta,"21,390",Stadio Artemio Franchi,Luca Pairetto,Match Report,
,,,,,,,,,,,,,
7,Sat,9/30/2017,18:00 (19:00),Udinese,3.5,4–0,0.6,Sampdoria,"17,935",Dacia Arena,Michael Fabbri,Match Report,
7,Sat,9/30/2017,20:45 (21:45),Genoa,1.5,0–1,1,Bologna,"19,154",Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,
7,Sun,10/1/2017,12:30 (13:30),Napoli,2.7,3–0,0.2,Cagliari,"42,813",Stadio San Paolo,Rosario Abisso,Match Report,
7,Sun,10/1/2017,15:00 (16:00),Chievo,1.1,2–1,1.4,Fiorentina,"7,300",Stadio Marc'Antonio Bentegodi,Piero Giacomelli,Match Report,
7,Sun,10/1/2017,15:00 (16:00),Benevento,1.5,1–2,1.8,Inter,"16,274",Stadio Ciro Vigorito,Daniele Doveri,Match Report,
7,Sun,10/1/2017,15:00 (16:00),SPAL,2.6,1–1,0.5,Crotone,"11,187",Stadio Paolo Mazza,Paolo Mazzoleni,Match Report,
7,Sun,10/1/2017,15:00 (16:00),Torino,1.5,2–2,2.7,Hellas Verona,"16,834",Stadio Olimpico di Torino,Claudio Gavillucci,Match Report,
7,Sun,10/1/2017,15:00 (16:00),Lazio,3.4,6–1,1.7,Sassuolo,"25,000",Stadio Olimpico,Fabio Maresca,Match Report,
7,Sun,10/1/2017,18:00 (19:00),Milan,0.8,0–2,1.2,Roma,"61,698",Stadio Giuseppe Meazza,Luca Banti,Match Report,
7,Sun,10/1/2017,20:45 (21:45),Atalanta,1.1,2–2,2.7,Juventus,"19,962",Stadio Atleti Azzurri d'Italia,Antonio Damato,Match Report,
,,,,,,,,,,,,,
8,Sat,10/14/2017,18:00 (19:00),Juventus,2.3,1–2,1.6,Lazio,"39,145",Allianz Stadium,Paolo Mazzoleni,Match Report,
8,Sat,10/14/2017,20:45 (21:45),Roma,0.4,0–1,1.2,Napoli,"37,914",Stadio Olimpico,Gianluca Rocchi,Match Report,
8,Sun,10/15/2017,12:30 (13:30),Fiorentina,2.5,2–1,0.2,Udinese,"25,156",Stadio Artemio Franchi,Massimiliano Irrati,Match Report,
8,Sun,10/15/2017,15:00 (16:00),Sassuolo,1.8,0–0,0.3,Chievo,"8,712",Stadio Città del Tricolore,Gianluca Manganiello,Match Report,
8,Sun,10/15/2017,15:00 (16:00),Sampdoria,1.3,3–1,2.5,Atalanta,"19,672",Stadio Comunale Luigi Ferraris,Maurizio Mariani,Match Report,
8,Sun,10/15/2017,15:00 (16:00),Cagliari,1.4,2–3,2.5,Genoa,"13,981",Stadio Sant'Elia,Davide Massa,Match Report,
8,Sun,10/15/2017,15:00 (16:00),Bologna,1.8,2–1,0.5,SPAL,"24,074",Stadio Renato Dall'Ara,Marco Guida,Match Report,
8,Sun,10/15/2017,15:00 (16:00),Crotone,0.6,2–2,2.2,Torino,"9,563",Stadio Ezio Scida,Paolo Valeri,Match Report,
8,Sun,10/15/2017,20:45 (21:45),Inter,2,3–2,1.1,Milan,"78,328",Stadio Giuseppe Meazza,Paolo Tagliavento,Match Report,
8,Mon,10/16/2017,20:45 (21:45),Hellas Verona,1,1–0,0.3,Benevento,"16,282",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
,,,,,,,,,,,,,
9,Sat,10/21/2017,18:00 (19:00),Sampdoria,2,5–0,0.7,Crotone,"18,220",Stadio Comunale Luigi Ferraris,Giampaolo Calvarese,Match Report,
9,Sat,10/21/2017,20:45 (21:45),Napoli,1.2,0–0,0.4,Inter,"49,762",Stadio San Paolo,Luca Banti,Match Report,
9,Sun,10/22/2017,12:30 (13:30),Chievo,2.5,3–2,1.3,Hellas Verona,"15,000",Stadio Marc'Antonio Bentegodi,Rosario Abisso,Match Report,
9,Sun,10/22/2017,15:00 (16:00),Benevento,0.3,0–3,2.7,Fiorentina,"10,887",Stadio Ciro Vigorito,Claudio Gavillucci,Match Report,
9,Sun,10/22/2017,15:00 (16:00),Torino,0.5,0–1,0.6,Roma,"19,646",Stadio Olimpico di Torino,Antonio Damato,Match Report,
9,Sun,10/22/2017,15:00 (16:00),Atalanta,1.9,1–0,0.3,Bologna,"18,205",Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,
9,Sun,10/22/2017,15:00 (16:00),SPAL,0.8,0–1,2.3,Sassuolo,"10,338",Stadio Paolo Mazza,Michael Fabbri,Match Report,
9,Sun,10/22/2017,15:00 (16:00),Milan,0.8,0–0,0.4,Genoa,"47,219",Stadio Giuseppe Meazza,Piero Giacomelli,Match Report,
9,Sun,10/22/2017,18:00 (19:00),Udinese,1.1,2–6,1.7,Juventus,"21,992",Dacia Arena,Daniele Doveri,Match Report,
9,Sun,10/22/2017,20:45 (21:45),Lazio,2.3,3–0,0.6,Cagliari,"20,000",Stadio Olimpico,Luca Pairetto,Match Report,
,,,,,,,,,,,,,
10,Tue,10/24/2017,20:45 (21:45),Inter,2.6,3–2,0.9,Sampdoria,"54,451",Stadio Giuseppe Meazza,Marco Guida,Match Report,
10,Wed,10/25/2017,18:30 (19:30),Atalanta,2.1,3–0,1.3,Hellas Verona,"16,768",Stadio Atleti Azzurri d'Italia,Livio Marinelli,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Cagliari,2,2–1,1.3,Benevento,"13,630",Stadio Sant'Elia,Massimiliano Irrati,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Chievo,0.5,1–4,1.4,Milan,"7,300",Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Juventus,1.1,4–1,0.8,SPAL,"38,539",Allianz Stadium,Fabrizio Pasqua,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Roma,2.4,1–0,0.4,Crotone,"31,605",Stadio Olimpico,Gianluca Manganiello,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Sassuolo,0.6,0–1,0.7,Udinese,"7,563",Stadio Città del Tricolore,Paolo Tagliavento,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Fiorentina,1.3,3–0,0.6,Torino,"22,459",Stadio Artemio Franchi,Maurizio Mariani,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Bologna,0.8,1–2,2.9,Lazio,"20,070",Stadio Renato Dall'Ara,Davide Massa,Match Report,
10,Wed,10/25/2017,20:45 (21:45),Genoa,1.2,2–3,1.1,Napoli,"23,367",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
,,,,,,,,,,,,,
11,Sat,10/28/2017,18:00 (19:00),Milan,1,0–2,0.4,Juventus,"78,328",Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
11,Sat,10/28/2017,20:45 (21:45),Roma,0.7,1–0,0.5,Bologna,"35,202",Stadio Olimpico,Michael Fabbri,Match Report,
11,Sun,10/29/2017,12:30 (14:30),Benevento,0.8,1–5,2.8,Lazio,"12,413",Stadio Ciro Vigorito,Piero Giacomelli,Match Report,
11,Sun,10/29/2017,15:00 (17:00),SPAL,0.3,1–0,1.4,Genoa,"12,100",Stadio Paolo Mazza,Daniele Orsato,Match Report,
11,Sun,10/29/2017,15:00 (17:00),Napoli,2.7,3–1,0.8,Sassuolo,"53,609",Stadio San Paolo,Luca Pairetto,Match Report,
11,Sun,10/29/2017,15:00 (17:00),Udinese,1.5,2–1,1.1,Atalanta,"9,038",Dacia Arena,Gianluca Rocchi,Match Report,
11,Sun,10/29/2017,15:00 (17:00),Sampdoria,1.9,4–1,1.9,Chievo,"17,972",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
11,Sun,10/29/2017,15:00 (17:00),Crotone,0.9,2–1,0.8,Fiorentina,"8,906",Stadio Ezio Scida,Fabio Maresca,Match Report,
11,Sun,10/29/2017,20:45 (22:45),Torino,2.8,2–1,0.6,Cagliari,"18,309",Stadio Olimpico di Torino,Giampaolo Calvarese,Match Report,
11,Mon,10/30/2017,20:45 (22:45),Hellas Verona,1.1,1–2,1.2,Inter,"26,948",Stadio Marc'Antonio Bentegodi,Claudio Gavillucci,Match Report,
,,,,,,,,,,,,,
12,Sat,11/4/2017,18:00 (20:00),Bologna,1,2–3,2,Crotone,"33,766",Stadio Renato Dall'Ara,Fabrizio Pasqua,Match Report,
12,Sat,11/4/2017,20:45 (22:45),Genoa,1.3,0–2,1.6,Sampdoria,"32,288",Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,
12,Sun,11/5/2017,12:30 (14:30),Inter,1.9,1–1,1,Torino,"71,581",Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
12,Sun,11/5/2017,15:00 (17:00),Fiorentina,1.3,2–4,1.8,Roma,"25,026",Stadio Artemio Franchi,Marco Di Bello,Match Report,
12,Sun,11/5/2017,15:00 (17:00),Cagliari,2.2,2–1,1.2,Hellas Verona,"13,213",Stadio Sant'Elia,Marco Guida,Match Report,
12,Sun,11/5/2017,15:00 (17:00),Juventus,2.9,2–1,0.1,Benevento,"39,125",Allianz Stadium,Rosario Abisso,Match Report,
12,Sun,11/5/2017,15:00 (17:00),Chievo,0.5,0–0,0.7,Napoli,"7,300",Stadio Marc'Antonio Bentegodi,Davide Massa,Match Report,
12,Sun,11/5/2017,18:00 (20:00),Atalanta,0.9,1–1,0.8,SPAL,"17,042",Stadio Atleti Azzurri d'Italia,Daniele Chiffi,Match Report,
12,Sun,11/5/2017,20:45 (22:45),Sassuolo,0.3,0–2,1.3,Milan,"12,683",Stadio Città del Tricolore,Antonio Damato,Match Report,
,,,,,,,,,,,,,
13,Sat,11/18/2017,18:00 (20:00),Roma,1.6,2–1,1.2,Lazio,"55,775",Stadio Olimpico,Gianluca Rocchi,Match Report,
13,Sat,11/18/2017,20:45 (22:45),Napoli,1.5,2–1,0.6,Milan,"36,557",Stadio San Paolo,Daniele Doveri,Match Report,
13,Sun,11/19/2017,12:30 (14:30),Crotone,0.4,0–1,1.8,Genoa,"9,106",Stadio Ezio Scida,Paolo Tagliavento,Match Report,
13,Sun,11/19/2017,15:00 (17:00),Benevento,1.4,1–2,2.9,Sassuolo,"10,312",Stadio Ciro Vigorito,Paolo Mazzoleni,Match Report,
13,Sun,11/19/2017,15:00 (17:00),Torino,2.9,1–1,1.3,Chievo,"15,523",Stadio Olimpico di Torino,Luca Banti,Match Report,
13,Sun,11/19/2017,15:00 (17:00),Udinese,0.9,0–1,0.9,Cagliari,"3,830",Dacia Arena,Gianluca Manganiello,Match Report,
13,Sun,11/19/2017,15:00 (17:00),SPAL,1.1,1–1,1.3,Fiorentina,"12,124",Stadio Paolo Mazza,Giampaolo Calvarese,Match Report,
13,Sun,11/19/2017,15:00 (17:00),Sampdoria,1.6,3–2,2,Juventus,"28,786",Stadio Comunale Luigi Ferraris,Marco Guida,Match Report,
13,Sun,11/19/2017,20:45 (22:45),Inter,0.8,2–0,0.4,Atalanta,"52,177",Stadio Giuseppe Meazza,Michael Fabbri,Match Report,
13,Mon,11/20/2017,20:45 (22:45),Hellas Verona,1.8,2–3,1.3,Bologna,"14,938",Stadio Marc'Antonio Bentegodi,Maurizio Mariani,Match Report,
,,,,,,,,,,,,,
14,Sat,11/25/2017,15:00 (17:00),Bologna,1.3,3–0,1.4,Sampdoria,"20,192",Stadio Renato Dall'Ara,Fabio Maresca,Match Report,
14,Sat,11/25/2017,18:00 (20:00),Sassuolo,1.5,0–2,1.7,Hellas Verona,"8,774",Stadio Città del Tricolore,Paolo Valeri,Match Report,
14,Sat,11/25/2017,18:00 (20:00),Chievo,1.6,2–1,0.9,SPAL,"10,000",Stadio Marc'Antonio Bentegodi,Ivan Pezzuto,Match Report,
14,Sat,11/25/2017,20:45 (22:45),Cagliari,1.4,1–3,1.2,Inter,"15,974",Stadio Sant'Elia,Luca Pairetto,Match Report,
14,Sun,11/26/2017,15:00 (17:00),Udinese,0.4,0–1,1.5,Napoli,"19,743",Dacia Arena,Marco Di Bello,Match Report,
14,Sun,11/26/2017,15:00 (17:00),Milan,1.2,0–0,0.9,Torino,"53,923",Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,
14,Sun,11/26/2017,15:00 (17:00),Genoa,1.2,1–1,1.2,Roma,"20,949",Stadio Comunale Luigi Ferraris,Piero Giacomelli,Match Report,
14,Sun,11/26/2017,18:00 (20:00),Lazio,1.3,1–1,1.4,Fiorentina,"25,000",Stadio Olimpico,Davide Massa,Match Report,
14,Sun,11/26/2017,20:45 (22:45),Juventus,2.2,3–0,0.1,Crotone,"35,585",Allianz Stadium,Claudio Gavillucci,Match Report,
14,Mon,11/27/2017,20:45 (22:45),Atalanta,1.1,1–0,0.6,Benevento,"16,687",Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,,,
15,Fri,12/1/2017,18:30 (20:30),Roma,4.3,3–1,1.1,SPAL,"35,609",Stadio Olimpico,Rosario Abisso,Match Report,
15,Fri,12/1/2017,20:45 (22:45),Napoli,0.8,0–1,1,Juventus,"55,567",Stadio San Paolo,Daniele Orsato,Match Report,
15,Sat,12/2/2017,20:45 (22:45),Torino,0.6,1–1,1.1,Atalanta,"14,605",Stadio Olimpico di Torino,Paolo Tagliavento,Match Report,
15,Sun,12/3/2017,12:30 (14:30),Benevento,1.2,2–2,1.9,Milan,"15,710",Stadio Ciro Vigorito,Maurizio Mariani,Match Report,
15,Sun,12/3/2017,15:00 (17:00),Inter,3.1,5–0,0.8,Chievo,"53,403",Stadio Giuseppe Meazza,Giampaolo Calvarese,Match Report,
15,Sun,12/3/2017,15:00 (17:00),Bologna,1.4,1–1,1.4,Cagliari,"21,940",Stadio Renato Dall'Ara,Federico La Penna,Match Report,
15,Sun,12/3/2017,15:00 (17:00),Fiorentina,2.4,3–0,0.5,Sassuolo,"23,398",Stadio Artemio Franchi,Luca Banti,Match Report,
15,Sun,12/3/2017,20:45 (22:45),Sampdoria,1.2,1–2,1.9,Lazio,"18,050",Stadio Comunale Luigi Ferraris,Paolo Mazzoleni,Match Report,
15,Mon,12/4/2017,19:00 (21:00),Crotone,0.4,0–3,1.8,Udinese,"8,564",Stadio Ezio Scida,Davide Massa,Match Report,
15,Mon,12/4/2017,21:00 (23:00),Hellas Verona,0.8,0–1,1,Genoa,"14,136",Stadio Marc'Antonio Bentegodi,Antonio Damato,Match Report,
,,,,,,,,,,,,,
16,Sat,12/9/2017,18:00 (20:00),Cagliari,1.2,2–2,1.5,Sampdoria,"13,424",Stadio Sant'Elia,Fabrizio Pasqua,Match Report,
16,Sat,12/9/2017,20:45 (22:45),Juventus,1.1,0–0,0.3,Inter,"41,418",Allianz Stadium,Paolo Valeri,Match Report,
16,Sun,12/10/2017,12:30 (14:30),Chievo,0.7,0–0,2.5,Roma,"10,000",Stadio Marc'Antonio Bentegodi,Fabio Maresca,Match Report,
16,Sun,12/10/2017,15:00 (17:00),SPAL,2.5,2–2,2.2,Hellas Verona,"10,851",Stadio Paolo Mazza,Gianluca Rocchi,Match Report,
16,Sun,12/10/2017,15:00 (17:00),Napoli,1,0–0,0.2,Fiorentina,"45,000",Stadio San Paolo,Michael Fabbri,Match Report,
16,Sun,12/10/2017,15:00 (17:00),Udinese,0.5,2–0,1.6,Benevento,"11,000",Dacia Arena,Gianluca Aureliano,Match Report,
16,Sun,12/10/2017,18:00 (20:00),Sassuolo,1.7,2–1,0.8,Crotone,"6,000",Stadio Città del Tricolore,Gianluca Manganiello,Match Report,
16,Sun,12/10/2017,20:45 (22:45),Milan,0.9,2–1,1.1,Bologna,"39,504",Stadio Giuseppe Meazza,Marco Guida,Match Report,
16,Mon,12/11/2017,21:00 (23:00),Lazio,1.7,1–3,1,Torino,"20,000",Stadio Olimpico,Piero Giacomelli,Match Report,
16,Tue,12/12/2017,19:00 (21:00),Genoa,1.4,1–2,1.2,Atalanta,"18,281",Stadio Comunale Luigi Ferraris,Daniele Doveri,Match Report,
,,,,,,,,,,,,,
17,Sat,12/16/2017,15:00 (17:00),Inter,2.3,1–3,2.8,Udinese,"52,011",Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,
17,Sat,12/16/2017,18:00 (20:00),Torino,1,1–3,1.8,Napoli,"19,000",Stadio Olimpico di Torino,Paolo Mazzoleni,Match Report,
17,Sat,12/16/2017,20:45 (22:45),Roma,2.6,1–0,0.1,Cagliari,"33,133",Stadio Olimpico,Antonio Damato,Match Report,
17,Sun,12/17/2017,12:30 (14:30),Hellas Verona,1.2,3–0,2.1,Milan,"19,439",Stadio Marc'Antonio Bentegodi,Daniele Orsato,Match Report,
17,Sun,12/17/2017,15:00 (17:00),Bologna,0.2,0–3,0.6,Juventus,"29,270",Stadio Renato Dall'Ara,Luca Banti,Match Report,
17,Sun,12/17/2017,15:00 (17:00),Crotone,1.9,1–0,1,Chievo,"8,799",Stadio Ezio Scida,Luca Pairetto,Match Report,
17,Sun,12/17/2017,15:00 (17:00),Fiorentina,1,0–0,0.2,Genoa,"21,043",Stadio Artemio Franchi,Giampaolo Calvarese,Match Report,
17,Sun,12/17/2017,15:00 (17:00),Sampdoria,1.2,0–1,1.7,Sassuolo,"17,563",Stadio Comunale Luigi Ferraris,Claudio Gavillucci,Match Report,
17,Sun,12/17/2017,18:00 (20:00),Benevento,1,1–2,2.2,SPAL,"10,312",Stadio Ciro Vigorito,Fabrizio Pasqua,Match Report,
17,Sun,12/17/2017,20:45 (22:45),Atalanta,2.3,3–3,1.6,Lazio,"16,692",Stadio Atleti Azzurri d'Italia,Massimiliano Irrati,Match Report,
,,,,,,,,,,,,,
18,Fri,12/22/2017,18:00 (20:00),Chievo,2.2,2–3,1.5,Bologna,"7,000",Stadio Marc'Antonio Bentegodi,Gianluca Manganiello,Match Report,
18,Fri,12/22/2017,20:45 (22:45),Cagliari,0.3,0–1,1.8,Fiorentina,"14,297",Stadio Sant'Elia,Marco Di Bello,Match Report,
18,Sat,12/23/2017,12:30 (14:30),Lazio,3.6,4–0,0.5,Crotone,"25,000",Stadio Olimpico,Giampaolo Calvarese,Match Report,
18,Sat,12/23/2017,15:00 (17:00),Sassuolo,0.9,1–0,1.6,Inter,"19,000",Stadio Città del Tricolore,Daniele Doveri,Match Report,
18,Sat,12/23/2017,15:00 (17:00),SPAL,1.4,2–2,1.4,Torino,"12,522",Stadio Paolo Mazza,Paolo Valeri,Match Report,
