Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Mon,1/16/2023,20:45 (22:45),Empoli,,,,Sampdoria,,Stadio Carlo Castellani,,Head-to-Head,
,,,,,,,,,,,,,
19,Sat,1/21/2023,15:00 (17:00),Hellas Verona,,,,Lecce,,Stadio Marc'Antonio Bentegodi,,Head-to-Head,
19,Sat,1/21/2023,18:00 (20:00),Salernitana,,,,Napoli,,Stadio Arechi,,Head-to-Head,
19,Sat,1/21/2023,20:45 (22:45),Fiorentina,,,,Torino,,Stadio Artemio Franchi,,Head-to-Head,
19,Sun,1/22/2023,12:30 (14:30),Sampdoria,,,,Udinese,,Stadio Comunale Luigi Ferraris,,Head-to-Head,
19,Sun,1/22/2023,15:00 (17:00),Monza,,,,Sassuolo,,U-Power Stadium,,Head-to-Head,
19,Sun,1/22/2023,18:00 (20:00),Spezia,,,,Roma,,Stadio Alberto Picco,,Head-to-Head,
19,Sun,1/22/2023,20:45 (22:45),Juventus,,,,Atalanta,,Allianz Stadium,,Head-to-Head,
19,Mon,1/23/2023,18:30 (20:30),Bologna,,,,Cremonese,,Stadio Renato Dall'Ara,,Head-to-Head,
19,Mon,1/23/2023,20:45 (22:45),Inter,,,,Empoli,,Stadio Giuseppe Meazza,,Head-to-Head,
19,Tue,1/24/2023,20:45 (22:45),Lazio,,,,Milan,,Stadio Olimpico,,Head-to-Head,
,,,,,,,,,,,,,
20,Fri,1/27/2023,18:30 (20:30),Bologna,,,,Spezia,,Stadio Renato Dall'Ara,,Head-to-Head,
20,Fri,1/27/2023,20:45 (22:45),Lecce,,,,Salernitana,,Stadio Comunale Via Del Mare,,Head-to-Head,
20,Sat,1/28/2023,15:00 (17:00),Empoli,,,,Torino,,Stadio Carlo Castellani,,Head-to-Head,
20,Sat,1/28/2023,18:00 (20:00),Cremonese,,,,Inter,,Stadio Giovanni Zini,,Head-to-Head,
20,Sat,1/28/2023,20:45 (22:45),Atalanta,,,,Sampdoria,,Stadio Atleti Azzurri d'Italia,,Head-to-Head,
20,Sun,1/29/2023,12:30 (14:30),Milan,,,,Sassuolo,,Stadio Giuseppe Meazza,,Head-to-Head,
20,Sun,1/29/2023,15:00 (17:00),Juventus,,,,Monza,,Allianz Stadium,,Head-to-Head,
20,Sun,1/29/2023,18:00 (20:00),Lazio,,,,Fiorentina,,Stadio Olimpico,,Head-to-Head,
20,Sun,1/29/2023,20:45 (22:45),Napoli,,,,Roma,,Stadio Diego Armando Maradona,,Head-to-Head,
20,Mon,1/30/2023,20:45 (22:45),Udinese,,,,Hellas Verona,,Dacia Arena,,Head-to-Head,
,,,,,,,,,,,,,
21,Sat,2/4/2023,15:00 (17:00),Cremonese,,,,Lecce,,Stadio Giovanni Zini,,Head-to-Head,
21,Sat,2/4/2023,18:00 (20:00),Roma,,,,Empoli,,Stadio Olimpico,,Head-to-Head,
21,Sat,2/4/2023,20:45 (22:45),Sassuolo,,,,Atalanta,,Mapei Stadium - Città del Tricolore,,Head-to-Head,
21,Sun,2/5/2023,12:30 (14:30),Spezia,,,,Napoli,,Stadio Alberto Picco,,Head-to-Head,
21,Sun,2/5/2023,15:00 (17:00),Torino,,,,Udinese,,Stadio Olimpico di Torino,,Head-to-Head,
21,Sun,2/5/2023,18:00 (20:00),Fiorentina,,,,Bologna,,Stadio Artemio Franchi,,Head-to-Head,
21,Sun,2/5/2023,20:45 (22:45),Inter,,,,Milan,,Stadio Giuseppe Meazza,,Head-to-Head,
21,Mon,2/6/2023,18:30 (20:30),Hellas Verona,,,,Lazio,,Stadio Marc'Antonio Bentegodi,,Head-to-Head,
21,Mon,2/6/2023,20:45 (22:45),Monza,,,,Sampdoria,,U-Power Stadium,,Head-to-Head,
21,Tue,2/7/2023,20:45 (22:45),Salernitana,,,,Juventus,,Stadio Arechi,,Head-to-Head,
,,,,,,,,,,,,,
22,Fri,2/10/2023,20:45 (22:45),Milan,,,,Torino,,Stadio Giuseppe Meazza,,Head-to-Head,
22,Sat,2/11/2023,15:00 (17:00),Empoli,,,,Spezia,,Stadio Carlo Castellani,,Head-to-Head,
22,Sat,2/11/2023,18:00 (20:00),Lecce,,,,Roma,,Stadio Comunale Via Del Mare,,Head-to-Head,
22,Sat,2/11/2023,20:45 (22:45),Lazio,,,,Atalanta,,Stadio Olimpico,,Head-to-Head,
22,Sun,2/12/2023,12:30 (14:30),Udinese,,,,Sassuolo,,Dacia Arena,,Head-to-Head,
22,Sun,2/12/2023,15:00 (17:00),Bologna,,,,Monza,,Stadio Renato Dall'Ara,,Head-to-Head,
22,Sun,2/12/2023,18:00 (20:00),Juventus,,,,Fiorentina,,Allianz Stadium,,Head-to-Head,
22,Sun,2/12/2023,20:45 (22:45),Napoli,,,,Cremonese,,Stadio Diego Armando Maradona,,Head-to-Head,
22,Mon,2/13/2023,18:30 (20:30),Hellas Verona,,,,Salernitana,,Stadio Marc'Antonio Bentegodi,,Head-to-Head,
22,Mon,2/13/2023,20:45 (22:45),Sampdoria,,,,Inter,,Stadio Comunale Luigi Ferraris,,Head-to-Head,
,,,,,,,,,,,,,
23,Fri,2/17/2023,20:45 (22:45),Sassuolo,,,,Napoli,,Mapei Stadium - Città del Tricolore,,Head-to-Head,
23,Sat,2/18/2023,15:00 (17:00),Sampdoria,,,,Bologna,,Stadio Comunale Luigi Ferraris,,Head-to-Head,
23,Sat,2/18/2023,18:00 (20:00),Monza,,,,Milan,,U-Power Stadium,,Head-to-Head,
23,Sat,2/18/2023,20:45 (22:45),Inter,,,,Udinese,,Stadio Giuseppe Meazza,,Head-to-Head,
23,Sun,2/19/2023,12:30 (14:30),Atalanta,,,,Lecce,,Stadio Atleti Azzurri d'Italia,,Head-to-Head,
23,Sun,2/19/2023,15:00 (17:00),Salernitana,,,,Lazio,,Stadio Arechi,,Head-to-Head,
23,Sun,2/19/2023,15:00 (17:00),Fiorentina,,,,Empoli,,Stadio Artemio Franchi,,Head-to-Head,
23,Sun,2/19/2023,18:00 (20:00),Spezia,,,,Juventus,,Stadio Alberto Picco,,Head-to-Head,
23,Sun,2/19/2023,20:45 (22:45),Roma,,,,Hellas Verona,,Stadio Olimpico,,Head-to-Head,
23,Mon,2/20/2023,20:45 (22:45),Torino,,,,Cremonese,,Stadio Olimpico di Torino,,Head-to-Head,
,,,,,,,,,,,,,
24,Sat,2/25/2023,18:00 (20:00),Empoli,,,,Napoli,,Stadio Carlo Castellani,,Head-to-Head,
24,Sat,2/25/2023,20:45 (22:45),Lecce,,,,Sassuolo,,Stadio Comunale Via Del Mare,,Head-to-Head,
24,Sun,2/26/2023,12:30 (14:30),Bologna,,,,Inter,,Stadio Renato Dall'Ara,,Head-to-Head,
24,Sun,2/26/2023,15:00 (17:00),Salernitana,,,,Monza,,Stadio Arechi,,Head-to-Head,
24,Sun,2/26/2023,18:00 (20:00),Udinese,,,,Spezia,,Dacia Arena,,Head-to-Head,
24,Sun,2/26/2023,20:45 (22:45),Milan,,,,Atalanta,,Stadio Giuseppe Meazza,,Head-to-Head,
24,Mon,2/27/2023,18:30 (20:30),Hellas Verona,,,,Fiorentina,,Stadio Marc'Antonio Bentegodi,,Head-to-Head,
24,Mon,2/27/2023,20:45 (22:45),Lazio,,,,Sampdoria,,Stadio Olimpico,,Head-to-Head,
24,Tue,2/28/2023,18:30 (20:30),Cremonese,,,,Roma,,Stadio Giovanni Zini,,Head-to-Head,
24,Tue,2/28/2023,20:45 (22:45),Juventus,,,,Torino,,Allianz Stadium,,Head-to-Head,
,,,,,,,,,,,,,
25,Fri,3/3/2023,20:45 (22:45),Napoli,,,,Lazio,,Stadio Diego Armando Maradona,,Head-to-Head,
25,Sat,3/4/2023,15:00 (17:00),Monza,,,,Empoli,,U-Power Stadium,,Head-to-Head,
25,Sat,3/4/2023,18:00 (20:00),Atalanta,,,,Udinese,,Stadio Atleti Azzurri d'Italia,,Head-to-Head,
25,Sat,3/4/2023,20:45 (22:45),Fiorentina,,,,Milan,,Stadio Artemio Franchi,,Head-to-Head,
25,Sun,3/5/2023,12:30 (14:30),Spezia,,,,Hellas Verona,,Stadio Alberto Picco,,Head-to-Head,
25,Sun,3/5/2023,15:00 (17:00),Sampdoria,,,,Salernitana,,Stadio Comunale Luigi Ferraris,,Head-to-Head,
25,Sun,3/5/2023,18:00 (20:00),Inter,,,,Lecce,,Stadio Giuseppe Meazza,,Head-to-Head,
25,Sun,3/5/2023,20:45 (22:45),Roma,,,,Juventus,,Stadio Olimpico,,Head-to-Head,
25,Mon,3/6/2023,18:30 (20:30),Sassuolo,,,,Cremonese,,Mapei Stadium - Città del Tricolore,,Head-to-Head,
25,Mon,3/6/2023,20:45 (22:45),Torino,,,,Bologna,,Stadio Olimpico di Torino,,Head-to-Head,
,,,,,,,,,,,,,
26,Fri,3/10/2023,20:45 (22:45),Spezia,,,,Inter,,Stadio Alberto Picco,,Head-to-Head,
26,Sat,3/11/2023,15:00 (17:00),Empoli,,,,Udinese,,Stadio Carlo Castellani,,Head-to-Head,
26,Sat,3/11/2023,18:00 (20:00),Napoli,,,,Atalanta,,Stadio Diego Armando Maradona,,Head-to-Head,
26,Sat,3/11/2023,20:45 (22:45),Bologna,,,,Lazio,,Stadio Renato Dall'Ara,,Head-to-Head,
26,Sun,3/12/2023,12:30 (14:30),Lecce,,,,Torino,,Stadio Comunale Via Del Mare,,Head-to-Head,
26,Sun,3/12/2023,15:00 (17:00),Cremonese,,,,Fiorentina,,Stadio Giovanni Zini,,Head-to-Head,
26,Sun,3/12/2023,15:00 (17:00),Hellas Verona,,,,Monza,,Stadio Marc'Antonio Bentegodi,,Head-to-Head,
26,Sun,3/12/2023,18:00 (20:00),Roma,,,,Sassuolo,,Stadio Olimpico,,Head-to-Head,
26,Sun,3/12/2023,20:45 (22:45),Juventus,,,,Sampdoria,,Allianz Stadium,,Head-to-Head,
26,Mon,3/13/2023,20:45 (22:45),Milan,,,,Salernitana,,Stadio Giuseppe Meazza,,Head-to-Head,
,,,,,,,,,,,,,
27,Fri,3/17/2023,18:30 (20:30),Sassuolo,,,,Spezia,,Mapei Stadium - Città del Tricolore,,Head-to-Head,
27,Fri,3/17/2023,20:45 (22:45),Atalanta,,,,Empoli,,Stadio Atleti Azzurri d'Italia,,Head-to-Head,
27,Sat,3/18/2023,15:00 (17:00),Monza,,,,Cremonese,,U-Power Stadium,,Head-to-Head,
27,Sat,3/18/2023,18:00 (20:00),Salernitana,,,,Bologna,,Stadio Arechi,,Head-to-Head,
27,Sat,3/18/2023,20:45 (22:45),Udinese,,,,Milan,,Dacia Arena,,Head-to-Head,
27,Sun,3/19/2023,12:30 (14:30),Sampdoria,,,,Hellas Verona,,Stadio Comunale Luigi Ferraris,,Head-to-Head,
27,Sun,3/19/2023,15:00 (17:00),Fiorentina,,,,Lecce,,Stadio Artemio Franchi,,Head-to-Head,
27,Sun,3/19/2023,15:00 (17:00),Torino,,,,Napoli,,Stadio Olimpico di Torino,,Head-to-Head,
27,Sun,3/19/2023,18:00 (20:00),Lazio,,,,Roma,,Stadio Olimpico,,Head-to-Head,
27,Sun,3/19/2023,20:45 (22:45),Inter,,,,Juventus,,Stadio Giuseppe Meazza,,Head-to-Head,
,,,,,,,,,,,,,
28,Sat,4/1/2023,15:00 (16:00),Spezia,,,,Salernitana,,,,Head-to-Head,
28,Sat,4/1/2023,18:00 (19:00),Inter,,,,Fiorentina,,Stadio Giuseppe Meazza,,Head-to-Head,
28,Sat,4/1/2023,20:45 (21:45),Juventus,,,,Hellas Verona,,,,Head-to-Head,
28,Sun,4/2/2023,12:30 (13:30),Cremonese,,,,Atalanta,,,,Head-to-Head,
28,Sun,4/2/2023,15:00 (16:00),Sassuolo,,,,Torino,,,,Head-to-Head,
28,Sun,4/2/2023,15:00 (16:00),Monza,,,,Lazio,,,,Head-to-Head,
28,Sun,4/2/2023,18:00 (19:00),Roma,,,,Sampdoria,,,,Head-to-Head,
28,Sun,4/2/2023,20:45 (21:45),Napoli,,,,Milan,,,,Head-to-Head,
28,Mon,4/3/2023,18:30 (19:30),Empoli,,,,Lecce,,,,Head-to-Head,
28,Mon,4/3/2023,20:45 (21:45),Bologna,,,,Udinese,,,,Head-to-Head,
,,,,,,,,,,,,,
29,Sat,4/8/2023,12:30 (13:30),Udinese,,,,Monza,,,,Head-to-Head,
29,Sat,4/8/2023,12:30 (13:30),Lecce,,,,Napoli,,,,Head-to-Head,
29,Sat,4/8/2023,14:30 (15:30),Fiorentina,,,,Spezia,,,,Head-to-Head,
29,Sat,4/8/2023,14:30 (15:30),Salernitana,,,,Inter,,,,Head-to-Head,
29,Sat,4/8/2023,16:30 (17:30),Milan,,,,Empoli,,,,Head-to-Head,
29,Sat,4/8/2023,16:30 (17:30),Sampdoria,,,,Cremonese,,,,Head-to-Head,
29,Sat,4/8/2023,18:30 (19:30),Atalanta,,,,Bologna,,,,Head-to-Head,
29,Sat,4/8/2023,18:30 (19:30),Torino,,,,Roma,,,,Head-to-Head,
29,Sat,4/8/2023,20:45 (21:45),Hellas Verona,,,,Sassuolo,,,,Head-to-Head,
29,Sat,4/8/2023,20:45 (21:45),Lazio,,,,Juventus,,,,Head-to-Head,
,,,,,,,,,,,,,
30,Sun,4/16/2023,,Cremonese,,,,Empoli,,,,Head-to-Head,
30,Sun,4/16/2023,,Lecce,,,,Sampdoria,,,,Head-to-Head,
30,Sun,4/16/2023,,Spezia,,,,Lazio,,,,Head-to-Head,
30,Sun,4/16/2023,,Inter,,,,Monza,,,,Head-to-Head,
30,Sun,4/16/2023,,Napoli,,,,Hellas Verona,,,,Head-to-Head,
30,Sun,4/16/2023,,Roma,,,,Udinese,,,,Head-to-Head,
30,Sun,4/16/2023,,Bologna,,,,Milan,,,,Head-to-Head,
30,Sun,4/16/2023,,Fiorentina,,,,Atalanta,,,,Head-to-Head,
30,Sun,4/16/2023,,Torino,,,,Salernitana,,,,Head-to-Head,
30,Sun,4/16/2023,,Sassuolo,,,,Juventus,,,,Head-to-Head,
,,,,,,,,,,,,,
31,Sun,4/23/2023,,Udinese,,,,Cremonese,,,,Head-to-Head,
31,Sun,4/23/2023,,Hellas Verona,,,,Bologna,,,,Head-to-Head,
31,Sun,4/23/2023,,Empoli,,,,Inter,,,,Head-to-Head,
31,Sun,4/23/2023,,Monza,,,,Fiorentina,,,,Head-to-Head,
31,Sun,4/23/2023,,Juventus,,,,Napoli,,,,Head-to-Head,
31,Sun,4/23/2023,,Lazio,,,,Torino,,,,Head-to-Head,
31,Sun,4/23/2023,,Salernitana,,,,Sassuolo,,,,Head-to-Head,
31,Sun,4/23/2023,,Sampdoria,,,,Spezia,,,,Head-to-Head,
31,Sun,4/23/2023,,Milan,,,,Lecce,,,,Head-to-Head,
31,Sun,4/23/2023,,Atalanta,,,,Roma,,,,Head-to-Head,
,,,,,,,,,,,,,
32,Sun,4/30/2023,,Torino,,,,Atalanta,,,,Head-to-Head,
32,Sun,4/30/2023,,Lecce,,,,Udinese,,,,Head-to-Head,
32,Sun,4/30/2023,,Bologna,,,,Juventus,,,,Head-to-Head,
32,Sun,4/30/2023,,Fiorentina,,,,Sampdoria,,,,Head-to-Head,
32,Sun,4/30/2023,,Spezia,,,,Monza,,,,Head-to-Head,
32,Sun,4/30/2023,,Inter,,,,Lazio,,,,Head-to-Head,
32,Sun,4/30/2023,,Cremonese,,,,Hellas Verona,,,,Head-to-Head,
32,Sun,4/30/2023,,Roma,,,,Milan,,,,Head-to-Head,
32,Sun,4/30/2023,,Sassuolo,,,,Empoli,,,,Head-to-Head,
32,Sun,4/30/2023,,Napoli,,,,Salernitana,,,,Head-to-Head,
,,,,,,,,,,,,,
33,Wed,5/3/2023,,Sampdoria,,,,Torino,,,,Head-to-Head,
33,Wed,5/3/2023,,Juventus,,,,Lecce,,,,Head-to-Head,
33,Wed,5/3/2023,,Udinese,,,,Napoli,,,,Head-to-Head,
33,Wed,5/3/2023,,Salernitana,,,,Fiorentina,,,,Head-to-Head,
33,Wed,5/3/2023,,Milan,,,,Cremonese,,,,Head-to-Head,
33,Wed,5/3/2023,,Empoli,,,,Bologna,,,,Head-to-Head,
33,Wed,5/3/2023,,Lazio,,,,Sassuolo,,,,Head-to-Head,
33,Wed,5/3/2023,,Hellas Verona,,,,Inter,,,,Head-to-Head,
33,Wed,5/3/2023,,Monza,,,,Roma,,,,Head-to-Head,
33,Wed,5/3/2023,,Atalanta,,,,Spezia,,,,Head-to-Head,
,,,,,,,,,,,,,
34,Sun,5/7/2023,,Udinese,,,,Sampdoria,,,,Head-to-Head,
34,Sun,5/7/2023,,Cremonese,,,,Spezia,,,,Head-to-Head,
34,Sun,5/7/2023,,Empoli,,,,Salernitana,,,,Head-to-Head,
34,Sun,5/7/2023,,Roma,,,,Inter,,,,Head-to-Head,
34,Sun,5/7/2023,,Napoli,,,,Fiorentina,,,,Head-to-Head,
34,Sun,5/7/2023,,Lecce,,,,Hellas Verona,,,,Head-to-Head,
34,Sun,5/7/2023,,Milan,,,,Lazio,,,,Head-to-Head,
34,Sun,5/7/2023,,Sassuolo,,,,Bologna,,,,Head-to-Head,
34,Sun,5/7/2023,,Torino,,,,Monza,,,,Head-to-Head,
34,Sun,5/7/2023,,Atalanta,,,,Juventus,,,,Head-to-Head,
,,,,,,,,,,,,,
35,Sun,5/14/2023,,Inter,,,,Sassuolo,,,,Head-to-Head,
35,Sun,5/14/2023,,Hellas Verona,,,,Torino,,,,Head-to-Head,
35,Sun,5/14/2023,,Salernitana,,,,Atalanta,,,,Head-to-Head,
35,Sun,5/14/2023,,Spezia,,,,Milan,,,,Head-to-Head,
35,Sun,5/14/2023,,Juventus,,,,Cremonese,,,,Head-to-Head,
35,Sun,5/14/2023,,Fiorentina,,,,Udinese,,,,Head-to-Head,
35,Sun,5/14/2023,,Monza,,,,Napoli,,,,Head-to-Head,
35,Sun,5/14/2023,,Sampdoria,,,,Empoli,,,,Head-to-Head,
35,Sun,5/14/2023,,Bologna,,,,Roma,,,,Head-to-Head,
35,Sun,5/14/2023,,Lazio,,,,Lecce,,,,Head-to-Head,
,,,,,,,,,,,,,
36,Sun,5/21/2023,,Lecce,,,,Spezia,,,,Head-to-Head,
36,Sun,5/21/2023,,Sassuolo,,,,Monza,,,,Head-to-Head,
36,Sun,5/21/2023,,Udinese,,,,Lazio,,,,Head-to-Head,
36,Sun,5/21/2023,,Empoli,,,,Juventus,,,,Head-to-Head,
36,Sun,5/21/2023,,Roma,,,,Salernitana,,,,Head-to-Head,
36,Sun,5/21/2023,,Milan,,,,Sampdoria,,,,Head-to-Head,
36,Sun,5/21/2023,,Cremonese,,,,Bologna,,,,Head-to-Head,
36,Sun,5/21/2023,,Torino,,,,Fiorentina,,,,Head-to-Head,
36,Sun,5/21/2023,,Napoli,,,,Inter,,,,Head-to-Head,
36,Sun,5/21/2023,,Atalanta,,,,Hellas Verona,,,,Head-to-Head,
,,,,,,,,,,,,,
37,Sun,5/28/2023,,Bologna,,,,Napoli,,,,Head-to-Head,
37,Sun,5/28/2023,,Juventus,,,,Milan,,,,Head-to-Head,
37,Sun,5/28/2023,,Lazio,,,,Cremonese,,,,Head-to-Head,
37,Sun,5/28/2023,,Inter,,,,Atalanta,,,,Head-to-Head,
37,Sun,5/28/2023,,Spezia,,,,Torino,,,,Head-to-Head,
37,Sun,5/28/2023,,Hellas Verona,,,,Empoli,,,,Head-to-Head,
37,Sun,5/28/2023,,Monza,,,,Lecce,,,,Head-to-Head,
37,Sun,5/28/2023,,Salernitana,,,,Udinese,,,,Head-to-Head,
37,Sun,5/28/2023,,Fiorentina,,,,Roma,,,,Head-to-Head,
37,Sun,5/28/2023,,Sampdoria,,,,Sassuolo,,,,Head-to-Head,
,,,,,,,,,,,,,
38,Sun,6/4/2023,,Atalanta,,,,Monza,,,,Head-to-Head,
38,Sun,6/4/2023,,Milan,,,,Hellas Verona,,,,Head-to-Head,
38,Sun,6/4/2023,,Torino,,,,Inter,,,,Head-to-Head,
38,Sun,6/4/2023,,Cremonese,,,,Salernitana,,,,Head-to-Head,
38,Sun,6/4/2023,,Udinese,,,,Juventus,,,,Head-to-Head,
38,Sun,6/4/2023,,Lecce,,,,Bologna,,,,Head-to-Head,
38,Sun,6/4/2023,,Sassuolo,,,,Fiorentina,,,,Head-to-Head,
38,Sun,6/4/2023,,Roma,,,,Spezia,,,,Head-to-Head,
38,Sun,6/4/2023,,Napoli,,,,Sampdoria,,,,Head-to-Head,
38,Sun,6/4/2023,,Empoli,,,,Lazio,,,,Head-to-Head,
