Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Group stage,2,Wed,10/3/2018,20:00 (22:00),Porto pt,1.8,1–0,1.5,tr Galatasaray,"42,711",Estádio Do Dragão,Michael Oliver,Match Report,
Group stage,2,Wed,10/3/2018,20:00 (22:00),Tottenham eng,0.5,2–4,1.4,es Barcelona,"82,137",Wembley Stadium,Tobias Stieler,Match Report,
Group stage,2,Wed,10/3/2018,21:00 (22:00),Dortmund de,3.2,3–0,0.5,fr Monaco,"66,099",Signal Iduna Park,Aliaksei Kulbakou,Match Report,
Group stage,2,Wed,10/3/2018,21:00 (22:00),PSV Eindhoven nl,0.7,1–2,2.6,it Inter,"34,750",Philips Stadion,Danilo Grujić,Match Report,
Group stage,2,Wed,10/3/2018,21:00 (22:00),Napoli it,1.9,1–0,0.1,eng Liverpool,"37,057",Stadio San Paolo,Sándor Andó-Szabó,Match Report,
Group stage,2,Wed,10/3/2018,21:00 (22:00),Atlético Madrid es,1.8,3–1,0.6,be Club Brugge,"55,742",Estadio Wanda Metropolitano,Filip Glova,Match Report,
,,,,,,,,,,,,,,
Group stage,3,Tue,10/23/2018,18:55 (19:55),Young Boys ch,1.9,1–1,0.9,es Valencia,"31,120",Stade de Suisse Wankdorf Bern,Aleksandrs Anufrijevs,Match Report,
Group stage,3,Tue,10/23/2018,19:55,AEK Athens gr,0.3,0–2,2.3,de Bayern Munich,"61,221",Olympiako Stadio Spyros Louis,Aliaksei Kulbakou,Match Report,
Group stage,3,Tue,10/23/2018,20:00 (22:00),Manchester Utd eng,0.3,0–1,1.3,it Juventus,"73,946",Old Trafford,Danilo Grujić,Match Report,
Group stage,3,Tue,10/23/2018,21:00 (22:00),Real Madrid es,2.6,2–1,1.6,cz Viktoria Plzeň,"67,356",Estadio Santiago Bernabéu,Orel Grinfeeld,Match Report,
Group stage,3,Tue,10/23/2018,21:00 (22:00),Roma it,2.3,3–0,0.5,ru CSKA Moscow,"46,005",Stadio Olimpico,Tasos Sidiropoulos,Match Report,
Group stage,3,Tue,10/23/2018,21:00 (22:00),Hoffenheim de,4.1,3–3,1.5,fr Lyon,"24,144",PreZero Arena,Alberto Undiano,Match Report,
Group stage,3,Tue,10/23/2018,21:00 (22:00),Ajax nl,1.5,1–0,0.7,pt Benfica,"52,489",Johan Cruyff ArenA,Ruddy Buquet,Match Report,
Group stage,3,Tue,10/23/2018,22:00,Shakhtar ua,1.1,0–3,2.6,eng Manchester City,"37,106",Oblasny SportKomplex Metalist,Carlos del Cerro,Match Report,
Group stage,3,Wed,10/24/2018,18:55 (19:55),Club Brugge be,1.5,1–1,0.8,fr Monaco,"23,957",Jan Breydelstadion,Michael Oliver,Match Report,
Group stage,3,Wed,10/24/2018,18:55 (19:55),PSV Eindhoven nl,0.9,2–2,2,eng Tottenham,"35,000",Philips Stadion,Slavko Vinčič,Match Report,
Group stage,3,Wed,10/24/2018,20:00 (22:00),Liverpool eng,5,4–0,0.5,rs Red Star,"53,024",Anfield,Daniel Siebert,Match Report,
Group stage,3,Wed,10/24/2018,21:00 (22:00),Barcelona es,2.2,2–0,1,it Inter,"86,290",Camp Nou,Ovidiu Hațegan,Match Report,
Group stage,3,Wed,10/24/2018,21:00 (22:00),Paris S-G fr,1.1,2–2,1.7,it Napoli,"46,274",Parc des Princes,Tobias Stieler,Match Report,
Group stage,3,Wed,10/24/2018,21:00 (22:00),Dortmund de,2,4–0,0.6,es Atlético Madrid,"66,099",Signal Iduna Park,Anthony Taylor,Match Report,
Group stage,3,Wed,10/24/2018,22:00,Loko Moscow ru,2.1,1–3,1.5,pt Porto,"16,034",RZD Arena,John Beaton,Match Report,
Group stage,3,Wed,10/24/2018,22:00,Galatasaray tr,0.6,0–0,2.2,de Schalke 04,"46,667",Türk Telekom Arena,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Group stage,4,Tue,11/6/2018,18:55 (20:55),Red Star rs,0.7,2–0,2.2,eng Liverpool,"51,318",Stadion Rajko Mitić,Antonio Matéu Lahoz,Match Report,
Group stage,4,Tue,11/6/2018,18:55 (20:55),Monaco fr,1.1,0–4,1.9,be Club Brugge,"8,347",Stade Louis II.,Hugo Miguel,Match Report,
Group stage,4,Tue,11/6/2018,20:00 (23:00),Porto pt,1.4,4–1,0.7,ru Loko Moscow,"34,616",Estádio Do Dragão,Massimiliano Irrati,Match Report,
Group stage,4,Tue,11/6/2018,20:00 (23:00),Tottenham eng,3.5,2–1,0.6,nl PSV Eindhoven,"46,588",Wembley Stadium,Filip Glova,Match Report,
Group stage,4,Tue,11/6/2018,21:00 (23:00),Napoli it,2,1–1,1.3,fr Paris S-G,"55,489",Stadio San Paolo,Björn Kuipers,Match Report,
Group stage,4,Tue,11/6/2018,21:00 (23:00),Schalke 04 de,1.5,2–0,0.7,tr Galatasaray,"54,740",Veltins-Arena,William Collum,Match Report,
Group stage,4,Tue,11/6/2018,21:00 (23:00),Atlético Madrid es,1.5,2–0,0.6,de Dortmund,"61,023",Estadio Wanda Metropolitano,Daniele Orsato,Match Report,
Group stage,4,Tue,11/6/2018,21:00 (23:00),Inter it,1,1–1,1.6,es Barcelona,"70,915",Stadio Giuseppe Meazza,Szymon Marciniak,Match Report,
Group stage,4,Wed,11/7/2018,18:55 (20:55),Valencia es,1.8,3–1,1,ch Young Boys,"36,480",Estadio de Mestalla,István Kovács,Match Report,
Group stage,4,Wed,11/7/2018,20:00 (23:00),Benfica pt,1.4,1–1,1.6,nl Ajax,"51,328",Estádio do Sport Lisboa e Benfica,Luca Banti,Match Report,
Group stage,4,Wed,11/7/2018,20:00 (23:00),Manchester City eng,3.4,6–0,0.4,ua Shakhtar,"52,286",Etihad Stadium,Sándor Andó-Szabó,Match Report,
Group stage,4,Wed,11/7/2018,20:55,CSKA Moscow ru,1.1,1–2,2.4,it Roma,"64,454",VEB Arena,Baris Şimşek,Match Report,
Group stage,4,Wed,11/7/2018,21:00 (23:00),Viktoria Plzeň cz,0.5,0–5,1.6,es Real Madrid,"11,483",Doosan Arena,Deniz Aytekin,Match Report,
Group stage,4,Wed,11/7/2018,21:00 (23:00),Bayern Munich de,2.7,2–0,0.4,gr AEK Athens,"70,000",Allianz Arena,Slavko Vinčič,Match Report,
Group stage,4,Wed,11/7/2018,21:00 (23:00),Lyon fr,2.5,2–2,1.9,de Hoffenheim,"53,850",Groupama Stadium,Danny Makkelie,Match Report,
Group stage,4,Wed,11/7/2018,21:00 (23:00),Juventus it,1.9,1–2,0.8,eng Manchester Utd,"41,470",Allianz Stadium,Ovidiu Hațegan,Match Report,
,,,,,,,,,,,,,,
Group stage,5,Tue,11/27/2018,19:55 (20:55),AEK Athens gr,0.4,0–2,2.2,nl Ajax,"25,756",Olympiako Stadio Spyros Louis,Michael Oliver,Match Report,
Group stage,5,Tue,11/27/2018,20:00 (23:00),Manchester Utd eng,1.3,1–0,0.6,ch Young Boys,"72,876",Old Trafford,Felix Brych,Match Report,
Group stage,5,Tue,11/27/2018,20:55,CSKA Moscow ru,2.2,1–2,2,cz Viktoria Plzeň,"52,892",VEB Arena,Jochem Kamphuis,Match Report,
Group stage,5,Tue,11/27/2018,21:00 (23:00),Roma it,2.1,0–2,1.7,es Real Madrid,"59,124",Stadio Olimpico,Ruddy Buquet,Match Report,
Group stage,5,Tue,11/27/2018,21:00 (23:00),Juventus it,1.8,1–0,0.3,es Valencia,"39,070",Allianz Stadium,William Collum,Match Report,
Group stage,5,Tue,11/27/2018,21:00 (23:00),Lyon fr,2.3,2–2,1,eng Manchester City,"56,039",Groupama Stadium,Luca Banti,Match Report,
Group stage,5,Tue,11/27/2018,21:00 (23:00),Hoffenheim de,1.3,2–3,2.1,ua Shakhtar,"22,920",PreZero Arena,Filip Glova,Match Report,
Group stage,5,Tue,11/27/2018,21:00 (23:00),Bayern Munich de,1.9,5–1,0.5,pt Benfica,"70,000",Allianz Arena,Daniele Orsato,Match Report,
Group stage,5,Wed,11/28/2018,18:55 (20:55),Atlético Madrid es,0.9,2–0,1.3,fr Monaco,"56,314",Estadio Wanda Metropolitano,Mattias Gestranius,Match Report,
Group stage,5,Wed,11/28/2018,20:00 (23:00),Tottenham eng,1.3,1–0,1,it Inter,"57,132",Wembley Stadium,Baris Şimşek,Match Report,
Group stage,5,Wed,11/28/2018,20:00 (23:00),Porto pt,1.6,3–1,0.9,de Schalke 04,"41,603",Estádio Do Dragão,Ovidiu Hațegan,Match Report,
Group stage,5,Wed,11/28/2018,20:55,Loko Moscow ru,1.4,2–0,1.3,tr Galatasaray,"14,037",RZD Arena,Antonio Matéu Lahoz,Match Report,
Group stage,5,Wed,11/28/2018,21:00 (23:00),Paris S-G fr,1.5,2–1,1.3,eng Liverpool,"46,880",Parc des Princes,Tomasz Musiał,Match Report,
Group stage,5,Wed,11/28/2018,21:00 (23:00),Dortmund de,1.2,0–0,0.3,be Club Brugge,"66,099",Signal Iduna Park,Gediminas Mažeika,Match Report,
Group stage,5,Wed,11/28/2018,21:00 (23:00),Napoli it,2.4,3–1,0.8,rs Red Star,"44,470",Stadio San Paolo,Ricardo de Burgos,Match Report,
Group stage,5,Wed,11/28/2018,21:00 (23:00),PSV Eindhoven nl,3,1–2,2.4,es Barcelona,"34,600",Philips Stadion,Miroslav Zelinka,Match Report,
,,,,,,,,,,,,,,
Group stage,6,Tue,12/11/2018,18:55 (20:55),Schalke 04 de,2.1,1–0,0.7,ru Loko Moscow,"48,883",Veltins-Arena,Tasos Sidiropoulos,Match Report,
Group stage,6,Tue,12/11/2018,20:00 (23:00),Liverpool eng,3,1–0,1.2,it Napoli,"52,015",Anfield,Damir Skomina,Match Report,
Group stage,6,Tue,12/11/2018,20:55,Galatasaray tr,3.9,2–3,1.7,pt Porto,"33,972",Türk Telekom Arena,Aliaksei Kulbakou,Match Report,
Group stage,6,Tue,12/11/2018,21:00 (23:00),Red Star rs,0.4,1–4,2.9,fr Paris S-G,"48,357",Stadion Rajko Mitić,William Collum,Match Report,
Group stage,6,Tue,12/11/2018,21:00 (23:00),Monaco fr,0.6,0–2,2.6,de Dortmund,"8,731",Stade Louis II.,Craig Pawson,Match Report,
Group stage,6,Tue,12/11/2018,21:00 (23:00),Club Brugge be,0.6,0–0,0.4,es Atlético Madrid,"25,645",Jan Breydelstadion,Davide Massa,Match Report,
Group stage,6,Tue,12/11/2018,21:00 (23:00),Barcelona es,1.3,1–1,2.4,eng Tottenham,"69,961",Camp Nou,Milorad Mažić,Match Report,
Group stage,6,Tue,12/11/2018,21:00 (23:00),Inter it,1.9,1–1,1.2,nl PSV Eindhoven,"62,533",Stadio Giuseppe Meazza,Felix Zwayer,Match Report,
Group stage,6,Wed,12/12/2018,18:55 (20:55),Viktoria Plzeň cz,2,2–1,1.1,it Roma,"11,217",Doosan Arena,Anthony Taylor,Match Report,
Group stage,6,Wed,12/12/2018,18:55 (20:55),Real Madrid es,1.3,0–3,0.9,ru CSKA Moscow,"51,636",Estadio Santiago Bernabéu,Hugo Miguel,Match Report,
Group stage,6,Wed,12/12/2018,20:00 (23:00),Manchester City eng,3.4,2–1,1.4,de Hoffenheim,"50,411",Etihad Stadium,Andreas Ekberg,Match Report,
Group stage,6,Wed,12/12/2018,20:00 (23:00),Benfica pt,1.8,1–0,0.4,gr AEK Athens,"33,633",Estádio do Sport Lisboa e Benfica,Bobby Madden,Match Report,
Group stage,6,Wed,12/12/2018,21:00 (23:00),Valencia es,1.4,2–1,1.8,eng Manchester Utd,"36,544",Estadio de Mestalla,Georgi Kabakov,Match Report,
Group stage,6,Wed,12/12/2018,21:00 (23:00),Young Boys ch,1.2,2–1,2.1,it Juventus,"30,114",Stade de Suisse Wankdorf Bern,Tobias Stieler,Match Report,
Group stage,6,Wed,12/12/2018,21:00 (23:00),Ajax nl,3,3–3,3.1,de Bayern Munich,"52,244",Johan Cruyff ArenA,Clément Turpin,Match Report,
Group stage,6,Wed,12/12/2018,22:00 (23:00),Shakhtar ua,1.1,1–1,1.3,fr Lyon,"38,916",NSK Olimpijs'kyj,Björn Kuipers,Match Report,
,,,,,,,,,,,,,,
Round of 16,,Tue,2/12/2019,20:00 (23:00),Manchester Utd eng,0.4,0–2,2.5,fr Paris S-G,"74,054",Old Trafford,Daniele Orsato,Match Report,Leg 1 of 2
Round of 16,,Tue,2/12/2019,21:00 (23:00),Roma it,1.5,2–1,0.6,pt Porto,"51,727",Stadio Olimpico,Jochem Kamphuis,Match Report,Leg 1 of 2
Round of 16,,Wed,2/13/2019,20:00 (23:00),Tottenham eng,1.8,3–0,0.3,de Dortmund,"71,214",Wembley Stadium,Antonio Matéu Lahoz,Match Report,Leg 1 of 2
Round of 16,,Wed,2/13/2019,21:00 (23:00),Ajax nl,2.2,1–2,1.5,es Real Madrid,"52,286",Johan Cruyff ArenA,Szymon Marciniak,Match Report,Leg 1 of 2
Round of 16,,Tue,2/19/2019,20:00 (23:00),Liverpool eng,2.1,0–0,0.4,de Bayern Munich,"52,250",Anfield,Gianluca Rocchi,Match Report,Leg 1 of 2
Round of 16,,Tue,2/19/2019,21:00 (23:00),Lyon fr,0.3,0–0,2.1,es Barcelona,"57,889",Groupama Stadium,Cüneyt Çakιr,Match Report,Leg 1 of 2
Round of 16,,Wed,2/20/2019,21:00 (23:00),Schalke 04 de,1.8,2–3,1.6,eng Manchester City,"54,417",Veltins-Arena,Alejandro Hernández,Match Report,Leg 1 of 2
Round of 16,,Wed,2/20/2019,21:00 (23:00),Atlético Madrid es,1.4,2–0,0.7,it Juventus,"67,193",Estadio Wanda Metropolitano,Felix Zwayer,Match Report,Leg 1 of 2
Round of 16,,Tue,3/5/2019,21:00 (23:00),Real Madrid es,2.5,1–4,2.6,nl Ajax,"77,013",Estadio Santiago Bernabéu,Felix Brych,Match Report,Leg 2 of 2; Ajax won
Round of 16,,Tue,3/5/2019,21:00 (23:00),Dortmund de,1.4,0–1,1,eng Tottenham,"66,099",Signal Iduna Park,Danny Makkelie,Match Report,Leg 2 of 2; Tottenham won
Round of 16,,Wed,3/6/2019,20:00 (23:00),Porto pt,4.2,3–1,1.9,it Roma,"49,029",Estádio Do Dragão,Paweł Gil,Match Report,Leg 2 of 2; Porto won; Required Extra Time
Round of 16,,Wed,3/6/2019,21:00 (23:00),Paris S-G fr,1.4,1–3,2.1,eng Manchester Utd,"47,441",Parc des Princes,Damir Skomina,Match Report,Leg 2 of 2; Manchester Utd won
Round of 16,,Tue,3/12/2019,20:00 (23:00),Manchester City eng,3.7,7–0,0.1,de Schalke 04,"51,518",Etihad Stadium,Clément Turpin,Match Report,Leg 2 of 2; Manchester City won
Round of 16,,Tue,3/12/2019,21:00 (23:00),Juventus it,2.5,3–0,0.4,es Atlético Madrid,"40,884",Allianz Stadium,Björn Kuipers,Match Report,Leg 2 of 2; Juventus won
Round of 16,,Wed,3/13/2019,21:00 (23:00),Barcelona es,4.3,5–1,0.6,fr Lyon,"92,346",Camp Nou,Szymon Marciniak,Match Report,Leg 2 of 2; Barcelona won
Round of 16,,Wed,3/13/2019,21:00 (23:00),Bayern Munich de,0.3,1–3,1.1,eng Liverpool,"68,145",Allianz Arena,Daniele Orsato,Match Report,Leg 2 of 2; Liverpool won
Quarter-finals,,Tue,4/9/2019,20:00 (22:00),Liverpool eng,2.3,2–0,0.8,pt Porto,"52,465",Anfield,Antonio Matéu Lahoz,Match Report,Leg 1 of 2
Quarter-finals,,Tue,4/9/2019,20:00 (22:00),Tottenham eng,0.9,1–0,1.3,eng Manchester City,"60,044",Tottenham Hotspur Stadium,Björn Kuipers,Match Report,Leg 1 of 2
Quarter-finals,,Wed,4/10/2019,20:00 (22:00),Manchester Utd eng,0.5,0–1,1.1,es Barcelona,"74,093",Old Trafford,Gianluca Rocchi,Match Report,Leg 1 of 2
Quarter-finals,,Wed,4/10/2019,21:00 (22:00),Ajax nl,1.2,1–1,0.7,it Juventus,"50,390",Johan Cruyff ArenA,Carlos del Cerro,Match Report,Leg 1 of 2
Quarter-finals,,Tue,4/16/2019,21:00 (22:00),Juventus it,0.8,1–2,2.2,nl Ajax,"41,445",Allianz Stadium,Clément Turpin,Match Report,Leg 2 of 2; Ajax won
Quarter-finals,,Tue,4/16/2019,21:00 (22:00),Barcelona es,1.4,3–0,0.4,eng Manchester Utd,"96,708",Camp Nou,Felix Brych,Match Report,Leg 2 of 2; Barcelona won
Quarter-finals,,Wed,4/17/2019,20:00 (22:00),Porto pt,1,1–4,3.5,eng Liverpool,"49,117",Estádio Do Dragão,Danny Makkelie,Match Report,Leg 2 of 2; Liverpool won
Quarter-finals,,Wed,4/17/2019,20:00 (22:00),Manchester City eng,2.5,4–3,0.7,eng Tottenham,"53,348",Etihad Stadium,Cüneyt Çakιr,Match Report,Leg 2 of 2; Tottenham won
Semi-finals,,Tue,4/30/2019,20:00 (22:00),Tottenham eng,0.6,0–1,1.3,nl Ajax,"60,243",Tottenham Hotspur Stadium,Antonio Matéu Lahoz,Match Report,Leg 1 of 2
Semi-finals,,Wed,5/1/2019,21:00 (22:00),Barcelona es,2.4,3–0,1.8,eng Liverpool,"98,299",Camp Nou,Björn Kuipers,Match Report,Leg 1 of 2
Semi-finals,,Tue,5/7/2019,20:00 (22:00),Liverpool eng,2.3,4–0,1.4,es Barcelona,"55,212",Anfield,Cüneyt Çakιr,Match Report,Leg 2 of 2; Liverpool won
Semi-finals,,Wed,5/8/2019,21:00 (22:00),Ajax nl,1.6,2–3,4.2,eng Tottenham,"52,641",Johan Cruyff ArenA,Felix Brych,Match Report,Leg 2 of 2; Tottenham won
Final,,Sat,6/1/2019,21:00 (22:00),Tottenham eng,0.8,0–2,1.3,eng Liverpool,"63,272",Estadio Wanda Metropolitano,Damir Skomina,Match Report,
