Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,8,Sun,10/1/2017,15:00 (16:00),Troyes,0.8,2–1,1.2,Saint-Étienne,"11,823",Stade de l'Aube,Nicolas Rainville,Match Report,
Regular season,8,Sun,10/1/2017,17:00 (18:00),Angers,1.1,3–3,1.4,Lyon,"11,432",Stade Raymond Kopa,Mikael Lesage,Match Report,
Regular season,8,Sun,10/1/2017,21:00 (22:00),Nice,2,2–4,2.6,Marseille,"32,702",Stade de Nice,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,9,Fri,10/13/2017,20:45 (21:45),Lyon,1.7,3–2,1.7,Monaco,"43,295",Groupama Stadium,Benoît Bastien,Match Report,
Regular season,9,Sat,10/14/2017,17:00 (18:00),Dijon,0.9,1–2,2.2,Paris S-G,"15,160",Stade Gaston Gérard,Jérôme Miguelgorry,Match Report,
Regular season,9,Sat,10/14/2017,20:00 (21:00),Toulouse,1.2,1–0,0.3,Amiens,"15,308",Stadium Municipal,François Letexier,Match Report,
Regular season,9,Sat,10/14/2017,20:00 (21:00),Lille,1.3,2–2,1.5,Troyes,"29,518",Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,Match Report,
Regular season,9,Sat,10/14/2017,20:00 (21:00),Guingamp,3.2,2–0,0.5,Rennes,"15,902",Stade du Roudourou,Franck Schneider,Match Report,
Regular season,9,Sat,10/14/2017,20:00 (21:00),Caen,1.7,0–2,1.8,Angers,"16,736",Stade Michel d'Ornano,Benoît Millot,Match Report,
Regular season,9,Sat,10/14/2017,20:00 (21:00),Saint-Étienne,2.2,3–1,0.4,Metz,"24,613",Stade Geoffroy-Guichard,Olivier Thual,Match Report,
Regular season,9,Sun,10/15/2017,15:00 (16:00),Bordeaux,1.1,1–1,1.1,Nantes,"31,048",Stade Matmut-Atlantique,Karim Abed,Match Report,
Regular season,9,Sun,10/15/2017,17:00 (18:00),Montpellier,1.3,2–0,2,Nice,"14,374",Stade de la Mosson,Jérôme Brisard,Match Report,
Regular season,9,Sun,10/15/2017,21:00 (22:00),Strasbourg,2,3–3,3.1,Marseille,"26,015",Stade de la Meinau,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,10,Fri,10/20/2017,20:45 (21:45),Saint-Étienne,1.5,0–1,1.8,Montpellier,"24,004",Stade Geoffroy-Guichard,Franck Schneider,Match Report,
Regular season,10,Sat,10/21/2017,17:00 (18:00),Monaco,2.3,2–0,0.5,Caen,"8,040",Stade Louis II.,Thomas Léonard,Match Report,
Regular season,10,Sat,10/21/2017,20:00 (21:00),Rennes,0.7,1–0,0.7,Lille,"21,852",Roazhon Park,Olivier Thual,Match Report,
Regular season,10,Sat,10/21/2017,20:00 (21:00),Metz,1,1–2,0.5,Dijon,"14,748",Stade Saint-Symphorien,Mikael Lesage,Match Report,
Regular season,10,Sat,10/21/2017,20:00 (21:00),Nantes,0.7,2–1,0.9,Guingamp,"27,711",Stade de la Beaujoire - Louis Fonteneau,Amaury Delerue,Match Report,
Regular season,10,Sat,10/21/2017,20:00 (21:00),Angers,1.5,0–1,0.2,Toulouse,"11,001",Stade Raymond Kopa,Johan Hamel,Match Report,
Regular season,10,Sat,10/21/2017,20:00 (21:00),Amiens,1.1,1–0,1.1,Bordeaux,"12,297",Stade Océane,Sébastien Desiage,Match Report,
Regular season,10,Sun,10/22/2017,15:00 (16:00),Nice,1.9,1–2,1.1,Strasbourg,"23,595",Stade de Nice,Nicolas Rainville,Match Report,
Regular season,10,Sun,10/22/2017,17:00 (18:00),Troyes,0.4,0–5,2.6,Lyon,"14,722",Stade de l'Aube,François Letexier,Match Report,
Regular season,10,Sun,10/22/2017,21:00 (22:00),Marseille,1.2,2–2,0.6,Paris S-G,"60,410",Orange Vélodrome,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,11,Fri,10/27/2017,20:45 (21:45),Paris S-G,3.1,3–0,0.3,Nice,"47,224",Parc des Princes,Tony Chapron,Match Report,
Regular season,11,Sat,10/28/2017,17:00 (18:00),Bordeaux,1.6,0–2,1.3,Monaco,"28,831",Stade Matmut-Atlantique,Antony Gautier,Match Report,
Regular season,11,Sat,10/28/2017,20:00 (21:00),Dijon,0.4,1–0,1.1,Nantes,"11,764",Stade Gaston Gérard,Hakim Ben El Hadj Salem,Match Report,
Regular season,11,Sat,10/28/2017,20:00 (21:00),Montpellier,0.9,0–1,0.6,Rennes,"11,790",Stade de la Mosson,Benoît Bastien,Match Report,
Regular season,11,Sat,10/28/2017,20:00 (21:00),Guingamp,0.9,1–1,0.3,Amiens,"13,809",Stade du Roudourou,Karim Abed,Match Report,
Regular season,11,Sat,10/28/2017,20:00 (21:00),Caen,0.6,1–0,1.1,Troyes,"16,908",Stade Michel d'Ornano,Jérôme Miguelgorry,Match Report,
Regular season,11,Sat,10/28/2017,20:00 (21:00),Strasbourg,2,2–2,0.7,Angers,"25,011",Stade de la Meinau,Amaury Delerue,Match Report,
Regular season,11,Sun,10/29/2017,15:00 (17:00),Lyon,1.1,2–0,0.6,Metz,"53,921",Groupama Stadium,Benoît Millot,Match Report,
Regular season,11,Sun,10/29/2017,17:00 (19:00),Toulouse,0.7,0–0,1,Saint-Étienne,"15,062",Stadium Municipal,Jérôme Brisard,Match Report,
Regular season,11,Sun,10/29/2017,21:00 (23:00),Lille,1,0–1,0.8,Marseille,"43,948",Stade Pierre-Mauroy,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,12,Fri,11/3/2017,20:45 (22:45),Rennes,0.6,1–0,0.4,Bordeaux,"24,547",Roazhon Park,Ruddy Buquet,Match Report,
Regular season,12,Sat,11/4/2017,17:00 (19:00),Angers,0.5,0–5,2.5,Paris S-G,"12,381",Stade Raymond Kopa,Benoît Bastien,Match Report,
Regular season,12,Sat,11/4/2017,20:00 (22:00),Montpellier,1,1–1,0.5,Amiens,"10,149",Stade de la Mosson,Stéphane Jochem,Match Report,
Regular season,12,Sat,11/4/2017,20:00 (22:00),Nantes,0.7,2–1,0.8,Toulouse,"21,390",Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Match Report,
Regular season,12,Sat,11/4/2017,20:00 (22:00),Monaco,2.7,6–0,0.5,Guingamp,"7,066",Stade Louis II.,Mikael Lesage,Match Report,
Regular season,12,Sat,11/4/2017,20:00 (22:00),Troyes,2.5,3–0,0.7,Strasbourg,"10,260",Stade de l'Aube,Thomas Léonard,Match Report,
Regular season,12,Sun,11/5/2017,15:00 (17:00),Nice,1.3,1–0,0.6,Dijon,"18,987",Stade de Nice,Olivier Thual,Match Report,
Regular season,12,Sun,11/5/2017,17:00 (19:00),Metz,2.2,0–3,1.5,Lille,"12,506",Stade Saint-Symphorien,Jérôme Brisard,Match Report,
Regular season,12,Sun,11/5/2017,17:00 (19:00),Marseille,3.9,5–0,1,Caen,"47,687",Orange Vélodrome,Nicolas Rainville,Match Report,
Regular season,12,Sun,11/5/2017,21:00 (23:00),Saint-Étienne,1.2,0–5,2.4,Lyon,"38,993",Stade Geoffroy-Guichard,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,13,Fri,11/17/2017,19:00 (21:00),Lille,0.7,3–1,1.4,Saint-Étienne,"28,019",Stade Pierre-Mauroy,Johan Hamel,Match Report,
Regular season,13,Fri,11/17/2017,20:45 (22:45),Amiens,1.1,1–1,1,Monaco,"9,198",Stade de la Licorne,Jérôme Miguelgorry,Match Report,
Regular season,13,Sat,11/18/2017,17:00 (19:00),Paris S-G,1.9,4–1,1,Nantes,"47,680",Parc des Princes,Nicolas Rainville,Match Report,
Regular season,13,Sat,11/18/2017,20:00 (22:00),Strasbourg,1.3,2–1,0.9,Rennes,"22,707",Stade de la Meinau,Tony Chapron,Match Report,
Regular season,13,Sat,11/18/2017,20:00 (22:00),Dijon,1.4,3–1,1.1,Troyes,"10,227",Stade Gaston Gérard,Franck Schneider,Match Report,
Regular season,13,Sat,11/18/2017,20:00 (22:00),Guingamp,1.2,1–1,0.5,Angers,"13,849",Stade du Roudourou,Jérôme Brisard,Match Report,
Regular season,13,Sat,11/18/2017,20:00 (22:00),Toulouse,2.1,0–0,0.8,Metz,"15,656",Stadium Municipal,Hakim Ben El Hadj Salem,Match Report,
Regular season,13,Sun,11/19/2017,15:00 (17:00),Caen,2,1–1,1.3,Nice,"15,144",Stade Michel d'Ornano,Sébastien Desiage,Match Report,
Regular season,13,Sun,11/19/2017,17:00 (19:00),Lyon,0.7,0–0,0.9,Montpellier,"47,651",Groupama Stadium,Karim Abed,Match Report,
Regular season,13,Sun,11/19/2017,21:00 (23:00),Bordeaux,0.4,1–1,1.4,Marseille,"37,356",Stade Matmut-Atlantique,Benoît Millot,Match Report,
,,,,,,,,,,,,,,
Regular season,8,Mon,11/20/2017,19:00 (21:00),Amiens,1.2,3–0,0.5,Lille,"9,015",Stade de la Licorne,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,14,Fri,11/24/2017,20:45 (22:45),Saint-Étienne,1.7,2–2,1.6,Strasbourg,"21,282",Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
Regular season,14,Sat,11/25/2017,17:00 (19:00),Rennes,1.3,2–1,1.2,Nantes,"26,151",Roazhon Park,Ruddy Buquet,Match Report,
Regular season,14,Sat,11/25/2017,20:00 (22:00),Caen,1,1–0,1.2,Bordeaux,"15,275",Stade Michel d'Ornano,Karim Abed,Match Report,
Regular season,14,Sat,11/25/2017,20:00 (22:00),Troyes,1.2,3–0,0.4,Angers,"8,906",Stade de l'Aube,Hakim Ben El Hadj Salem,Match Report,
Regular season,14,Sat,11/25/2017,20:00 (22:00),Dijon,0.9,3–1,1.9,Toulouse,"10,126",Stade Gaston Gérard,Stéphane Jochem,Match Report,
Regular season,14,Sat,11/25/2017,20:00 (22:00),Metz,1.5,0–2,1.1,Amiens,"15,079",Stade Saint-Symphorien,Antony Gautier,Match Report,
Regular season,14,Sat,11/25/2017,20:00 (22:00),Montpellier,1.9,3–0,0.4,Lille,"11,370",Stade de la Mosson,Thomas Léonard,Match Report,
Regular season,14,Sun,11/26/2017,15:00 (17:00),Nice,0.4,0–5,2.4,Lyon,"27,542",Stade de Nice,Franck Schneider,Match Report,
Regular season,14,Sun,11/26/2017,17:00 (19:00),Marseille,2.1,1–0,0.2,Guingamp,"43,563",Orange Vélodrome,Amaury Delerue,Match Report,
Regular season,14,Sun,11/26/2017,21:00 (23:00),Monaco,0.4,1–2,4.2,Paris S-G,"16,588",Stade Louis II.,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,15,Tue,11/28/2017,19:00 (21:00),Amiens,0.8,2–1,1.2,Dijon,"8,693",Stade de la Licorne,Karim Abed,Match Report,
Regular season,15,Tue,11/28/2017,19:00 (21:00),Strasbourg,0.5,0–0,1.8,Caen,"22,175",Stade de la Meinau,Stéphane Jochem,Match Report,
Regular season,15,Tue,11/28/2017,21:00 (23:00),Bordeaux,0.9,3–0,1,Saint-Étienne,"21,115",Stade Matmut-Atlantique,Mikael Lesage,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Lyon,3.1,1–2,1,Lille,"31,679",Groupama Stadium,Jérôme Miguelgorry,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Angers,0.5,1–2,1,Rennes,"10,364",Stade Raymond Kopa,Nicolas Rainville,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Toulouse,2,1–2,1.4,Nice,"10,348",Stadium Municipal,Johan Hamel,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Metz,0.4,0–3,2.2,Marseille,"18,046",Stade Saint-Symphorien,Tony Chapron,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Guingamp,0.5,0–0,0.4,Montpellier,"13,578",Stade du Roudourou,Olivier Thual,Match Report,
Regular season,15,Wed,11/29/2017,19:00 (21:00),Nantes,0.8,1–0,0.5,Monaco,"24,800",Stade de la Beaujoire - Louis Fonteneau,Benoît Millot,Match Report,
Regular season,15,Wed,11/29/2017,21:00 (23:00),Paris S-G,1.6,2–0,0.4,Troyes,"40,920",Parc des Princes,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,,
Regular season,16,Fri,12/1/2017,20:45 (22:45),Dijon,2.2,3–2,1.3,Bordeaux,"10,631",Stade Gaston Gérard,Benoît Bastien,Match Report,
Regular season,16,Sat,12/2/2017,17:00 (19:00),Strasbourg,0.3,2–1,3.1,Paris S-G,"25,327",Stade de la Meinau,Ruddy Buquet,Match Report,
Regular season,16,Sat,12/2/2017,20:00 (22:00),Troyes,1,0–1,0.7,Guingamp,"9,149",Stade de l'Aube,Sébastien Desiage,Match Report,
Regular season,16,Sat,12/2/2017,20:00 (22:00),Nice,1.9,3–1,0.5,Metz,"16,383",Stade de Nice,Mikael Lesage,Match Report,
Regular season,16,Sat,12/2/2017,20:00 (22:00),Rennes,1.5,2–0,0.3,Amiens,"23,051",Roazhon Park,Thomas Léonard,Match Report,
Regular season,16,Sat,12/2/2017,20:00 (22:00),Monaco,0.3,1–0,0.8,Angers,"6,545",Stade Louis II.,Antony Gautier,Match Report,
Regular season,16,Sat,12/2/2017,20:00 (22:00),Lille,0.7,1–0,1.2,Toulouse,"29,287",Stade Pierre-Mauroy,Benoît Millot,Match Report,
Regular season,16,Sun,12/3/2017,15:00 (17:00),Saint-Étienne,0.9,1–1,1.8,Nantes,"24,085",Stade Geoffroy-Guichard,François Letexier,Match Report,
Regular season,16,Sun,12/3/2017,17:00 (19:00),Caen,1.3,1–2,1.6,Lyon,"19,455",Stade Michel d'Ornano,Amaury Delerue,Match Report,
Regular season,16,Sun,12/3/2017,21:00 (23:00),Montpellier,1,1–1,1,Marseille,"19,230",Stade de la Mosson,Franck Schneider,Match Report,
,,,,,,,,,,,,,,
Regular season,17,Fri,12/8/2017,20:45 (22:45),Bordeaux,0.8,0–3,1.9,Strasbourg,"24,515",Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
Regular season,17,Sat,12/9/2017,17:00 (19:00),Paris S-G,1.4,3–1,0.6,Lille,"47,176",Parc des Princes,Johan Hamel,Match Report,
Regular season,17,Sat,12/9/2017,20:00 (22:00),Toulouse,1.9,2–0,1.1,Caen,"12,613",Stadium Municipal,Sébastien Moreira,Match Report,
Regular season,17,Sat,12/9/2017,20:00 (22:00),Metz,1.3,1–1,0.7,Rennes,"11,239",Stade Saint-Symphorien,Karim Abed,Match Report,
Regular season,17,Sat,12/9/2017,20:00 (22:00),Angers,1.4,1–1,1.2,Montpellier,"8,756",Stade Raymond Kopa,Stéphane Jochem,Match Report,
Regular season,17,Sat,12/9/2017,20:00 (22:00),Guingamp,1.7,4–0,0.3,Dijon,"13,825",Stade du Roudourou,Mikael Lesage,Match Report,
Regular season,17,Sat,12/9/2017,20:00 (22:00),Monaco,1.2,3–2,1.6,Troyes,"8,935",Stade Louis II.,Franck Schneider,Match Report,
Regular season,17,Sun,12/10/2017,15:00 (17:00),Amiens,2.3,1–2,1,Lyon,"9,130",Stade de la Licorne,Olivier Thual,Match Report,
