Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Wed,1/11/2023,21:00 (23:00),Paris S-G,,,,Angers,,Parc des Princes,,Head-to-Head,
18,Wed,1/11/2023,21:00 (23:00),Lorient,,,,Monaco,,Stade Yves Allainmat - Le Moustoir,,Head-to-Head,
18,Wed,1/11/2023,21:00 (23:00),Strasbourg,,,,Lens,,Stade de la Meinau,,Head-to-Head,
,,,,,,,,,,,,,
19,Sat,1/14/2023,17:00 (19:00),Lens,,,,Auxerre,,Stade Bollaert-Delelis,,Head-to-Head,
19,Sat,1/14/2023,19:00 (21:00),Marseille,,,,Lorient,,Orange Vélodrome,,Head-to-Head,
19,Sat,1/14/2023,21:00 (23:00),Lyon,,,,Strasbourg,,Groupama Stadium,,Head-to-Head,
19,Sun,1/15/2023,13:00 (15:00),Lille,,,,Troyes,,Decathlon Arena - Stade Pierre-Mauroy,,Head-to-Head,
19,Sun,1/15/2023,15:00 (17:00),Toulouse,,,,Brest,,Stadium Municipal,,Head-to-Head,
19,Sun,1/15/2023,15:00 (17:00),Montpellier,,,,Nantes,,Stade de la Mosson,,Head-to-Head,
19,Sun,1/15/2023,15:00 (17:00),Reims,,,,Nice,,Stade Auguste-Delaune,,Head-to-Head,
19,Sun,1/15/2023,15:00 (17:00),Angers,,,,Clermont Foot,,Stade Raymond Kopa,,Head-to-Head,
19,Sun,1/15/2023,17:05 (19:05),Monaco,,,,Ajaccio,,Stade Louis II.,,Head-to-Head,
19,Sun,1/15/2023,20:45 (22:45),Rennes,,,,Paris S-G,,Roazhon Park,,Head-to-Head,
,,,,,,,,,,,,,
20,Fri,1/27/2023,21:00 (23:00),Lorient,,,,Rennes,,Stade Yves Allainmat - Le Moustoir,,Head-to-Head,
20,Sat,1/28/2023,17:00 (19:00),Troyes,,,,Lens,,Stade de l'Aube,,Head-to-Head,
20,Sat,1/28/2023,21:00 (23:00),Marseille,,,,Monaco,,Orange Vélodrome,,Head-to-Head,
20,Sun,1/29/2023,13:00 (15:00),Nice,,,,Lille,,Stade Municipal du Ray,,Head-to-Head,
20,Sun,1/29/2023,15:00 (17:00),Clermont Foot,,,,Nantes,,Stade Gabriel Montpied,,Head-to-Head,
20,Sun,1/29/2023,15:00 (17:00),Brest,,,,Angers,,Stade Francis-Le Blé,,Head-to-Head,
20,Sun,1/29/2023,15:00 (17:00),Auxerre,,,,Montpellier,,Stade de l'Abbé Deschamps,,Head-to-Head,
20,Sun,1/29/2023,15:00 (17:00),Strasbourg,,,,Toulouse,,Stade de la Meinau,,Head-to-Head,
20,Sun,1/29/2023,17:05 (19:05),Ajaccio,,,,Lyon,,Stade François Coty,,Head-to-Head,
20,Sun,1/29/2023,20:45 (22:45),Paris S-G,,,,Reims,,Parc des Princes,,Head-to-Head,
,,,,,,,,,,,,,
21,Wed,2/1/2023,,Lyon,,,,Brest,,,,Head-to-Head,
21,Wed,2/1/2023,,Lille,,,,Clermont Foot,,,,Head-to-Head,
21,Wed,2/1/2023,,Nantes,,,,Marseille,,,,Head-to-Head,
21,Wed,2/1/2023,,Toulouse,,,,Troyes,,,,Head-to-Head,
21,Wed,2/1/2023,,Angers,,,,Ajaccio,,,,Head-to-Head,
21,Wed,2/1/2023,,Monaco,,,,Auxerre,,,,Head-to-Head,
21,Wed,2/1/2023,,Montpellier,,,,Paris S-G,,,,Head-to-Head,
21,Wed,2/1/2023,,Lens,,,,Nice,,,,Head-to-Head,
21,Wed,2/1/2023,,Rennes,,,,Strasbourg,,,,Head-to-Head,
21,Wed,2/1/2023,,Reims,,,,Lorient,,,,Head-to-Head,
,,,,,,,,,,,,,
22,Sun,2/5/2023,,Strasbourg,,,,Montpellier,,,,Head-to-Head,
22,Sun,2/5/2023,,Ajaccio,,,,Nantes,,,,Head-to-Head,
22,Sun,2/5/2023,,Paris S-G,,,,Toulouse,,,,Head-to-Head,
22,Sun,2/5/2023,,Auxerre,,,,Reims,,,,Head-to-Head,
22,Sun,2/5/2023,,Clermont Foot,,,,Monaco,,,,Head-to-Head,
22,Sun,2/5/2023,,Lorient,,,,Angers,,,,Head-to-Head,
22,Sun,2/5/2023,,Troyes,,,,Lyon,,,,Head-to-Head,
22,Sun,2/5/2023,,Brest,,,,Lens,,,,Head-to-Head,
22,Sun,2/5/2023,,Rennes,,,,Lille,,,,Head-to-Head,
22,Sun,2/5/2023,,Marseille,,,,Nice,,,,Head-to-Head,
,,,,,,,,,,,,,
23,Sun,2/12/2023,,Angers,,,,Auxerre,,,,Head-to-Head,
23,Sun,2/12/2023,,Nice,,,,Ajaccio,,,,Head-to-Head,
23,Sun,2/12/2023,,Lille,,,,Strasbourg,,,,Head-to-Head,
23,Sun,2/12/2023,,Toulouse,,,,Rennes,,,,Head-to-Head,
23,Sun,2/12/2023,,Clermont Foot,,,,Marseille,,,,Head-to-Head,
23,Sun,2/12/2023,,Monaco,,,,Paris S-G,,,,Head-to-Head,
23,Sun,2/12/2023,,Montpellier,,,,Brest,,,,Head-to-Head,
23,Sun,2/12/2023,,Reims,,,,Troyes,,,,Head-to-Head,
23,Sun,2/12/2023,,Lyon,,,,Lens,,,,Head-to-Head,
23,Sun,2/12/2023,,Nantes,,,,Lorient,,,,Head-to-Head,
,,,,,,,,,,,,,
24,Sun,2/19/2023,,Paris S-G,,,,Lille,,,,Head-to-Head,
24,Sun,2/19/2023,,Lens,,,,Nantes,,,,Head-to-Head,
24,Sun,2/19/2023,,Troyes,,,,Montpellier,,,,Head-to-Head,
24,Sun,2/19/2023,,Strasbourg,,,,Angers,,,,Head-to-Head,
24,Sun,2/19/2023,,Lorient,,,,Ajaccio,,,,Head-to-Head,
24,Sun,2/19/2023,,Toulouse,,,,Marseille,,,,Head-to-Head,
24,Sun,2/19/2023,,Auxerre,,,,Lyon,,,,Head-to-Head,
24,Sun,2/19/2023,,Brest,,,,Monaco,,,,Head-to-Head,
24,Sun,2/19/2023,,Rennes,,,,Clermont Foot,,,,Head-to-Head,
24,Sun,2/19/2023,,Nice,,,,Reims,,,,Head-to-Head,
,,,,,,,,,,,,,
25,Sun,2/26/2023,,Clermont Foot,,,,Strasbourg,,,,Head-to-Head,
25,Sun,2/26/2023,,Lille,,,,Brest,,,,Head-to-Head,
25,Sun,2/26/2023,,Ajaccio,,,,Troyes,,,,Head-to-Head,
25,Sun,2/26/2023,,Reims,,,,Toulouse,,,,Head-to-Head,
25,Sun,2/26/2023,,Montpellier,,,,Lens,,,,Head-to-Head,
25,Sun,2/26/2023,,Monaco,,,,Nice,,,,Head-to-Head,
25,Sun,2/26/2023,,Angers,,,,Lyon,,,,Head-to-Head,
25,Sun,2/26/2023,,Lorient,,,,Auxerre,,,,Head-to-Head,
25,Sun,2/26/2023,,Nantes,,,,Rennes,,,,Head-to-Head,
25,Sun,2/26/2023,,Marseille,,,,Paris S-G,,,,Head-to-Head,
,,,,,,,,,,,,,
26,Sun,3/5/2023,,Montpellier,,,,Angers,,,,Head-to-Head,
26,Sun,3/5/2023,,Lyon,,,,Lorient,,,,Head-to-Head,
26,Sun,3/5/2023,,Paris S-G,,,,Nantes,,,,Head-to-Head,
26,Sun,3/5/2023,,Toulouse,,,,Clermont Foot,,,,Head-to-Head,
26,Sun,3/5/2023,,Lens,,,,Lille,,,,Head-to-Head,
26,Sun,3/5/2023,,Rennes,,,,Marseille,,,,Head-to-Head,
26,Sun,3/5/2023,,Strasbourg,,,,Brest,,,,Head-to-Head,
26,Sun,3/5/2023,,Nice,,,,Auxerre,,,,Head-to-Head,
26,Sun,3/5/2023,,Troyes,,,,Monaco,,,,Head-to-Head,
26,Sun,3/5/2023,,Reims,,,,Ajaccio,,,,Head-to-Head,
,,,,,,,,,,,,,
27,Sun,3/12/2023,,Lorient,,,,Troyes,,,,Head-to-Head,
27,Sun,3/12/2023,,Clermont Foot,,,,Lens,,,,Head-to-Head,
27,Sun,3/12/2023,,Lille,,,,Lyon,,,,Head-to-Head,
27,Sun,3/12/2023,,Ajaccio,,,,Montpellier,,,,Head-to-Head,
27,Sun,3/12/2023,,Marseille,,,,Strasbourg,,,,Head-to-Head,
27,Sun,3/12/2023,,Monaco,,,,Reims,,,,Head-to-Head,
27,Sun,3/12/2023,,Nantes,,,,Nice,,,,Head-to-Head,
27,Sun,3/12/2023,,Angers,,,,Toulouse,,,,Head-to-Head,
27,Sun,3/12/2023,,Brest,,,,Paris S-G,,,,Head-to-Head,
27,Sun,3/12/2023,,Auxerre,,,,Rennes,,,,Head-to-Head,
,,,,,,,,,,,,,
28,Sun,3/19/2023,,Reims,,,,Marseille,,,,Head-to-Head,
28,Sun,3/19/2023,,Toulouse,,,,Lille,,,,Head-to-Head,
28,Sun,3/19/2023,,Nice,,,,Lorient,,,,Head-to-Head,
28,Sun,3/19/2023,,Strasbourg,,,,Auxerre,,,,Head-to-Head,
28,Sun,3/19/2023,,Lens,,,,Angers,,,,Head-to-Head,
28,Sun,3/19/2023,,Ajaccio,,,,Monaco,,,,Head-to-Head,
28,Sun,3/19/2023,,Paris S-G,,,,Rennes,,,,Head-to-Head,
28,Sun,3/19/2023,,Troyes,,,,Brest,,,,Head-to-Head,
28,Sun,3/19/2023,,Lyon,,,,Nantes,,,,Head-to-Head,
28,Sun,3/19/2023,,Montpellier,,,,Clermont Foot,,,,Head-to-Head,
,,,,,,,,,,,,,
29,Sun,4/2/2023,,Marseille,,,,Montpellier,,,,Head-to-Head,
29,Sun,4/2/2023,,Rennes,,,,Lens,,,,Head-to-Head,
29,Sun,4/2/2023,,Brest,,,,Toulouse,,,,Head-to-Head,
29,Sun,4/2/2023,,Paris S-G,,,,Lyon,,,,Head-to-Head,
29,Sun,4/2/2023,,Angers,,,,Nice,,,,Head-to-Head,
29,Sun,4/2/2023,,Clermont Foot,,,,Ajaccio,,,,Head-to-Head,
29,Sun,4/2/2023,,Nantes,,,,Reims,,,,Head-to-Head,
29,Sun,4/2/2023,,Monaco,,,,Strasbourg,,,,Head-to-Head,
29,Sun,4/2/2023,,Lille,,,,Lorient,,,,Head-to-Head,
29,Sun,4/2/2023,,Auxerre,,,,Troyes,,,,Head-to-Head,
,,,,,,,,,,,,,
30,Sun,4/9/2023,,Nice,,,,Paris S-G,,,,Head-to-Head,
30,Sun,4/9/2023,,Montpellier,,,,Toulouse,,,,Head-to-Head,
30,Sun,4/9/2023,,Ajaccio,,,,Auxerre,,,,Head-to-Head,
30,Sun,4/9/2023,,Reims,,,,Brest,,,,Head-to-Head,
30,Sun,4/9/2023,,Angers,,,,Lille,,,,Head-to-Head,
30,Sun,4/9/2023,,Nantes,,,,Monaco,,,,Head-to-Head,
30,Sun,4/9/2023,,Lorient,,,,Marseille,,,,Head-to-Head,
30,Sun,4/9/2023,,Lens,,,,Strasbourg,,,,Head-to-Head,
30,Sun,4/9/2023,,Troyes,,,,Clermont Foot,,,,Head-to-Head,
30,Sun,4/9/2023,,Lyon,,,,Rennes,,,,Head-to-Head,
,,,,,,,,,,,,,
31,Sun,4/16/2023,,Paris S-G,,,,Lens,,,,Head-to-Head,
31,Sun,4/16/2023,,Auxerre,,,,Nantes,,,,Head-to-Head,
31,Sun,4/16/2023,,Rennes,,,,Reims,,,,Head-to-Head,
31,Sun,4/16/2023,,Marseille,,,,Troyes,,,,Head-to-Head,
31,Sun,4/16/2023,,Lille,,,,Montpellier,,,,Head-to-Head,
31,Sun,4/16/2023,,Strasbourg,,,,Ajaccio,,,,Head-to-Head,
31,Sun,4/16/2023,,Brest,,,,Nice,,,,Head-to-Head,
31,Sun,4/16/2023,,Clermont Foot,,,,Angers,,,,Head-to-Head,
31,Sun,4/16/2023,,Toulouse,,,,Lyon,,,,Head-to-Head,
31,Sun,4/16/2023,,Monaco,,,,Lorient,,,,Head-to-Head,
,,,,,,,,,,,,,
32,Sun,4/23/2023,,Lens,,,,Monaco,,,,Head-to-Head,
32,Sun,4/23/2023,,Nantes,,,,Troyes,,,,Head-to-Head,
32,Sun,4/23/2023,,Nice,,,,Clermont Foot,,,,Head-to-Head,
32,Sun,4/23/2023,,Auxerre,,,,Lille,,,,Head-to-Head,
32,Sun,4/23/2023,,Ajaccio,,,,Brest,,,,Head-to-Head,
32,Sun,4/23/2023,,Lyon,,,,Marseille,,,,Head-to-Head,
32,Sun,4/23/2023,,Lorient,,,,Toulouse,,,,Head-to-Head,
32,Sun,4/23/2023,,Reims,,,,Strasbourg,,,,Head-to-Head,
32,Sun,4/23/2023,,Angers,,,,Paris S-G,,,,Head-to-Head,
32,Sun,4/23/2023,,Montpellier,,,,Rennes,,,,Head-to-Head,
,,,,,,,,,,,,,
33,Sun,4/30/2023,,Brest,,,,Nantes,,,,Head-to-Head,
33,Sun,4/30/2023,,Lille,,,,Ajaccio,,,,Head-to-Head,
33,Sun,4/30/2023,,Troyes,,,,Nice,,,,Head-to-Head,
33,Sun,4/30/2023,,Clermont Foot,,,,Reims,,,,Head-to-Head,
33,Sun,4/30/2023,,Strasbourg,,,,Lyon,,,,Head-to-Head,
33,Sun,4/30/2023,,Rennes,,,,Angers,,,,Head-to-Head,
33,Sun,4/30/2023,,Monaco,,,,Montpellier,,,,Head-to-Head,
33,Sun,4/30/2023,,Toulouse,,,,Lens,,,,Head-to-Head,
33,Sun,4/30/2023,,Paris S-G,,,,Lorient,,,,Head-to-Head,
33,Sun,4/30/2023,,Marseille,,,,Auxerre,,,,Head-to-Head,
,,,,,,,,,,,,,
34,Sun,5/7/2023,,Angers,,,,Monaco,,,,Head-to-Head,
34,Sun,5/7/2023,,Lens,,,,Marseille,,,,Head-to-Head,
34,Sun,5/7/2023,,Ajaccio,,,,Toulouse,,,,Head-to-Head,
34,Sun,5/7/2023,,Lorient,,,,Brest,,,,Head-to-Head,
34,Sun,5/7/2023,,Nice,,,,Rennes,,,,Head-to-Head,
34,Sun,5/7/2023,,Nantes,,,,Strasbourg,,,,Head-to-Head,
34,Sun,5/7/2023,,Auxerre,,,,Clermont Foot,,,,Head-to-Head,
34,Sun,5/7/2023,,Reims,,,,Lille,,,,Head-to-Head,
34,Sun,5/7/2023,,Lyon,,,,Montpellier,,,,Head-to-Head,
34,Sun,5/7/2023,,Troyes,,,,Paris S-G,,,,Head-to-Head,
,,,,,,,,,,,,,
35,Sun,5/14/2023,,Marseille,,,,Angers,,,,Head-to-Head,
35,Sun,5/14/2023,,Monaco,,,,Lille,,,,Head-to-Head,
35,Sun,5/14/2023,,Montpellier,,,,Lorient,,,,Head-to-Head,
35,Sun,5/14/2023,,Toulouse,,,,Nantes,,,,Head-to-Head,
35,Sun,5/14/2023,,Brest,,,,Auxerre,,,,Head-to-Head,
35,Sun,5/14/2023,,Lens,,,,Reims,,,,Head-to-Head,
35,Sun,5/14/2023,,Clermont Foot,,,,Lyon,,,,Head-to-Head,
35,Sun,5/14/2023,,Strasbourg,,,,Nice,,,,Head-to-Head,
35,Sun,5/14/2023,,Rennes,,,,Troyes,,,,Head-to-Head,
35,Sun,5/14/2023,,Paris S-G,,,,Ajaccio,,,,Head-to-Head,
,,,,,,,,,,,,,
36,Sun,5/21/2023,,Lorient,,,,Lens,,,,Head-to-Head,
36,Sun,5/21/2023,,Nantes,,,,Montpellier,,,,Head-to-Head,
36,Sun,5/21/2023,,Lyon,,,,Monaco,,,,Head-to-Head,
36,Sun,5/21/2023,,Ajaccio,,,,Rennes,,,,Head-to-Head,
36,Sun,5/21/2023,,Brest,,,,Clermont Foot,,,,Head-to-Head,
36,Sun,5/21/2023,,Reims,,,,Angers,,,,Head-to-Head,
36,Sun,5/21/2023,,Nice,,,,Toulouse,,,,Head-to-Head,
36,Sun,5/21/2023,,Lille,,,,Marseille,,,,Head-to-Head,
36,Sun,5/21/2023,,Auxerre,,,,Paris S-G,,,,Head-to-Head,
36,Sun,5/21/2023,,Troyes,,,,Strasbourg,,,,Head-to-Head,
,,,,,,,,,,,,,
37,Sat,5/27/2023,,Lille,,,,Nantes,,,,Head-to-Head,
37,Sat,5/27/2023,,Rennes,,,,Monaco,,,,Head-to-Head,
37,Sat,5/27/2023,,Lyon,,,,Reims,,,,Head-to-Head,
37,Sat,5/27/2023,,Angers,,,,Troyes,,,,Head-to-Head,
37,Sat,5/27/2023,,Lens,,,,Ajaccio,,,,Head-to-Head,
37,Sat,5/27/2023,,Montpellier,,,,Nice,,,,Head-to-Head,
37,Sat,5/27/2023,,Clermont Foot,,,,Lorient,,,,Head-to-Head,
37,Sat,5/27/2023,,Strasbourg,,,,Paris S-G,,,,Head-to-Head,
37,Sat,5/27/2023,,Toulouse,,,,Auxerre,,,,Head-to-Head,
37,Sat,5/27/2023,,Marseille,,,,Brest,,,,Head-to-Head,
,,,,,,,,,,,,,
38,Sat,6/3/2023,,Paris S-G,,,,Clermont Foot,,,,Head-to-Head,
38,Sat,6/3/2023,,Monaco,,,,Toulouse,,,,Head-to-Head,
38,Sat,6/3/2023,,Ajaccio,,,,Marseille,,,,Head-to-Head,
38,Sat,6/3/2023,,Reims,,,,Montpellier,,,,Head-to-Head,
38,Sat,6/3/2023,,Nantes,,,,Angers,,,,Head-to-Head,
38,Sat,6/3/2023,,Nice,,,,Lyon,,,,Head-to-Head,
38,Sat,6/3/2023,,Troyes,,,,Lille,,,,Head-to-Head,
38,Sat,6/3/2023,,Auxerre,,,,Lens,,,,Head-to-Head,
38,Sat,6/3/2023,,Lorient,,,,Strasbourg,,,,Head-to-Head,
38,Sat,6/3/2023,,Brest,,,,Rennes,,,,Head-to-Head,
