Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,5,Sun,9/12/2021,20:45 (21:45),Lyon,1.7,3–1,1.8,Strasbourg,"33,267",Groupama Stadium,Ruddy Buquet,Match Report,
,,,,,,,,,,,,,,
Regular season,6,Fri,9/17/2021,21:00 (22:00),Strasbourg,2.2,3–0,0.9,Metz,"25,437",Stade de la Meinau,Eric Wattellier,Match Report,
Regular season,6,Sat,9/18/2021,17:00 (18:00),Lens,1.2,1–0,0.8,Lille,"36,512",Stade Bollaert-Delelis,Benoît Millot,Match Report,
Regular season,6,Sat,9/18/2021,21:00 (22:00),Saint-Étienne,1.6,1–2,2.3,Bordeaux,"23,869",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
Regular season,6,Sun,9/19/2021,13:00 (14:00),Nice,1.8,2–2,2.4,Monaco,,Stade de Nice,François Letexier,Match Report,
Regular season,6,Sun,9/19/2021,15:00 (16:00),Troyes,0.9,1–1,0.3,Montpellier,"7,405",Stade de l'Aube,Florent Batta,Match Report,
Regular season,6,Sun,9/19/2021,15:00 (16:00),Clermont Foot,1.2,1–1,0.5,Brest,"11,224",Stade Gabriel Montpied,Bastien Dechepy,Match Report,
Regular season,6,Sun,9/19/2021,15:00 (16:00),Reims,1,0–0,0.4,Lorient,"9,443",Stade Auguste-Delaune II,Hakim Ben El Hadj Salem,Match Report,
Regular season,6,Sun,9/19/2021,15:00 (16:00),Angers,0.9,1–4,2.2,Nantes,"9,046",Stade Raymond Kopa,Amaury Delerue,Match Report,
Regular season,6,Sun,9/19/2021,17:00 (18:00),Marseille,2.2,2–0,1.7,Rennes,"54,188",Orange Vélodrome,Willy Delajod,Match Report,
Regular season,6,Sun,9/19/2021,20:45 (21:45),Paris S-G,1.9,2–1,0.8,Lyon,"47,611",Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,7,Wed,9/22/2021,19:00 (20:00),Rennes,2.6,6–0,0.3,Clermont Foot,"24,109",Roazhon Park,Benoît Bastien,Match Report,
Regular season,7,Wed,9/22/2021,19:00 (20:00),Nantes,1.4,3–1,1.1,Brest,"19,676",Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,Match Report,
Regular season,7,Wed,9/22/2021,19:00 (20:00),Lille,1,2–1,1.4,Reims,"32,604",Stade Pierre-Mauroy,Johan Hamel,Match Report,
Regular season,7,Wed,9/22/2021,19:00 (20:00),Montpellier,1.6,3–3,1.3,Bordeaux,"9,585",Stade de la Mosson,Mikael Lesage,Match Report,
Regular season,7,Wed,9/22/2021,19:00 (20:00),Monaco,1.9,3–1,0.4,Saint-Étienne,"3,579",Stade Louis II.,Jérôme Brisard,Match Report,
Regular season,7,Wed,9/22/2021,21:00 (22:00),Lyon,1.9,3–1,1.6,Troyes,"29,714",Groupama Stadium,Stéphanie Frappart,Match Report,
Regular season,7,Wed,9/22/2021,21:00 (22:00),Lens,2,0–1,1.2,Strasbourg,,Stade Bollaert-Delelis,Jeremy Stinat,Match Report,
Regular season,7,Wed,9/22/2021,21:00 (22:00),Lorient,0.4,1–0,2.5,Nice,"10,687",Stade Yves Allainmat - Le Moustoir,Romain Lissorgue,Match Report,
Regular season,7,Wed,9/22/2021,21:00 (22:00),Angers,0.5,0–0,0.8,Marseille,"12,458",Stade Raymond Kopa,Ruddy Buquet,Match Report,
Regular season,7,Wed,9/22/2021,21:00 (22:00),Metz,0.9,1–2,1.3,Paris S-G,"2,661",Stade Saint-Symphorien,Jérémie Pignard,Match Report,
,,,,,,,,,,,,,,
Regular season,8,Sat,9/25/2021,17:00 (18:00),Saint-Étienne,0.7,0–3,2.5,Nice,"19,980",Stade Geoffroy-Guichard,Amaury Delerue,Match Report,
Regular season,8,Sat,9/25/2021,19:00 (20:00),Strasbourg,0.6,1–2,2.3,Lille,"23,762",Stade de la Meinau,François Letexier,Match Report,
Regular season,8,Sat,9/25/2021,21:00 (22:00),Paris S-G,2.3,2–0,0.3,Montpellier,"47,408",Parc des Princes,Antony Gautier,Match Report,
Regular season,8,Sat,9/25/2021,21:00 (22:00),Lyon,1.2,1–1,0.8,Lorient,"36,424",Groupama Stadium,Bastien Dechepy,Match Report,
Regular season,8,Sun,9/26/2021,13:00 (14:00),Bordeaux,0.8,1–1,2.1,Rennes,"16,675",Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,Match Report,
Regular season,8,Sun,9/26/2021,15:00 (16:00),Troyes,1.4,1–1,1.3,Angers,"6,868",Stade de l'Aube,Thomas Léonard,Match Report,
Regular season,8,Sun,9/26/2021,15:00 (16:00),Brest,1.4,1–2,0.5,Metz,"10,398",Stade Francis-Le Blé,Willy Delajod,Match Report,
Regular season,8,Sun,9/26/2021,15:00 (16:00),Reims,1,3–1,0.8,Nantes,280,Stade Auguste-Delaune II,Eric Wattellier,Match Report,
Regular season,8,Sun,9/26/2021,17:00 (18:00),Clermont Foot,1.3,1–3,1.8,Monaco,"11,529",Stade Gabriel Montpied,Benoît Millot,Match Report,
Regular season,8,Sun,9/26/2021,20:45 (21:45),Marseille,1.9,2–3,1.9,Lens,"50,001",Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,9,Fri,10/1/2021,21:00 (22:00),Lens,2.4,2–0,0.2,Reims,,Stade Bollaert-Delelis,Benoît Bastien,Match Report,
Regular season,9,Sat,10/2/2021,17:00 (18:00),Montpellier,1,1–1,0.4,Strasbourg,"9,851",Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
Regular season,9,Sat,10/2/2021,21:00 (22:00),Nice,4,2–1,0.6,Brest,"13,503",Stade de Nice,António Nobre,Match Report,
Regular season,9,Sun,10/3/2021,13:00 (14:00),Rennes,1,2–0,1.6,Paris S-G,"28,092",Roazhon Park,Ruddy Buquet,Match Report,
Regular season,9,Sun,10/3/2021,15:00 (16:00),Lorient,0.7,1–1,1.2,Clermont Foot,"12,611",Stade Yves Allainmat - Le Moustoir,Pierre Gaillouste,Match Report,
Regular season,9,Sun,10/3/2021,15:00 (16:00),Monaco,1.8,3–0,0.3,Bordeaux,"3,667",Stade Louis II.,Clément Turpin,Match Report,
Regular season,9,Sun,10/3/2021,15:00 (16:00),Angers,2.6,3–2,1.2,Metz,"3,989",Stade Raymond Kopa,Stéphanie Frappart,Match Report,
Regular season,9,Sun,10/3/2021,15:00 (16:00),Nantes,1.7,2–0,1.5,Troyes,"15,150",Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,Match Report,
Regular season,9,Sun,10/3/2021,17:00 (18:00),Lille,3.1,2–0,0.6,Marseille,"44,839",Stade Pierre-Mauroy,Jérémie Pignard,Match Report,
Regular season,9,Sun,10/3/2021,20:45 (21:45),Saint-Étienne,2.6,1–1,1.6,Lyon,"33,643",Stade Geoffroy-Guichard,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,10,Fri,10/15/2021,21:00 (22:00),Paris S-G,2.1,2–1,1,Angers,"47,646",Parc des Princes,Bastien Dechepy,Match Report,
Regular season,10,Sat,10/16/2021,17:00 (18:00),Clermont Foot,0.3,1–0,1.1,Lille,"11,537",Stade Gabriel Montpied,Eric Wattellier,Match Report,
Regular season,10,Sat,10/16/2021,21:00 (22:00),Lyon,2.6,2–0,0.9,Monaco,"50,585",Groupama Stadium,Amaury Delerue,Match Report,
Regular season,10,Sun,10/17/2021,13:00 (14:00),Troyes,0.9,1–0,0.7,Nice,"7,925",Stade de l'Aube,Johan Hamel,Match Report,
Regular season,10,Sun,10/17/2021,15:00 (16:00),Brest,1,1–1,0.9,Reims,"9,693",Stade Francis-Le Blé,Jeremy Stinat,Match Report,
Regular season,10,Sun,10/17/2021,15:00 (16:00),Bordeaux,0.8,1–1,1.1,Nantes,"39,510",Stade Matmut-Atlantique,Willy Delajod,Match Report,
Regular season,10,Sun,10/17/2021,15:00 (16:00),Metz,0.9,0–3,2.1,Rennes,"15,679",Stade Saint-Symphorien,Benoît Millot,Match Report,
Regular season,10,Sun,10/17/2021,15:00 (16:00),Strasbourg,2.2,5–1,1,Saint-Étienne,"25,371",Stade de la Meinau,Mikael Lesage,Match Report,
Regular season,10,Sun,10/17/2021,17:00 (18:00),Montpellier,1.8,1–0,1.3,Lens,"12,474",Stade de la Mosson,Florent Batta,Match Report,
Regular season,10,Sun,10/17/2021,20:45 (21:45),Marseille,2.3,4–1,2.4,Lorient,"57,349",Orange Vélodrome,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,11,Fri,10/22/2021,21:00 (22:00),Saint-Étienne,1.7,2–2,0.7,Angers,"19,836",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
Regular season,11,Sat,10/23/2021,17:00 (18:00),Nantes,1.2,2–1,0.8,Clermont Foot,"19,968",Stade de la Beaujoire - Louis Fonteneau,Romain Lissorgue,Match Report,
Regular season,11,Sat,10/23/2021,21:00 (22:00),Lille,1.7,1–1,1.2,Brest,"32,613",Stade Pierre-Mauroy,Clément Turpin,Match Report,
Regular season,11,Sun,10/24/2021,13:00 (14:00),Nice,2.7,3–2,1.3,Lyon,"24,519",Stade de Nice,Jérôme Brisard,Match Report,
Regular season,11,Sun,10/24/2021,15:00 (16:00),Rennes,1.4,1–0,0.8,Strasbourg,"27,185",Roazhon Park,Stéphanie Frappart,Match Report,
Regular season,11,Sun,10/24/2021,15:00 (16:00),Lens,1.9,4–1,0.8,Metz,"35,673",Stade Bollaert-Delelis,Jérémie Pignard,Match Report,
Regular season,11,Sun,10/24/2021,15:00 (16:00),Lorient,1.3,1–1,1.3,Bordeaux,"11,678",Stade Yves Allainmat - Le Moustoir,Thomas Léonard,Match Report,
Regular season,11,Sun,10/24/2021,15:00 (16:00),Reims,1,1–2,1,Troyes,"12,326",Stade Auguste-Delaune II,Pierre Gaillouste,Match Report,
Regular season,11,Sun,10/24/2021,17:00 (18:00),Monaco,1.4,3–1,1.5,Montpellier,"4,861",Stade Louis II.,François Letexier,Match Report,
Regular season,11,Sun,10/24/2021,20:45 (21:45),Marseille,1.4,0–0,1.5,Paris S-G,"65,121",Orange Vélodrome,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,3,Wed,10/27/2021,21:00 (22:00),Nice,1.9,1–1,0.7,Marseille,,Stade de l'Aube,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,12,Fri,10/29/2021,21:00 (22:00),Paris S-G,2.3,2–1,2,Lille,"47,874",Parc des Princes,Amaury Delerue,Match Report,
Regular season,12,Sat,10/30/2021,17:00 (18:00),Metz,0.5,1–1,0.6,Saint-Étienne,"15,914",Stade Saint-Symphorien,Stéphanie Frappart,Match Report,
Regular season,12,Sat,10/30/2021,21:00 (22:00),Lyon,2.3,2–1,2.3,Lens,"50,373",Groupama Stadium,Mikael Lesage,Match Report,
Regular season,12,Sun,10/31/2021,13:00 (15:00),Angers,1.1,1–2,1.1,Nice,"6,788",Stade Raymond Kopa,Willy Delajod,Match Report,
Regular season,12,Sun,10/31/2021,15:00 (17:00),Bordeaux,1.9,3–2,1.6,Reims,"11,020",Stade Matmut-Atlantique,Eric Wattellier,Match Report,
Regular season,12,Sun,10/31/2021,15:00 (17:00),Troyes,2.1,2–2,1.9,Rennes,"8,550",Stade de l'Aube,Jeremy Stinat,Match Report,
Regular season,12,Sun,10/31/2021,15:00 (17:00),Montpellier,1.3,2–0,1.1,Nantes,"11,267",Stade de la Mosson,Bastien Dechepy,Match Report,
Regular season,12,Sun,10/31/2021,15:00 (17:00),Strasbourg,2.3,4–0,1.5,Lorient,"24,002",Stade de la Meinau,Florent Batta,Match Report,
Regular season,12,Sun,10/31/2021,17:00 (19:00),Brest,1.4,2–0,0.5,Monaco,"12,463",Stade Francis-Le Blé,Johan Hamel,Match Report,
Regular season,12,Sun,10/31/2021,20:45 (22:45),Clermont Foot,0.8,0–1,1.3,Marseille,"12,240",Stade Gabriel Montpied,Benoît Millot,Match Report,
,,,,,,,,,,,,,,
Regular season,13,Fri,11/5/2021,21:00 (23:00),Lens,3.3,4–0,0.6,Troyes,"35,706",Stade Bollaert-Delelis,Thomas Léonard,Match Report,
Regular season,13,Sat,11/6/2021,17:00 (19:00),Lille,1.4,1–1,1.1,Angers,"33,305",Stade Pierre-Mauroy,François Letexier,Match Report,
Regular season,13,Sat,11/6/2021,21:00 (23:00),Bordeaux,1.2,2–3,2,Paris S-G,"41,172",Stade Matmut-Atlantique,Ruddy Buquet,Match Report,
Regular season,13,Sun,11/7/2021,13:00 (15:00),Marseille,1.7,0–0,1.5,Metz,"61,539",Orange Vélodrome,Jérôme Brisard,Match Report,
Regular season,13,Sun,11/7/2021,15:00 (17:00),Saint-Étienne,2,3–2,0.9,Clermont Foot,,Stade Geoffroy-Guichard,Pierre Gaillouste,Match Report,
Regular season,13,Sun,11/7/2021,15:00 (17:00),Lorient,1.6,1–2,2.6,Brest,"14,649",Stade Yves Allainmat - Le Moustoir,Romain Lissorgue,Match Report,
Regular season,13,Sun,11/7/2021,15:00 (17:00),Reims,0.5,0–0,0.9,Monaco,"12,080",Stade Auguste-Delaune II,Jérémie Pignard,Match Report,
Regular season,13,Sun,11/7/2021,15:00 (17:00),Nantes,2.7,2–2,2.3,Strasbourg,"18,853",Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,Match Report,
Regular season,13,Sun,11/7/2021,17:00 (19:00),Nice,1.6,0–1,0.5,Montpellier,"20,157",Stade de Nice,Antony Gautier,Match Report,
Regular season,13,Sun,11/7/2021,20:45 (22:45),Rennes,3.7,4–1,1.2,Lyon,"28,222",Roazhon Park,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,14,Fri,11/19/2021,21:00 (23:00),Monaco,1.6,2–2,2.4,Lille,"3,778",Stade Louis II.,Willy Delajod,Match Report,
Regular season,14,Sat,11/20/2021,17:00 (19:00),Paris S-G,2,3–1,1.5,Nantes,"47,777",Parc des Princes,Jeremy Stinat,Match Report,
Regular season,14,Sat,11/20/2021,21:00 (23:00),Rennes,3.5,2–0,0.4,Montpellier,"27,003",Roazhon Park,Mikael Lesage,Match Report,
Regular season,14,Sun,11/21/2021,13:00 (15:00),Brest,1.4,4–0,1.1,Lens,"12,462",Stade Francis-Le Blé,Eric Wattellier,Match Report,
Regular season,14,Sun,11/21/2021,15:00 (17:00),Metz,1.4,3–3,2.4,Bordeaux,"16,077",Stade Saint-Symphorien,Benoît Millot,Match Report,
Regular season,14,Sun,11/21/2021,15:00 (17:00),Angers,1.5,1–0,0.7,Lorient,"6,971",Stade Raymond Kopa,Pierre Gaillouste,Match Report,
Regular season,14,Sun,11/21/2021,15:00 (17:00),Troyes,1.4,0–1,1.5,Saint-Étienne,"10,644",Stade de l'Aube,Florent Batta,Match Report,
Regular season,14,Sun,11/21/2021,15:00 (17:00),Strasbourg,2.3,1–1,1.1,Reims,"24,439",Stade de la Meinau,Amaury Delerue,Match Report,
Regular season,14,Sun,11/21/2021,17:00 (19:00),Clermont Foot,0.9,1–2,0.8,Nice,"11,683",Stade Gabriel Montpied,Stéphanie Frappart,Match Report,
,,,,,,,,,,,,,,
Regular season,15,Fri,11/26/2021,21:00 (23:00),Lens,1.4,2–2,1.8,Angers,"35,713",Stade Bollaert-Delelis,Florent Batta,Match Report,
Regular season,15,Sat,11/27/2021,17:00 (19:00),Lille,1.4,1–1,0.5,Nantes,"30,419",Stade Pierre-Mauroy,Johan Hamel,Match Report,
Regular season,15,Sat,11/27/2021,21:00 (23:00),Nice,1.5,0–1,0.6,Metz,"17,033",Stade de Nice,François Letexier,Match Report,
Regular season,15,Sun,11/28/2021,13:00 (15:00),Saint-Étienne,0.9,1–3,2.6,Paris S-G,"24,586",Stade Geoffroy-Guichard,Jérôme Brisard,Match Report,
Regular season,15,Sun,11/28/2021,15:00 (17:00),Reims,0.8,1–0,0.4,Clermont Foot,"8,420",Stade Auguste-Delaune II,Benoît Bastien,Match Report,
Regular season,15,Sun,11/28/2021,15:00 (17:00),Lorient,0.7,0–2,1.2,Rennes,"16,321",Stade Yves Allainmat - Le Moustoir,Bastien Dechepy,Match Report,
Regular season,15,Sun,11/28/2021,15:00 (17:00),Bordeaux,1.5,1–2,2.4,Brest,"15,280",Stade Matmut-Atlantique,Pierre Gaillouste,Match Report,
Regular season,15,Sun,11/28/2021,15:00 (17:00),Monaco,2,1–1,1.1,Strasbourg,"3,478",Stade Louis II.,Antony Gautier,Match Report,
Regular season,15,Sun,11/28/2021,17:00 (19:00),Montpellier,1.3,0–1,1,Lyon,"14,747",Stade de la Mosson,Thomas Léonard,Match Report,
Regular season,15,Sun,11/28/2021,20:45 (22:45),Marseille,1.5,1–0,0.2,Troyes,,Orange Vélodrome,Jérémie Pignard,Match Report,
,,,,,,,,,,,,,,
Regular season,16,Wed,12/1/2021,19:00 (21:00),Angers,1.3,1–3,3,Monaco,"8,267",Stade Raymond Kopa,Romain Lissorgue,Match Report,
Regular season,16,Wed,12/1/2021,19:00 (21:00),Troyes,1.1,2–0,0.7,Lorient,"6,506",Stade de l'Aube,Jeremy Stinat,Match Report,
Regular season,16,Wed,12/1/2021,19:00 (21:00),Strasbourg,3,5–2,1.1,Bordeaux,"24,378",Stade de la Meinau,Willy Delajod,Match Report,
Regular season,16,Wed,12/1/2021,19:00 (21:00),Brest,1.5,1–0,0.8,Saint-Étienne,"13,248",Stade Francis-Le Blé,Mikael Lesage,Match Report,
Regular season,16,Wed,12/1/2021,19:00 (21:00),Metz,1.4,1–3,1.5,Montpellier,"13,992",Stade Saint-Symphorien,Ruddy Buquet,Match Report,
Regular season,16,Wed,12/1/2021,21:00 (23:00),Rennes,1,1–2,0.7,Lille,"25,392",Roazhon Park,Stéphanie Frappart,Match Report,
Regular season,16,Wed,12/1/2021,21:00 (23:00),Nantes,0.1,0–1,1,Marseille,"34,018",Stade de la Beaujoire - Louis Fonteneau,Eric Wattellier,Match Report,
Regular season,16,Wed,12/1/2021,21:00 (23:00),Paris S-G,2,0–0,1,Nice,"47,502",Parc des Princes,Clément Turpin,Match Report,
Regular season,16,Wed,12/1/2021,21:00 (23:00),Lyon,2.5,1–2,1.3,Reims,,Groupama Stadium,Benoît Millot,Match Report,
Regular season,16,Wed,12/1/2021,21:00 (23:00),Clermont Foot,2.1,2–2,1.1,Lens,"11,948",Stade Gabriel Montpied,Amaury Delerue,Match Report,
,,,,,,,,,,,,,,
Regular season,17,Sat,12/4/2021,17:00 (19:00),Marseille,2,1–2,1.5,Brest,"54,413",Orange Vélodrome,Antony Gautier,Match Report,
Regular season,17,Sat,12/4/2021,19:00 (21:00),Lille,1.4,2–1,0.4,Troyes,"28,286",Stade Pierre-Mauroy,Benoît Bastien,Match Report,
Regular season,17,Sat,12/4/2021,21:00 (23:00),Lens,1.3,1–1,2.1,Paris S-G,"36,685",Stade Bollaert-Delelis,François Letexier,Match Report,
Regular season,17,Sun,12/5/2021,13:00 (15:00),Saint-Étienne,0.6,0–5,2.7,Rennes,"11,257",Stade Geoffroy-Guichard,Thomas Léonard,Match Report,
Regular season,17,Sun,12/5/2021,15:00 (17:00),Montpellier,1,1–0,0.6,Clermont Foot,"9,643",Stade de la Mosson,Florent Batta,Match Report,
Regular season,17,Sun,12/5/2021,15:00 (17:00),Monaco,1.8,4–0,0.6,Metz,"4,923",Stade Louis II.,Bastien Dechepy,Match Report,
Regular season,17,Sun,12/5/2021,15:00 (17:00),Reims,1.1,1–2,1.8,Angers,"8,238",Stade Auguste-Delaune II,Johan Hamel,Match Report,
Regular season,17,Sun,12/5/2021,15:00 (17:00),Lorient,1.1,0–1,0.2,Nantes,"16,025",Stade Yves Allainmat - Le Moustoir,Ruddy Buquet,Match Report,
