Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Regular season,18,Sun,12/16/2018,15:00 (17:00),Nîmes,1,2–3,0.6,Lille,"13,428",Stade des Costières,Hakim Ben El Hadj Salem,Match Report,
Regular season,18,Sun,12/16/2018,17:00 (19:00),Nice,2.4,1–1,1.1,Saint-Étienne,"19,250",Stade de Nice,Thomas Léonard,Match Report,
Regular season,18,Sun,12/16/2018,21:00 (23:00),Lyon,2,3–0,0.1,Monaco,"46,477",Groupama Stadium,Clément Turpin,Match Report,
Regular season,18,Tue,12/18/2018,19:30 (21:30),Caen,1.6,2–1,1.3,Toulouse,"11,631",Stade Michel d'Ornano,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Rennes,2.7,4–0,0.9,Nîmes,"22,430",Roazhon Park,Jeremy Stinat,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Montpellier,0.9,1–1,0.4,Lyon,"17,275",Stade de la Mosson,François Letexier,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Lille,1.4,1–2,1.7,Toulouse,"30,186",Stade Pierre-Mauroy,Benoît Millot,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Paris S-G,2.1,1–0,0.5,Nantes,"47,511",Parc des Princes,Karim Abed,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Reims,2,2–2,0.6,Caen,"11,017",Stade Auguste-Delaune II,Jérôme Miguelgorry,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Strasbourg,1.9,2–0,1.6,Nice,"25,113",Stade de la Meinau,Willy Delajod,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Monaco,0.6,0–2,1.1,Guingamp,"6,424",Stade Louis II.,Franck Schneider,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Saint-Étienne,1.9,3–0,0.8,Dijon,"26,215",Stade Geoffroy-Guichard,Eric Wattellier,Match Report,
Regular season,19,Sat,12/22/2018,21:00 (23:00),Angers,2,1–1,1.5,Marseille,"15,113",Stade Raymond Kopa,Jérôme Brisard,Match Report,
Regular season,19,Sun,12/23/2018,17:00 (19:00),Bordeaux,0.5,1–1,0.4,Amiens,"23,343",Stade Matmut-Atlantique,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,18,Tue,1/8/2019,19:00 (21:00),Nantes,1.4,2–0,0.8,Montpellier,"15,780",Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
Regular season,18,Tue,1/8/2019,19:00 (21:00),Amiens,1.8,0–0,0.3,Angers,"10,209",Stade de la Licorne,Johan Hamel,Match Report,
,,,,,,,,,,,,,,
Regular season,20,Fri,1/11/2019,19:00 (21:00),Caen,1.3,1–3,2.8,Lille,"16,018",Stade Michel d'Ornano,Thomas Léonard,Match Report,
Regular season,20,Fri,1/11/2019,20:45 (22:45),Lyon,1.4,1–1,1.1,Reims,"42,512",Groupama Stadium,Benoît Millot,Match Report,
Regular season,20,Sat,1/12/2019,17:00 (19:00),Amiens,0.3,0–3,2.5,Paris S-G,"11,932",Stade de la Licorne,Florent Batta,Match Report,
Regular season,20,Sat,1/12/2019,20:00 (22:00),Guingamp,0.7,0–1,0.6,Saint-Étienne,"15,342",Stade du Roudourou,Karim Abed,Match Report,
Regular season,20,Sat,1/12/2019,20:00 (22:00),Nice,1.4,1–0,1.8,Bordeaux,"15,191",Stade de Nice,Nicolas Rainville,Match Report,
Regular season,20,Sun,1/13/2019,15:00 (17:00),Nantes,1.7,0–1,0.4,Rennes,"31,195",Stade de la Beaujoire - Louis Fonteneau,Ruddy Buquet,Match Report,
Regular season,20,Sun,1/13/2019,17:00 (19:00),Toulouse,1.7,1–2,1.4,Strasbourg,"15,465",Stadium Municipal,Hakim Ben El Hadj Salem,Match Report,
Regular season,20,Sun,1/13/2019,17:00 (19:00),Dijon,0.7,1–1,1.6,Montpellier,"11,910",Stade Gaston Gérard,Benoît Bastien,Match Report,
Regular season,20,Sun,1/13/2019,21:00 (23:00),Marseille,1.7,1–1,0.9,Monaco,"44,315",Orange Vélodrome,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,17,Tue,1/15/2019,19:00 (21:00),Angers,3.4,1–2,0.4,Bordeaux,"10,836",Stade Raymond Kopa,Eric Wattellier,Match Report,
Regular season,17,Wed,1/16/2019,19:00 (21:00),Toulouse,1,2–2,2,Lyon,"16,587",Stadium Municipal,Ruddy Buquet,Match Report,
Regular season,17,Wed,1/16/2019,19:00 (21:00),Nîmes,0.9,1–0,0.6,Nantes,"12,806",Stade des Costières,Hakim Ben El Hadj Salem,Match Report,
Regular season,17,Wed,1/16/2019,19:00 (21:00),Monaco,1,1–1,1.3,Nice,"11,345",Stade Louis II.,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,18,Wed,1/16/2019,19:00 (21:00),Guingamp,0.8,2–1,1.7,Rennes,"14,179",Stade du Roudourou,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,17,Wed,1/16/2019,21:00 (23:00),Saint-Étienne,2.1,2–1,1,Marseille,"28,146",Stade Geoffroy-Guichard,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,21,Fri,1/18/2019,20:45 (22:45),Lille,2.2,2–1,0.4,Amiens,"27,211",Stade Pierre-Mauroy,Willy Delajod,Match Report,
Regular season,21,Sat,1/19/2019,17:00 (19:00),Paris S-G,5.1,9–0,0.1,Guingamp,"47,268",Parc des Princes,Amaury Delerue,Match Report,
Regular season,21,Sat,1/19/2019,20:00 (22:00),Reims,1.3,1–1,1.3,Nice,"11,776",Stade Auguste-Delaune II,Olivier Thual,Match Report,
Regular season,21,Sat,1/19/2019,20:00 (22:00),Monaco,0.9,1–5,1.5,Strasbourg,"7,298",Stade Louis II.,François Letexier,Match Report,
Regular season,21,Sat,1/19/2019,20:00 (22:00),Nîmes,1,0–1,0.9,Toulouse,"12,736",Stade des Costières,Jérôme Brisard,Match Report,
Regular season,21,Sun,1/20/2019,15:00 (17:00),Rennes,0.8,0–0,0.5,Montpellier,"23,990",Roazhon Park,Jérôme Miguelgorry,Match Report,
Regular season,21,Sun,1/20/2019,17:00 (19:00),Caen,0.5,0–1,1,Marseille,"19,607",Stade Michel d'Ornano,Franck Schneider,Match Report,
Regular season,21,Sun,1/20/2019,17:00 (19:00),Angers,0.2,1–0,1.2,Nantes,"12,412",Stade Raymond Kopa,Benoît Millot,Match Report,
Regular season,21,Sun,1/20/2019,19:00 (21:00),Bordeaux,1.6,1–0,1.2,Dijon,"13,380",Stade Matmut-Atlantique,Johan Hamel,Match Report,
Regular season,21,Sun,1/20/2019,21:00 (23:00),Saint-Étienne,2.4,1–2,2,Lyon,"41,594",Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,20,Wed,1/23/2019,19:00 (21:00),Nîmes,1.5,3–1,1.7,Angers,"12,015",Stade des Costières,Olivier Thual,Match Report,
,,,,,,,,,,,,,,
Regular season,22,Fri,1/25/2019,20:45 (22:45),Marseille,1.2,1–2,2,Lille,"43,845",Orange Vélodrome,Amaury Delerue,Match Report,
Regular season,22,Sat,1/26/2019,20:00 (22:00),Dijon,1.6,2–0,1.5,Monaco,"12,060",Stade Gaston Gérard,Eric Wattellier,Match Report,
Regular season,22,Sat,1/26/2019,20:00 (22:00),Nice,1.7,2–0,0.8,Nîmes,"15,982",Stade de Nice,Benoît Millot,Match Report,
Regular season,22,Sat,1/26/2019,20:00 (22:00),Guingamp,0.5,0–1,0.6,Reims,"13,853",Stade du Roudourou,Thomas Léonard,Match Report,
Regular season,22,Sat,1/26/2019,20:00 (22:00),Strasbourg,0.7,1–0,0.7,Bordeaux,"25,214",Stade de la Meinau,Florent Batta,Match Report,
Regular season,22,Sun,1/27/2019,15:00 (17:00),Montpellier,1.3,2–0,0.4,Caen,"11,001",Stade de la Mosson,Hakim Ben El Hadj Salem,Match Report,
Regular season,22,Sun,1/27/2019,17:00 (19:00),Amiens,0.7,0–1,1.2,Lyon,"10,017",Stade de la Licorne,Jérôme Miguelgorry,Match Report,
Regular season,22,Sun,1/27/2019,20:00 (22:00),Toulouse,1.5,0–0,1.5,Angers,"11,296",Stadium Municipal,Johan Hamel,Match Report,
Regular season,22,Sun,1/27/2019,21:00 (23:00),Paris S-G,2.4,4–1,1.2,Rennes,"43,307",Parc des Princes,Karim Abed,Match Report,
Regular season,22,Wed,1/30/2019,21:00 (23:00),Nantes,1.7,1–1,1.8,Saint-Étienne,"28,748",Stade de la Beaujoire - Louis Fonteneau,Franck Schneider,Match Report,
,,,,,,,,,,,,,,
Regular season,23,Fri,2/1/2019,20:45 (22:45),Lille,2.2,4–0,0.6,Nice,"32,849",Stade Pierre-Mauroy,Jérôme Miguelgorry,Match Report,
Regular season,23,Sat,2/2/2019,20:00 (22:00),Monaco,1.2,2–1,0.9,Toulouse,"5,896",Stade Louis II.,Mikael Lesage,Match Report,
Regular season,23,Sat,2/2/2019,20:00 (22:00),Rennes,1.9,1–0,0.8,Amiens,"17,783",Roazhon Park,Olivier Thual,Match Report,
Regular season,23,Sat,2/2/2019,20:00 (22:00),Angers,1.2,1–0,0.4,Dijon,"8,451",Stade Raymond Kopa,Florent Batta,Match Report,
Regular season,23,Sat,2/2/2019,21:00 (23:00),Reims,0.6,2–1,1.2,Marseille,"20,546",Stade Auguste-Delaune II,François Letexier,Match Report,
Regular season,23,Sun,2/3/2019,15:00 (17:00),Nîmes,0.7,1–1,0.9,Montpellier,"18,045",Stade des Costières,Antony Gautier,Match Report,
Regular season,23,Sun,2/3/2019,21:00 (23:00),Lyon,3.2,2–1,1.2,Paris S-G,"57,624",Groupama Stadium,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,18,Tue,2/5/2019,19:00 (21:00),Marseille,1.8,1–0,0.2,Bordeaux,,Orange Vélodrome,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,,
Regular season,24,Fri,2/8/2019,20:45 (22:45),Dijon,1.2,1–2,1.2,Marseille,"15,095",Stade Gaston Gérard,Thomas Léonard,Match Report,
Regular season,24,Sat,2/9/2019,17:00 (19:00),Paris S-G,2.3,1–0,0.6,Bordeaux,"47,274",Parc des Princes,Ruddy Buquet,Match Report,
Regular season,24,Sat,2/9/2019,20:00 (22:00),Amiens,0.8,1–0,0.4,Caen,"9,373",Stade de la Licorne,Eric Wattellier,Match Report,
Regular season,24,Sat,2/9/2019,20:00 (22:00),Strasbourg,1.1,1–2,0.8,Angers,"25,010",Stade de la Meinau,Amaury Delerue,Match Report,
Regular season,24,Sun,2/10/2019,15:00 (17:00),Nantes,1.9,2–4,1.7,Nîmes,"34,219",Stade de la Beaujoire - Louis Fonteneau,Clément Turpin,Match Report,
Regular season,24,Sun,2/10/2019,15:00 (17:00),Toulouse,0.8,1–1,1.3,Reims,"15,240",Stadium Municipal,Karim Abed,Match Report,
Regular season,24,Sun,2/10/2019,15:00 (17:00),Montpellier,1.8,2–2,1.5,Monaco,"13,709",Stade de la Mosson,Franck Schneider,Match Report,
Regular season,24,Sun,2/10/2019,17:00 (19:00),Rennes,2.5,3–0,1.5,Saint-Étienne,"24,230",Roazhon Park,Johan Hamel,Match Report,
Regular season,24,Sun,2/10/2019,17:00 (19:00),Guingamp,0.5,0–2,1.3,Lille,"13,886",Stade du Roudourou,Benoît Bastien,Match Report,
Regular season,24,Sun,2/10/2019,21:00 (23:00),Nice,1.5,1–0,2.3,Lyon,"22,193",Stade de Nice,Mikael Lesage,Match Report,
,,,,,,,,,,,,,,
Regular season,23,Wed,2/13/2019,19:00 (21:00),Saint-Étienne,1.6,2–1,0.7,Strasbourg,"16,406",Stade Geoffroy-Guichard,Jérôme Brisard,Match Report,
Regular season,23,Wed,2/13/2019,19:30 (21:30),Caen,0.6,0–1,1.5,Nantes,"16,627",Stade Michel d'Ornano,Willy Delajod,Match Report,
,,,,,,,,,,,,,,
Regular season,25,Fri,2/15/2019,19:00 (21:00),Nîmes,1.2,2–0,1.2,Dijon,"12,703",Stade des Costières,Jérôme Miguelgorry,Match Report,
Regular season,25,Fri,2/15/2019,20:45 (22:45),Lyon,1.7,2–1,1.6,Guingamp,"40,305",Groupama Stadium,Antony Gautier,Match Report,
Regular season,25,Sat,2/16/2019,17:00 (19:00),Marseille,1.2,2–0,1.2,Amiens,"50,871",Orange Vélodrome,Johan Hamel,Match Report,
Regular season,25,Sat,2/16/2019,20:00 (22:00),Angers,2,3–0,0.6,Nice,"11,117",Stade Raymond Kopa,Franck Schneider,Match Report,
Regular season,25,Sat,2/16/2019,20:00 (22:00),Monaco,1.3,1–0,0.3,Nantes,"7,557",Stade Louis II.,Olivier Thual,Match Report,
Regular season,25,Sun,2/17/2019,15:00 (17:00),Lille,1.1,0–0,0.7,Montpellier,"36,967",Stade Pierre-Mauroy,Ruddy Buquet,Match Report,
Regular season,25,Sun,2/17/2019,15:00 (17:00),Bordeaux,0.7,2–1,2.3,Toulouse,"19,332",Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,Match Report,
Regular season,25,Sun,2/17/2019,15:00 (17:00),Caen,0.5,0–0,0.7,Strasbourg,"14,290",Stade Michel d'Ornano,Thomas Léonard,Match Report,
Regular season,25,Sun,2/17/2019,17:00 (19:00),Reims,0.7,2–0,0.4,Rennes,"14,792",Stade Auguste-Delaune II,Florent Batta,Match Report,
Regular season,25,Sun,2/17/2019,21:00 (23:00),Saint-Étienne,0.6,0–1,1.5,Paris S-G,"39,652",Stade Geoffroy-Guichard,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,23,Wed,2/20/2019,19:00 (21:00),Bordeaux,1.1,0–0,1.5,Guingamp,"14,527",Stade Matmut-Atlantique,Willy Delajod,Match Report,
,,,,,,,,,,,,,,
Regular season,17,Wed,2/20/2019,21:00 (23:00),Paris S-G,3.3,5–1,1,Montpellier,"47,198",Parc des Princes,François Letexier,Match Report,
,,,,,,,,,,,,,,
Regular season,26,Fri,2/22/2019,19:00 (21:00),Dijon,0.5,0–1,1.1,Saint-Étienne,"13,511",Stade Gaston Gérard,Karim Abed,Match Report,
Regular season,26,Fri,2/22/2019,20:45 (22:45),Strasbourg,0.5,1–1,1.1,Lille,"25,303",Stade de la Meinau,Clément Turpin,Match Report,
Regular season,26,Sat,2/23/2019,17:00 (19:00),Paris S-G,3.9,3–0,0.6,Nîmes,"47,377",Parc des Princes,Amaury Delerue,Match Report,
Regular season,26,Sat,2/23/2019,20:00 (22:00),Guingamp,0.6,1–0,0.4,Angers,"16,306",Stade du Roudourou,Jérôme Miguelgorry,Match Report,
Regular season,26,Sat,2/23/2019,20:00 (22:00),Amiens,1.6,1–0,0.4,Nice,"11,074",Stade de la Licorne,Thomas Léonard,Match Report,
Regular season,26,Sun,2/24/2019,15:00 (17:00),Toulouse,1.6,1–1,2.1,Caen,"20,439",Stadium Municipal,François Letexier,Match Report,
Regular season,26,Sun,2/24/2019,15:00 (17:00),Montpellier,1.8,2–4,2.1,Reims,"11,124",Stade de la Mosson,Willy Delajod,Match Report,
Regular season,26,Sun,2/24/2019,15:00 (17:00),Nantes,1.8,1–0,0.2,Bordeaux,"21,910",Stade de la Beaujoire - Louis Fonteneau,Nicolas Rainville,Match Report,
Regular season,26,Sun,2/24/2019,17:00 (19:00),Rennes,1.1,1–1,0.5,Marseille,"28,014",Roazhon Park,Mikael Lesage,Match Report,
Regular season,26,Sun,2/24/2019,21:00 (23:00),Monaco,0.7,2–0,1.4,Lyon,"10,157",Stade Louis II.,Benoît Millot,Match Report,
,,,,,,,,,,,,,,
Regular season,27,Sat,3/2/2019,17:00 (19:00),Caen,0.5,1–2,4.1,Paris S-G,"20,076",Stade Michel d'Ornano,Hakim Ben El Hadj Salem,Match Report,
Regular season,27,Sat,3/2/2019,20:00 (22:00),Reims,1.2,2–2,2.3,Amiens,"12,549",Stade Auguste-Delaune II,Franck Schneider,Match Report,
Regular season,27,Sat,3/2/2019,20:00 (22:00),Angers,1.1,2–2,1.5,Monaco,"11,391",Stade Raymond Kopa,Antony Gautier,Match Report,
Regular season,27,Sun,3/3/2019,15:00 (17:00),Nice,1.4,1–0,0.5,Strasbourg,"17,479",Stade de Nice,Eric Wattellier,Match Report,
Regular season,27,Sun,3/3/2019,15:00 (17:00),Lille,0.8,1–0,0.5,Dijon,"32,722",Stade Pierre-Mauroy,Olivier Thual,Match Report,
Regular season,27,Sun,3/3/2019,15:00 (17:00),Guingamp,1,0–0,1,Nantes,"15,025",Stade du Roudourou,Ruddy Buquet,Match Report,
Regular season,27,Sun,3/3/2019,17:00 (19:00),Lyon,3.8,5–1,0.4,Toulouse,"44,881",Groupama Stadium,Thomas Léonard,Match Report,
Regular season,27,Sun,3/3/2019,21:00 (23:00),Marseille,2.5,2–0,0.4,Saint-Étienne,"57,337",Orange Vélodrome,Clément Turpin,Match Report,
Regular season,27,Tue,3/5/2019,19:00 (21:00),Bordeaux,1.2,1–2,1.7,Montpellier,"14,522",Stade Matmut-Atlantique,Jérôme Brisard,Match Report,
,,,,,,,,,,,,,,
Regular season,28,Sat,3/9/2019,17:00 (19:00),Strasbourg,0.9,2–2,3.9,Lyon,"25,463",Stade de la Meinau,Jérôme Miguelgorry,Match Report,
Regular season,28,Sat,3/9/2019,20:00 (22:00),Monaco,0.8,1–1,1.6,Bordeaux,"8,042",Stade Louis II.,François Letexier,Match Report,
Regular season,28,Sat,3/9/2019,20:00 (22:00),Dijon,0.9,1–1,3,Reims,"12,317",Stade Gaston Gérard,Florent Batta,Match Report,
Regular season,28,Sat,3/9/2019,20:00 (22:00),Amiens,2.3,2–1,1,Nîmes,"10,523",Stade de la Licorne,Willy Delajod,Match Report,
Regular season,28,Sun,3/10/2019,15:00 (17:00),Saint-Étienne,0.3,0–1,1.8,Lille,"26,648",Stade Geoffroy-Guichard,Mikael Lesage,Match Report,
Regular season,28,Sun,3/10/2019,15:00 (17:00),Montpellier,1.3,2–2,1.5,Angers,"10,931",Stade de la Mosson,Karim Abed,Match Report,
Regular season,28,Sun,3/10/2019,15:00 (17:00),Toulouse,1.6,1–0,0.5,Guingamp,"19,802",Stadium Municipal,Jérôme Brisard,Match Report,
Regular season,28,Sun,3/10/2019,17:00 (19:00),Rennes,2,3–1,0.3,Caen,"23,676",Roazhon Park,Benoît Millot,Match Report,
Regular season,28,Sun,3/10/2019,21:00 (23:00),Marseille,0.7,1–0,0.4,Nice,"50,935",Orange Vélodrome,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,18,Tue,3/12/2019,19:00 (21:00),Dijon,0.4,0–4,2.4,Paris S-G,"15,117",Stade Gaston Gérard,Jérôme Miguelgorry,Match Report,
,,,,,,,,,,,,,,
Regular season,29,Fri,3/15/2019,19:00 (21:00),Nice,0.7,1–1,1.3,Toulouse,"14,402",Stade de Nice,Olivier Thual,Match Report,
Regular season,29,Fri,3/15/2019,20:45 (22:45),Lille,1.8,0–1,1.6,Monaco,"37,724",Stade Pierre-Mauroy,Hakim Ben El Hadj Salem,Match Report,
Regular season,29,Sat,3/16/2019,20:00 (22:00),Guingamp,1.4,1–0,0.5,Dijon,"15,834",Stade du Roudourou,Mikael Lesage,Match Report,
Regular season,29,Sat,3/16/2019,20:00 (22:00),Caen,0.1,0–5,1.9,Saint-Étienne,"18,276",Stade Michel d'Ornano,Florent Batta,Match Report,
Regular season,29,Sat,3/16/2019,20:00 (22:00),Nîmes,2.4,2–2,0.7,Strasbourg,"13,114",Stade des Costières,Amaury Delerue,Match Report,
Regular season,29,Sat,3/16/2019,20:00 (22:00),Angers,1.4,0–0,0.7,Amiens,"10,427",Stade Raymond Kopa,Benoît Millot,Match Report,
Regular season,29,Sun,3/17/2019,14:30 (16:30),Lyon,2.7,3–2,0.6,Montpellier,"47,134",Groupama Stadium,Clément Turpin,Match Report,
Regular season,29,Sun,3/17/2019,15:00 (17:00),Reims,0.7,1–0,0.3,Nantes,"14,806",Stade Auguste-Delaune II,Johan Hamel,Match Report,
Regular season,29,Sun,3/17/2019,17:00 (19:00),Bordeaux,1.7,1–1,0.7,Rennes,"19,807",Stade Matmut-Atlantique,Eric Wattellier,Match Report,
Regular season,29,Sun,3/17/2019,21:00 (23:00),Paris S-G,1.3,3–1,0.3,Marseille,"47,647",Parc des Princes,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,30,Fri,3/29/2019,20:45 (22:45),Rennes,1.3,0–1,1.9,Lyon,"27,094",Roazhon Park,Antony Gautier,Match Report,
Regular season,30,Sat,3/30/2019,17:00 (19:00),Marseille,1.3,2–2,2.2,Angers,"53,507",Orange Vélodrome,Jérôme Miguelgorry,Match Report,
Regular season,30,Sun,3/31/2019,15:00 (16:00),Amiens,1,0–0,0.6,Bordeaux,"11,765",Stade de la Licorne,Mikael Lesage,Match Report,
Regular season,30,Sun,3/31/2019,15:00 (16:00),Monaco,1.9,0–1,0.8,Caen,"7,031",Stade Louis II.,Ruddy Buquet,Match Report,
Regular season,30,Sun,3/31/2019,15:00 (16:00),Dijon,0.8,0–1,0.9,Nice,"12,345",Stade Gaston Gérard,Nicolas Rainville,Match Report,
Regular season,30,Sun,3/31/2019,17:00 (18:00),Nantes,2,2–3,2.5,Lille,"25,045",Stade de la Beaujoire - Louis Fonteneau,Willy Delajod,Match Report,
Regular season,30,Sun,3/31/2019,21:00 (22:00),Toulouse,1.1,0–1,1.5,Paris S-G,"27,147",Stadium Municipal,Amaury Delerue,Match Report,
Regular season,30,Mon,4/1/2019,20:30 (21:30),Saint-Étienne,2.2,2–1,1.5,Nîmes,"22,595",Stade Geoffroy-Guichard,Karim Abed,Match Report,
Regular season,30,Wed,4/3/2019,19:00 (20:00),Montpellier,2.2,2–0,0.5,Guingamp,"11,187",Stade de la Mosson,Franck Schneider,Match Report,
Regular season,30,Wed,4/3/2019,19:00 (20:00),Strasbourg,2.4,4–0,1.2,Reims,"25,081",Stade de la Meinau,Jeremy Stinat,Match Report,
,,,,,,,,,,,,,,
Regular season,31,Fri,4/5/2019,20:45 (21:45),Bordeaux,1.5,2–0,1.6,Marseille,"34,152",Stade Matmut-Atlantique,Hakim Ben El Hadj Salem,Match Report,
Regular season,31,Sat,4/6/2019,17:00 (18:00),Lyon,3.1,1–3,1,Dijon,"52,431",Groupama Stadium,Johan Hamel,Match Report,
Regular season,31,Sat,4/6/2019,20:00 (21:00),Nîmes,1.1,2–0,0.2,Caen,"12,183",Stade des Costières,Olivier Thual,Match Report,
Regular season,31,Sat,4/6/2019,20:00 (21:00),Guingamp,0.6,1–1,2.1,Monaco,"13,997",Stade du Roudourou,Benoît Bastien,Match Report,
Regular season,31,Sat,4/6/2019,20:00 (21:00),Angers,1.6,3–3,2.2,Rennes,"12,378",Stade Raymond Kopa,Nicolas Rainville,Match Report,
Regular season,31,Sat,4/6/2019,20:00 (21:00),Amiens,1.1,2–2,2.5,Saint-Étienne,"11,832",Stade de la Licorne,Eric Wattellier,Match Report,
Regular season,31,Sun,4/7/2019,15:00 (16:00),Reims,1,1–1,1,Lille,"18,642",Stade Auguste-Delaune II,Jérôme Brisard,Match Report,
Regular season,31,Sun,4/7/2019,15:00 (16:00),Toulouse,2.8,1–0,0.8,Nantes,"16,264",Stadium Municipal,Florent Batta,Match Report,
Regular season,31,Sun,4/7/2019,17:00 (18:00),Nice,1.7,1–0,0.7,Montpellier,"17,980",Stade de Nice,Ruddy Buquet,Match Report,
Regular season,31,Sun,4/7/2019,21:00 (22:00),Paris S-G,3.4,2–2,0.6,Strasbourg,"47,419",Parc des Princes,Thomas Léonard,Match Report,
,,,,,,,,,,,,,,
Regular season,27,Tue,4/9/2019,19:00 (20:00),Nîmes,1.7,3–1,0.6,Rennes,"13,142",Stade des Costières,Florent Batta,Match Report,
,,,,,,,,,,,,,,
Regular season,32,Fri,4/12/2019,19:00 (20:00),Dijon,1.4,0–0,0.2,Amiens,"12,532",Stade Gaston Gérard,Karim Abed,Match Report,
Regular season,32,Fri,4/12/2019,20:45 (21:45),Nantes,1,2–1,1.3,Lyon,"25,050",Stade de la Beaujoire - Louis Fonteneau,Jérôme Brisard,Match Report,
Regular season,32,Sat,4/13/2019,17:00 (18:00),Marseille,1,2–1,1.1,Nîmes,"62,614",Orange Vélodrome,Franck Schneider,Match Report,
Regular season,32,Sat,4/13/2019,20:00 (21:00),Caen,0.7,0–1,2,Angers,"17,175",Stade Michel d'Ornano,Jeremy Stinat,Match Report,
Regular season,32,Sat,4/13/2019,20:00 (21:00),Monaco,1.9,0–0,0.7,Reims,"7,094",Stade Louis II.,Willy Delajod,Match Report,
Regular season,32,Sat,4/13/2019,20:00 (21:00),Strasbourg,1.7,3–3,1.9,Guingamp,"25,190",Stade de la Meinau,Antony Gautier,Match Report,
Regular season,32,Sun,4/14/2019,15:00 (16:00),Rennes,1.4,0–0,0.5,Nice,"23,706",Roazhon Park,Mikael Lesage,Match Report,
Regular season,32,Sun,4/14/2019,15:00 (16:00),Montpellier,1.9,2–1,0.3,Toulouse,"11,986",Stade de la Mosson,Benoît Millot,Match Report,
Regular season,32,Sun,4/14/2019,17:00 (18:00),Saint-Étienne,1.9,3–0,0.3,Bordeaux,"33,935",Stade Geoffroy-Guichard,Ruddy Buquet,Match Report,
Regular season,32,Sun,4/14/2019,21:00 (22:00),Lille,1.7,5–1,1.3,Paris S-G,"49,712",Stade Pierre-Mauroy,Benoît Bastien,Match Report,
,,,,,,,,,,,,,,
Regular season,28,Wed,4/17/2019,19:00 (20:00),Nantes,1.8,3–2,0.6,Paris S-G,"34,471",Stade de la Beaujoire - Louis Fonteneau,Antony Gautier,Match Report,
,,,,,,,,,,,,,,
Regular season,33,Fri,4/19/2019,19:00 (20:00),Dijon,1.3,3–2,0.8,Rennes,"12,751",Stade Gaston Gérard,Olivier Thual,Match Report,
Regular season,33,Fri,4/19/2019,20:45 (21:45),Lyon,3,2–1,0.8,Angers,"43,917",Groupama Stadium,Benoît Millot,Match Report,
Regular season,33,Sat,4/20/2019,17:00 (18:00),Guingamp,1.4,1–3,1.9,Marseille,"18,164",Stade du Roudourou,Mikael Lesage,Match Report,
Regular season,33,Sat,4/20/2019,20:00 (21:00),Strasbourg,0.4,1–3,2.5,Montpellier,"25,192",Stade de la Meinau,François Letexier,Match Report,
Regular season,33,Sat,4/20/2019,20:00 (21:00),Nice,2.6,0–1,0.9,Caen,"17,092",Stade de Nice,Jérôme Miguelgorry,Match Report,
Regular season,33,Sat,4/20/2019,20:00 (21:00),Nîmes,1.3,2–1,1.1,Bordeaux,"17,092",Stade des Costières,Florent Batta,Match Report,
Regular season,33,Sun,4/21/2019,15:00 (16:00),Nantes,1.2,3–2,0.4,Amiens,"19,253",Stade de la Beaujoire - Louis Fonteneau,Thomas Léonard,Match Report,
Regular season,33,Sun,4/21/2019,15:00 (16:00),Toulouse,0.6,0–0,1.2,Lille,"15,002",Stadium Municipal,Nicolas Rainville,Match Report,
Regular season,33,Sun,4/21/2019,17:00 (18:00),Reims,0.6,0–2,1.8,Saint-Étienne,"19,102",Stade Auguste-Delaune II,Amaury Delerue,Match Report,
Regular season,33,Sun,4/21/2019,21:00 (22:00),Paris S-G,2.4,3–1,1,Monaco,"43,581",Parc des Princes,Clément Turpin,Match Report,
,,,,,,,,,,,,,,
Regular season,34,Fri,4/26/2019,20:45 (21:45),Bordeaux,1,2–3,2.4,Lyon,"27,455",Stade Matmut-Atlantique,Benoît Bastien,Match Report,
Regular season,34,Sun,4/28/2019,15:00 (16:00),Angers,0.7,1–1,0.3,Reims,"11,464",Stade Raymond Kopa,Karim Abed,Match Report,
