Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
6,Wed,9/25/2019,19:00 (20:00),Leganés,0.5,1–1,1.2,Athletic Club,"11,036",Estadio Municipal de Butarque,José González,Match Report,
6,Wed,9/25/2019,20:00 (21:00),Valencia,1.2,3–3,2,Getafe,"37,814",Estadio de Mestalla,José Luis Munuera,Match Report,
6,Wed,9/25/2019,21:00 (22:00),Real Madrid,1.6,2–0,0.2,Osasuna,"57,520",Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,
6,Thu,9/26/2019,19:00 (20:00),Eibar,1.5,3–2,1.4,Sevilla,"5,434",Estadio Municipal de Ipurúa,Pablo González,Match Report,
6,Thu,9/26/2019,20:00 (21:00),Celta Vigo,1.1,1–1,1.2,Espanyol,"16,361",Estadio de Balaídos,José Sánchez,Match Report,
6,Thu,9/26/2019,21:00 (22:00),Real Sociedad,3.8,3–0,0.3,Alavés,"28,720",Estadio Municipal de Anoeta,David Medié,Match Report,
,,,,,,,,,,,,,
7,Fri,9/27/2019,21:00 (22:00),Villarreal,3.2,5–1,0.7,Betis,"18,135",Estadio de la Cerámica,Javier Estrada,Match Report,
7,Sat,9/28/2019,13:00 (14:00),Athletic Club,1.4,0–1,1.8,Valencia,"42,420",San Mamés,Mario Melero,Match Report,
7,Sat,9/28/2019,16:00 (17:00),Getafe,1,0–2,1.3,Barcelona,"15,135",Coliseum Alfonso Pérez,Jesús Gil,Match Report,
7,Sat,9/28/2019,18:30 (19:30),Granada,0.7,1–0,1.2,Leganés,"15,519",Estadio Nuevo Los Cármenes,Adrián Cordero,Match Report,
7,Sat,9/28/2019,21:00 (22:00),Atlético Madrid,0.9,0–0,0.4,Real Madrid,"68,032",Estadio Wanda Metropolitano,José González,Match Report,
7,Sun,9/29/2019,12:00 (13:00),Espanyol,1.3,0–2,1.8,Valladolid,"20,911",RCDE Stadium,Guillermo Cuadra,Match Report,
7,Sun,9/29/2019,14:00 (15:00),Eibar,1.1,2–0,0.9,Celta Vigo,"5,453",Estadio Municipal de Ipurúa,Juan Martínez,Match Report,
7,Sun,9/29/2019,16:00 (17:00),Alavés,2.1,2–0,0.2,Mallorca,"17,135",Estadio de Mendizorroza,Carlos del Cerro,Match Report,
7,Sun,9/29/2019,18:30 (19:30),Levante,1.6,1–1,1.1,Osasuna,"19,362",Estadio Ciudad de Valencia,César Soto,Match Report,
7,Sun,9/29/2019,21:00 (22:00),Sevilla,1.7,3–2,0.8,Real Sociedad,"37,414",Estadio Ramón Sánchez Pizjuán,Alberola Rojas,Match Report,
,,,,,,,,,,,,,
8,Fri,10/4/2019,21:00 (22:00),Betis,1.9,1–1,1.2,Eibar,"47,056",Estadio Benito Villamarín,Alejandro Hernández,Match Report,
8,Sat,10/5/2019,13:00 (14:00),Leganés,2.8,1–2,1.2,Levante,"10,160",Estadio Municipal de Butarque,José Luis Munuera,Match Report,
8,Sat,10/5/2019,16:00 (17:00),Real Madrid,2.6,4–2,1.6,Granada,"70,315",Estadio Santiago Bernabéu,Santiago Jaime,Match Report,
8,Sat,10/5/2019,18:30 (19:30),Valencia,1.3,2–1,1.7,Alavés,"38,943",Estadio de Mestalla,Eduardo Prieto,Match Report,
8,Sat,10/5/2019,21:00 (22:00),Osasuna,1.3,2–1,2.4,Villarreal,"15,349",Estadio El Sadar,Valentín Pizarro,Match Report,
8,Sun,10/6/2019,12:00 (13:00),Mallorca,0.8,2–0,1.2,Espanyol,"15,052",Iberostar Estadi,Ricardo de Burgos,Match Report,
8,Sun,10/6/2019,14:00 (15:00),Celta Vigo,1.2,1–0,0.2,Athletic Club,"19,690",Estadio de Balaídos,David Medié,Match Report,
8,Sun,10/6/2019,16:00 (17:00),Valladolid,1,0–0,0.8,Atlético Madrid,"23,650",Estadio Municipal José Zorrilla,José Sánchez,Match Report,
8,Sun,10/6/2019,18:30 (19:30),Real Sociedad,0.6,1–2,0.9,Getafe,"30,153",Estadio Municipal de Anoeta,Pablo González,Match Report,
8,Sun,10/6/2019,21:00 (22:00),Barcelona,2.1,4–0,2.5,Sevilla,"81,331",Camp Nou,Antonio Matéu Lahoz,Match Report,
,,,,,,,,,,,,,
9,Fri,10/18/2019,21:00 (22:00),Granada,0.6,1–0,0.6,Osasuna,"16,986",Estadio Nuevo Los Cármenes,Javier Estrada,Match Report,
9,Sat,10/19/2019,13:00 (14:00),Eibar,0.3,0–3,1.5,Barcelona,"7,295",Estadio Municipal de Ipurúa,Mario Melero,Match Report,
9,Sat,10/19/2019,16:00 (17:00),Atlético Madrid,1.6,1–1,0.7,Valencia,"61,603",Estadio Wanda Metropolitano,Adrián Cordero,Match Report,
9,Sat,10/19/2019,18:30 (19:30),Getafe,1,2–0,0.6,Leganés,13,Coliseum Alfonso Pérez,Juan Martínez,Match Report,
9,Sat,10/19/2019,21:00 (22:00),Mallorca,0.2,1–0,1,Real Madrid,"20,275",Iberostar Estadi,Alberola Rojas,Match Report,
9,Sun,10/20/2019,12:00 (13:00),Alavés,2.1,2–0,1.3,Celta Vigo,"16,584",Estadio de Mendizorroza,José González,Match Report,
9,Sun,10/20/2019,14:00 (15:00),Real Sociedad,1.4,3–1,1,Betis,"28,032",Estadio Municipal de Anoeta,César Soto,Match Report,
9,Sun,10/20/2019,16:00 (17:00),Espanyol,1,0–1,1.6,Villarreal,"20,653",RCDE Stadium,Carlos del Cerro,Match Report,
9,Sun,10/20/2019,18:30 (19:30),Athletic Club,1.5,1–1,0.7,Valladolid,"37,107",San Mamés,Jesús Gil,Match Report,
9,Sun,10/20/2019,21:00 (22:00),Sevilla,2.7,1–0,0.5,Levante,"34,612",Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Match Report,
,,,,,,,,,,,,,
10,Fri,10/25/2019,21:00 (22:00),Villarreal,2.5,4–1,0.8,Alavés,"16,049",Estadio de la Cerámica,David Medié,Match Report,
10,Sat,10/26/2019,16:00 (17:00),Leganés,1.7,1–0,0.8,Mallorca,"10,058",Estadio Municipal de Butarque,Eduardo Prieto,Match Report,
10,Sat,10/26/2019,18:30 (19:30),Valladolid,1.7,2–0,0.6,Eibar,"20,036",Estadio Municipal José Zorrilla,José Luis Munuera,Match Report,
10,Sat,10/26/2019,21:00 (22:00),Atlético Madrid,1.5,2–0,0.4,Athletic Club,"59,211",Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,
10,Sun,10/27/2019,12:00 (14:00),Celta Vigo,0.9,0–1,0.8,Real Sociedad,"18,002",Estadio de Balaídos,Valentín Pizarro,Match Report,
10,Sun,10/27/2019,14:00 (16:00),Granada,1.6,1–0,0.7,Betis,"18,985",Estadio Nuevo Los Cármenes,Antonio Matéu Lahoz,Match Report,
10,Sun,10/27/2019,16:00 (18:00),Levante,0.3,0–1,1,Espanyol,"18,934",Estadio Ciudad de Valencia,Pablo González,Match Report,
10,Sun,10/27/2019,18:30 (20:30),Sevilla,2,2–0,0.7,Getafe,"38,181",Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,
10,Sun,10/27/2019,21:00 (23:00),Osasuna,2.8,3–1,0.9,Valencia,"14,976",Estadio El Sadar,Santiago Jaime,Match Report,
,,,,,,,,,,,,,
11,Tue,10/29/2019,19:00 (21:00),Alavés,0.6,1–1,1.7,Atlético Madrid,"17,235",Estadio de Mendizorroza,Javier Estrada,Match Report,
11,Tue,10/29/2019,21:15 (23:15),Barcelona,2.7,5–1,1.1,Valladolid,"59,896",Camp Nou,Alberola Rojas,Match Report,
11,Wed,10/30/2019,19:00 (21:00),Valencia,0.8,1–1,0.6,Sevilla,"37,881",Estadio de Mestalla,Carlos del Cerro,Match Report,
11,Wed,10/30/2019,19:00 (21:00),Real Sociedad,1.6,1–2,1.8,Levante,"28,142",Estadio Municipal de Anoeta,Mario Melero,Match Report,
11,Wed,10/30/2019,20:00 (22:00),Athletic Club,0.3,3–0,0.9,Espanyol,"37,094",San Mamés,Juan Martínez,Match Report,
11,Wed,10/30/2019,21:00 (23:00),Betis,1,2–1,1.7,Celta Vigo,"43,353",Estadio Benito Villamarín,Jesús Gil,Match Report,
11,Wed,10/30/2019,21:15 (23:15),Real Madrid,4.8,5–0,0.3,Leganés,"53,870",Estadio Santiago Bernabéu,César Soto,Match Report,
11,Thu,10/31/2019,19:00 (21:00),Mallorca,2.4,2–2,1,Osasuna,"12,641",Iberostar Estadi,Adrián Cordero,Match Report,
11,Thu,10/31/2019,19:00 (21:00),Eibar,2.4,2–1,1.5,Villarreal,"5,583",Estadio Municipal de Ipurúa,Guillermo Cuadra,Match Report,
11,Thu,10/31/2019,21:15 (23:15),Getafe,0.8,3–1,1.7,Granada,"10,227",Coliseum Alfonso Pérez,José González,Match Report,
,,,,,,,,,,,,,
12,Sat,11/2/2019,13:00 (15:00),Espanyol,1.3,1–2,1.9,Valencia,"18,428",RCDE Stadium,Valentín Pizarro,Match Report,
12,Sat,11/2/2019,16:00 (18:00),Levante,1,3–1,2.3,Barcelona,"23,341",Estadio Ciudad de Valencia,Alejandro Hernández,Match Report,
12,Sat,11/2/2019,18:30 (20:30),Sevilla,0.7,1–1,2.8,Atlético Madrid,"39,957",Estadio Ramón Sánchez Pizjuán,José González,Match Report,
12,Sat,11/2/2019,21:00 (23:00),Real Madrid,2.8,0–0,0.5,Betis,"70,375",Estadio Santiago Bernabéu,José Sánchez,Match Report,
12,Sun,11/3/2019,12:00 (14:00),Valladolid,2,3–0,0.7,Mallorca,"18,419",Estadio Municipal José Zorrilla,David Medié,Match Report,
12,Sun,11/3/2019,14:00 (16:00),Villarreal,0.8,0–0,0.9,Athletic Club,"17,460",Estadio de la Cerámica,Santiago Jaime,Match Report,
12,Sun,11/3/2019,16:00 (18:00),Osasuna,3.7,4–2,1.5,Alavés,"15,954",Estadio El Sadar,José Luis Munuera,Match Report,
12,Sun,11/3/2019,18:30 (20:30),Celta Vigo,0.2,0–1,0.4,Getafe,"14,704",Estadio de Balaídos,Antonio Matéu Lahoz,Match Report,
12,Sun,11/3/2019,18:30 (20:30),Leganés,1.4,1–2,0.9,Eibar,"9,649",Estadio Municipal de Butarque,Pablo González,Match Report,
12,Sun,11/3/2019,21:00 (23:00),Granada,0.2,1–2,1,Real Sociedad,"16,898",Estadio Nuevo Los Cármenes,Eduardo Prieto,Match Report,
,,,,,,,,,,,,,
13,Fri,11/8/2019,21:00 (23:00),Real Sociedad,1.1,1–1,1,Leganés,"27,684",Estadio Municipal de Anoeta,Juan Martínez,Match Report,
13,Sat,11/9/2019,13:00 (15:00),Alavés,3.4,3–0,0.3,Valladolid,"16,148",Estadio de Mendizorroza,Mario Melero,Match Report,
13,Sat,11/9/2019,16:00 (18:00),Valencia,0.7,2–0,0.5,Granada,"39,882",Estadio de Mestalla,Javier Estrada,Match Report,
13,Sat,11/9/2019,18:30 (20:30),Eibar,1,0–4,2.9,Real Madrid,"7,045",Estadio Municipal de Ipurúa,Adrián Cordero,Match Report,
13,Sat,11/9/2019,21:00 (23:00),Barcelona,1.4,4–1,0.4,Celta Vigo,"71,209",Camp Nou,Guillermo Cuadra,Match Report,
13,Sun,11/10/2019,12:00 (14:00),Mallorca,1.7,3–1,3.2,Villarreal,"8,348",Iberostar Estadi,Carlos del Cerro,Match Report,
13,Sun,11/10/2019,14:00 (16:00),Athletic Club,1.6,2–1,0.6,Levante,"33,202",San Mamés,Alberola Rojas,Match Report,
13,Sun,11/10/2019,16:00 (18:00),Atlético Madrid,2.7,3–1,0.4,Espanyol,"53,069",Estadio Wanda Metropolitano,Jesús Gil,Match Report,
13,Sun,11/10/2019,18:30 (20:30),Getafe,1.3,0–0,0.1,Osasuna,"10,558",Coliseum Alfonso Pérez,César Soto,Match Report,
13,Sun,11/10/2019,21:00 (23:00),Betis,1.9,1–2,0.9,Sevilla,"52,123",Estadio Benito Villamarín,Alejandro Hernández,Match Report,
,,,,,,,,,,,,,
14,Fri,11/22/2019,21:00 (23:00),Levante,1.8,2–1,1.7,Mallorca,"15,110",Estadio Ciudad de Valencia,Valentín Pizarro,Match Report,
14,Sat,11/23/2019,13:00 (15:00),Leganés,0.4,1–2,1.7,Barcelona,"12,110",Estadio Municipal de Butarque,Santiago Jaime,Match Report,
14,Sat,11/23/2019,16:00 (18:00),Betis,1.7,2–1,1,Valencia,"46,545",Estadio Benito Villamarín,Ricardo de Burgos,Match Report,
14,Sat,11/23/2019,18:30 (20:30),Granada,0.7,1–1,2.3,Atlético Madrid,"17,003",Estadio Nuevo Los Cármenes,David Medié,Match Report,
14,Sat,11/23/2019,21:00 (23:00),Real Madrid,1.4,3–1,1.6,Real Sociedad,"69,305",Estadio Santiago Bernabéu,Jesús Gil,Match Report,
14,Sun,11/24/2019,12:00 (14:00),Espanyol,1.1,1–1,0.7,Getafe,"22,031",RCDE Stadium,Pablo González,Match Report,
14,Sun,11/24/2019,14:00 (16:00),Osasuna,1.3,1–2,1.1,Athletic Club,"16,145",Estadio El Sadar,José Sánchez,Match Report,
14,Sun,11/24/2019,16:00 (18:00),Eibar,1.4,0–2,1.6,Alavés,"6,315",Estadio Municipal de Ipurúa,Antonio Matéu Lahoz,Match Report,
14,Sun,11/24/2019,18:30 (20:30),Villarreal,1.2,1–3,1.9,Celta Vigo,"17,352",Estadio de la Cerámica,José Luis Munuera,Match Report,
14,Sun,11/24/2019,21:00 (23:00),Valladolid,0.5,0–1,1.4,Sevilla,"18,169",Estadio Municipal José Zorrilla,Eduardo Prieto,Match Report,
,,,,,,,,,,,,,
15,Fri,11/29/2019,21:00 (23:00),Celta Vigo,1.1,0–0,0.4,Valladolid,"16,918",Estadio de Balaídos,Alberola Rojas,Match Report,
15,Sat,11/30/2019,13:00 (15:00),Alavés,1.3,1–2,1.8,Real Madrid,"19,357",Estadio de Mendizorroza,Guillermo Cuadra,Match Report,
15,Sat,11/30/2019,16:00 (18:00),Real Sociedad,1.1,4–1,0.6,Eibar,"28,612",Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,
15,Sat,11/30/2019,18:30 (20:30),Mallorca,2.8,1–2,2.2,Betis,"16,810",Iberostar Estadi,Juan Martínez,Match Report,
15,Sat,11/30/2019,21:00 (23:00),Valencia,1.5,2–1,2.1,Villarreal,"38,521",Estadio de Mestalla,César Soto,Match Report,
15,Sun,12/1/2019,12:00 (14:00),Sevilla,2.1,1–0,0.7,Leganés,"33,648",Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,Match Report,
15,Sun,12/1/2019,14:00 (16:00),Athletic Club,1.9,2–0,1,Granada,"37,974",San Mamés,Adrián Cordero,Match Report,
15,Sun,12/1/2019,16:00 (18:00),Espanyol,1.6,2–4,2.7,Osasuna,"21,238",RCDE Stadium,Mario Melero,Match Report,
15,Sun,12/1/2019,18:30 (20:30),Getafe,1.8,4–0,0.6,Levante,"6,535",Coliseum Alfonso Pérez,Javier Estrada,Match Report,
15,Sun,12/1/2019,21:00 (23:00),Atlético Madrid,1.4,0–1,0.9,Barcelona,"64,226",Estadio Wanda Metropolitano,Antonio Matéu Lahoz,Match Report,
,,,,,,,,,,,,,
16,Fri,12/6/2019,21:00 (23:00),Villarreal,1.5,0–0,1.6,Atlético Madrid,"17,964",Estadio de la Cerámica,Alejandro Hernández,Match Report,
16,Sat,12/7/2019,13:00 (15:00),Real Madrid,2.4,2–0,0.5,Espanyol,"64,125",Estadio Santiago Bernabéu,Santiago Jaime,Match Report,
16,Sat,12/7/2019,16:00 (18:00),Granada,2.5,3–0,0.3,Alavés,"14,773",Estadio Nuevo Los Cármenes,Jesús Gil,Match Report,
16,Sat,12/7/2019,18:30 (20:30),Levante,2.1,2–4,3,Valencia,"23,137",Estadio Ciudad de Valencia,David Medié,Match Report,
16,Sat,12/7/2019,21:00 (23:00),Barcelona,3.7,5–2,1.3,Mallorca,"71,072",Camp Nou,José Luis Munuera,Match Report,
16,Sun,12/8/2019,12:00 (14:00),Eibar,0.3,0–1,0.9,Getafe,"5,969",Estadio Municipal de Ipurúa,Eduardo Prieto,Match Report,
16,Sun,12/8/2019,14:00 (16:00),Betis,2,3–2,1,Athletic Club,"46,106",Estadio Benito Villamarín,Valentín Pizarro,Match Report,
16,Sun,12/8/2019,16:00 (18:00),Valladolid,0.6,0–0,1.7,Real Sociedad,"18,654",Estadio Municipal José Zorrilla,Pablo González,Match Report,
16,Sun,12/8/2019,18:30 (20:30),Leganés,1,3–2,0.5,Celta Vigo,"7,115",Estadio Municipal de Butarque,José Sánchez,Match Report,
16,Sun,12/8/2019,21:00 (23:00),Osasuna,0.8,1–1,1.5,Sevilla,"15,045",Estadio El Sadar,Javier Estrada,Match Report,
,,,,,,,,,,,,,
17,Fri,12/13/2019,21:00 (23:00),Alavés,1.2,1–1,0.7,Leganés,"15,567",Estadio de Mendizorroza,César Soto,Match Report,
17,Sat,12/14/2019,13:00 (15:00),Granada,1.2,1–2,1,Levante,"14,127",Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,
17,Sat,12/14/2019,16:00 (18:00),Real Sociedad,2.7,2–2,1.2,Barcelona,"36,639",Estadio Municipal de Anoeta,Alberola Rojas,Match Report,
17,Sat,12/14/2019,18:30 (20:30),Athletic Club,0.9,0–0,0.4,Eibar,"43,203",San Mamés,Mario Melero,Match Report,
17,Sat,12/14/2019,21:00 (23:00),Atlético Madrid,2.5,2–0,0.7,Osasuna,"46,033",Estadio Wanda Metropolitano,José Luis Munuera,Match Report,
17,Sun,12/15/2019,12:00 (14:00),Getafe,1.5,2–0,0.5,Valladolid,"10,816",Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Match Report,
17,Sun,12/15/2019,14:00 (16:00),Celta Vigo,2.2,2–2,1.6,Mallorca,"13,247",Estadio de Balaídos,Ricardo de Burgos,Match Report,
17,Sun,12/15/2019,16:00 (18:00),Espanyol,1.4,2–2,0.9,Betis,"22,248",RCDE Stadium,Guillermo Cuadra,Match Report,
17,Sun,12/15/2019,18:30 (20:30),Sevilla,1.7,1–2,1.5,Villarreal,"36,521",Estadio Ramón Sánchez Pizjuán,Adrián Cordero,Match Report,
17,Sun,12/15/2019,21:00 (23:00),Valencia,2.3,1–1,1.7,Real Madrid,"44,230",Estadio de Mestalla,José Sánchez,Match Report,
,,,,,,,,,,,,,
10,Wed,12/18/2019,20:00 (22:00),Barcelona,0.9,0–0,0.8,Real Madrid,"93,426",Camp Nou,Alejandro Hernández,Match Report,
,,,,,,,,,,,,,
18,Fri,12/20/2019,21:00 (23:00),Eibar,1.9,3–0,1.7,Granada,"5,341",Estadio Municipal de Ipurúa,Pablo González,Match Report,
18,Sat,12/21/2019,13:00 (15:00),Mallorca,0.8,0–2,1.6,Sevilla,"14,321",Iberostar Estadi,Jesús Gil,Match Report,
18,Sat,12/21/2019,16:00 (18:00),Barcelona,1.3,4–1,0.4,Alavés,"63,054",Camp Nou,Mario Melero,Match Report,
18,Sat,12/21/2019,18:30 (20:30),Villarreal,2.3,1–0,0.6,Getafe,"14,526",Estadio de la Cerámica,Santiago Jaime,Match Report,
18,Sat,12/21/2019,21:00 (23:00),Valladolid,0.8,1–1,1.2,Valencia,"16,295",Estadio Municipal José Zorrilla,Valentín Pizarro,Match Report,
