Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
18,Sat,12/18/2021,18:30 (20:30),Barcelona,3,3–2,1.2,Elche,"41,664",Camp Nou,Alberola Rojas,Match Report,
18,Sat,12/18/2021,21:00 (23:00),Sevilla,0.5,2–1,1.1,Atlético Madrid,"33,241",Estadio Ramón Sánchez Pizjuán,Ricardo de Burgos,Match Report,
18,Sun,12/19/2021,14:00 (16:00),Granada,2.3,4–1,1.2,Mallorca,"13,014",Estadio Nuevo Los Cármenes,Alejandro Muñíz,Match Report,
18,Sun,12/19/2021,16:15 (18:15),Athletic Club,1.5,3–2,2.4,Betis,"38,002",San Mamés,Jesús Gil,Match Report,
18,Sun,12/19/2021,18:30 (20:30),Getafe,1.4,1–0,0.6,Osasuna,"8,126",Coliseum Alfonso Pérez,José Luis Munuera,Match Report,
18,Sun,12/19/2021,21:00 (23:00),Real Madrid,2.6,0–0,0.3,Cádiz,"38,818",Estadio Santiago Bernabéu,Santiago Jaime,Match Report,
18,Mon,12/20/2021,21:00 (23:00),Levante,2.8,3–4,2,Valencia,"18,851",Estadio Ciudad de Valencia,Pablo González,Match Report,
,,,,,,,,,,,,,
4,Tue,12/21/2021,19:00 (21:00),Villarreal,4.3,5–2,1.1,Alavés,"12,530",Estadio de la Cerámica,Valentín Pizarro,Match Report,
4,Tue,12/21/2021,21:30 (23:30),Sevilla,0.4,1–1,2,Barcelona,"31,358",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,
,,,,,,,,,,,,,
9,Wed,12/22/2021,19:00 (21:00),Granada,0.7,2–1,1.6,Atlético Madrid,"13,304",Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,
,,,,,,,,,,,,,
21,Wed,12/22/2021,21:30 (23:30),Athletic Club,1.3,1–2,1.2,Real Madrid,"42,722",San Mamés,César Soto,Match Report,
,,,,,,,,,,,,,
19,Fri,12/31/2021,16:15 (18:15),Valencia,1.1,1–2,1.9,Espanyol,"29,566",Estadio de Mestalla,José Sánchez,Match Report,
19,Sun,1/2/2022,14:00 (16:00),Getafe,0.7,1–0,0.8,Real Madrid,"11,890",Coliseum Alfonso Pérez,Mario Melero,Match Report,
19,Sun,1/2/2022,16:15 (18:15),Atlético Madrid,1.9,2–0,0.2,Rayo Vallecano,"43,029",Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,
19,Sun,1/2/2022,16:15 (18:15),Elche,1.3,0–0,0.9,Granada,"12,160",Estadio Manuel Martínez Valero,Adrián Cordero,Match Report,
19,Sun,1/2/2022,18:30 (20:30),Alavés,1.8,1–1,1,Real Sociedad,"13,498",Estadio de Mendizorroza,Carlos del Cerro,Match Report,
19,Sun,1/2/2022,18:30 (20:30),Betis,1.7,0–2,1.8,Celta Vigo,"41,656",Estadio Benito Villamarín,César Soto,Match Report,
19,Sun,1/2/2022,21:00 (23:00),Mallorca,0.9,0–1,1.5,Barcelona,"14,654",Iberostar Estadi,Antonio Matéu Lahoz,Match Report,
19,Mon,1/3/2022,19:00 (21:00),Villarreal,3.3,5–0,0.5,Levante,"13,462",Estadio de la Cerámica,Alejandro Hernández,Match Report,
19,Mon,1/3/2022,21:00 (23:00),Osasuna,1.1,1–3,1.4,Athletic Club,"16,206",Estadio El Sadar,Miguel Ángel Ortiz Arias,Match Report,
19,Mon,1/3/2022,21:15 (23:15),Cádiz,0.4,0–1,1.2,Sevilla,"14,342",Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,
,,,,,,,,,,,,,
20,Sat,1/8/2022,14:00 (16:00),Levante,1.3,2–0,1.4,Mallorca,"13,330",Estadio Ciudad de Valencia,Jorge Figueroa,Match Report,
20,Sat,1/8/2022,16:15 (18:15),Real Sociedad,1.9,1–0,0.5,Celta Vigo,"27,938",Estadio Municipal de Anoeta,Guillermo Cuadra,Match Report,
20,Sat,1/8/2022,18:30 (20:30),Granada,1.7,1–1,0.8,Barcelona,"14,442",Estadio Nuevo Los Cármenes,Pablo González,Match Report,
20,Sat,1/8/2022,21:00 (23:00),Real Madrid,3.9,4–1,1.4,Valencia,"40,617",Estadio Santiago Bernabéu,Alejandro Hernández,Match Report,
20,Sun,1/9/2022,14:00 (16:00),Rayo Vallecano,1.5,1–1,1.4,Betis,"8,395",Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,
20,Sun,1/9/2022,16:15 (18:15),Sevilla,0.8,1–0,0.1,Getafe,"30,801",Estadio Ramón Sánchez Pizjuán,Juan Martínez,Match Report,
20,Sun,1/9/2022,18:30 (20:30),Osasuna,2.1,2–0,0.3,Cádiz,"16,292",Estadio El Sadar,Ricardo de Burgos,Match Report,
20,Sun,1/9/2022,18:30 (20:30),Alavés,0.6,0–0,0.9,Athletic Club,"14,103",Estadio de Mendizorroza,Santiago Jaime,Match Report,
20,Sun,1/9/2022,21:00 (23:00),Villarreal,2.1,2–2,0.9,Atlético Madrid,"14,127",Estadio de la Cerámica,Alberola Rojas,Match Report,
20,Mon,1/10/2022,21:00 (23:00),Espanyol,1.4,1–2,0.7,Elche,"11,870",RCDE Stadium,Jesús Gil,Match Report,
,,,,,,,,,,,,,
21,Sun,1/16/2022,14:00 (16:00),Elche,0.3,1–0,0.8,Villarreal,"12,433",Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,
21,Tue,1/18/2022,20:00 (22:00),Betis,2.4,4–0,0.5,Alavés,"38,753",Estadio Benito Villamarín,José Sánchez,Match Report,
21,Tue,1/18/2022,21:30 (23:30),Cádiz,1.3,2–2,2,Espanyol,"10,755",Estadio Nuevo Mirandilla,Alejandro Muñíz,Match Report,
21,Wed,1/19/2022,19:00 (21:00),Celta Vigo,1.2,2–0,0.7,Osasuna,"8,837",Estadio de Balaídos,Adrián Cordero,Match Report,
21,Wed,1/19/2022,21:30 (23:30),Valencia,0.7,1–1,1.4,Sevilla,"26,049",Estadio de Mestalla,César Soto,Match Report,
21,Thu,1/20/2022,19:00 (21:00),Getafe,1.1,4–2,0.9,Granada,"7,634",Coliseum Alfonso Pérez,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,,
22,Fri,1/21/2022,21:00 (23:00),Espanyol,1.7,1–4,2.7,Betis,"17,637",RCDE Stadium,Alberola Rojas,Match Report,
22,Sat,1/22/2022,14:00 (16:00),Levante,1.6,0–2,0.9,Cádiz,"14,063",Estadio Ciudad de Valencia,César Soto,Match Report,
22,Sat,1/22/2022,16:15 (18:15),Villarreal,1.8,3–0,1.1,Mallorca,"13,207",Estadio de la Cerámica,Miguel Ángel Ortiz Arias,Match Report,
22,Sat,1/22/2022,18:30 (20:30),Sevilla,1.4,2–2,0.9,Celta Vigo,"30,059",Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,
22,Sat,1/22/2022,21:00 (23:00),Atlético Madrid,2.5,3–2,0.7,Valencia,"44,999",Estadio Wanda Metropolitano,Isidro Díaz de Mera,Match Report,
22,Sun,1/23/2022,14:00 (16:00),Granada,0.8,0–2,2.3,Osasuna,"12,471",Estadio Nuevo Los Cármenes,Santiago Jaime,Match Report,
22,Sun,1/23/2022,16:15 (18:15),Real Madrid,3.8,2–2,0.7,Elche,"39,796",Estadio Santiago Bernabéu,Ricardo de Burgos,Match Report,
22,Sun,1/23/2022,18:30 (20:30),Real Sociedad,0.7,0–0,0.4,Getafe,"27,368",Estadio Municipal de Anoeta,José Luis Munuera,Match Report,
22,Sun,1/23/2022,18:30 (20:30),Rayo Vallecano,2.3,0–1,0.7,Athletic Club,"9,034",Estadio del Rayo Vallecano,Adrián Cordero,Match Report,
22,Sun,1/23/2022,21:00 (23:00),Alavés,0.7,0–1,1.3,Barcelona,"14,056",Estadio de Mendizorroza,Jorge Figueroa,Match Report,
,,,,,,,,,,,,,
23,Fri,2/4/2022,21:00 (23:00),Getafe,1.1,3–0,0.6,Levante,"8,475",Coliseum Alfonso Pérez,Alejandro Muñíz,Match Report,
23,Sat,2/5/2022,14:00 (16:00),Elche,1.4,3–1,0.8,Alavés,"12,923",Estadio Manuel Martínez Valero,Mario Melero,Match Report,
23,Sat,2/5/2022,16:15 (18:15),Mallorca,2.6,2–1,0.9,Cádiz,"12,226",Iberostar Estadi,Carlos del Cerro,Match Report,
23,Sat,2/5/2022,18:30 (20:30),Celta Vigo,0.8,2–0,0.9,Rayo Vallecano,"12,546",Estadio de Balaídos,José Luis Munuera,Match Report,
23,Sat,2/5/2022,21:00 (23:00),Osasuna,0.5,0–0,1.3,Sevilla,"17,635",Estadio El Sadar,Valentín Pizarro,Match Report,
23,Sun,2/6/2022,14:00 (16:00),Valencia,1.3,0–0,0.5,Real Sociedad,"31,351",Estadio de Mestalla,José Sánchez,Match Report,
23,Sun,2/6/2022,16:15 (18:15),Barcelona,1,4–2,1.4,Atlético Madrid,"74,221",Camp Nou,Jesús Gil,Match Report,
23,Sun,2/6/2022,18:30 (20:30),Betis,0.9,0–2,0.8,Villarreal,"44,870",Estadio Benito Villamarín,Pablo González,Match Report,
23,Sun,2/6/2022,21:00 (23:00),Real Madrid,2.5,1–0,0.5,Granada,"36,665",Estadio Santiago Bernabéu,Antonio Matéu Lahoz,Match Report,
23,Mon,2/7/2022,21:00 (23:00),Athletic Club,0.6,2–1,0.7,Espanyol,"30,753",San Mamés,César Soto,Match Report,
,,,,,,,,,,,,,
24,Fri,2/11/2022,21:00 (23:00),Sevilla,0.9,2–0,0.4,Elche,"33,411",Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,
24,Sat,2/12/2022,14:00 (16:00),Cádiz,0.8,0–0,1.1,Celta Vigo,"15,635",Estadio Nuevo Mirandilla,Antonio Matéu Lahoz,Match Report,
24,Sat,2/12/2022,16:15 (18:15),Villarreal,0.6,0–0,1.9,Real Madrid,"17,894",Estadio de la Cerámica,José Sánchez,Match Report,
24,Sat,2/12/2022,18:30 (20:30),Rayo Vallecano,1,0–3,1.6,Osasuna,"8,596",Estadio del Rayo Vallecano,Jorge Figueroa,Match Report,
24,Sat,2/12/2022,21:00 (23:00),Atlético Madrid,2.7,4–3,2.5,Getafe,"49,375",Estadio Wanda Metropolitano,Ricardo de Burgos,Match Report,
24,Sun,2/13/2022,14:00 (16:00),Alavés,1.9,2–1,1.3,Valencia,"12,845",Estadio de Mendizorroza,Adrián Cordero,Match Report,
24,Sun,2/13/2022,16:15 (18:15),Levante,2,2–4,2.6,Betis,"16,103",Estadio Ciudad de Valencia,Santiago Jaime,Match Report,
24,Sun,2/13/2022,18:30 (20:30),Real Sociedad,3,2–0,1.2,Granada,"29,847",Estadio Municipal de Anoeta,Alberola Rojas,Match Report,
24,Sun,2/13/2022,21:00 (23:00),Espanyol,1.3,2–2,1.6,Barcelona,"25,049",RCDE Stadium,Alejandro Hernández,Match Report,
24,Mon,2/14/2022,21:00 (23:00),Mallorca,2,3–2,0.9,Athletic Club,"12,904",Iberostar Estadi,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,,
21,Wed,2/16/2022,19:00 (21:00),Atlético Madrid,1.3,0–1,1.2,Levante,"43,456",Estadio Wanda Metropolitano,José Luis Munuera,Match Report,
,,,,,,,,,,,,,
25,Fri,2/18/2022,21:00 (23:00),Elche,2.5,2–1,1,Rayo Vallecano,"14,742",Estadio Manuel Martínez Valero,Alejandro Muñíz,Match Report,
25,Sat,2/19/2022,14:00 (16:00),Granada,2.8,1–4,5.1,Villarreal,"13,389",Estadio Nuevo Los Cármenes,Jesús Gil,Match Report,
25,Sat,2/19/2022,16:15 (18:15),Osasuna,0.9,0–3,0.5,Atlético Madrid,"20,040",Estadio El Sadar,Mario Melero,Match Report,
25,Sat,2/19/2022,18:30 (20:30),Cádiz,0.8,1–1,0.9,Getafe,"15,948",Estadio Nuevo Mirandilla,Alberola Rojas,Match Report,
25,Sat,2/19/2022,21:00 (23:00),Real Madrid,3.2,3–0,0.8,Alavés,"42,180",Estadio Santiago Bernabéu,José Luis Munuera,Match Report,
25,Sun,2/20/2022,14:00 (16:00),Espanyol,1.6,1–1,0.9,Sevilla,"24,897",RCDE Stadium,Pablo González,Match Report,
25,Sun,2/20/2022,16:15 (18:15),Valencia,0.9,1–4,1.8,Barcelona,"38,315",Estadio de Mestalla,Carlos del Cerro,Match Report,
25,Sun,2/20/2022,18:30 (20:30),Betis,1.6,2–1,0.5,Mallorca,"48,652",Estadio Benito Villamarín,César Soto,Match Report,
25,Sun,2/20/2022,21:00 (23:00),Athletic Club,2.9,4–0,0.5,Real Sociedad,"40,698",San Mamés,Juan Martínez,Match Report,
25,Mon,2/21/2022,21:00 (23:00),Celta Vigo,1.3,1–1,2.1,Levante,"9,776",Estadio de Balaídos,Valentín Pizarro,Match Report,
,,,,,,,,,,,,,
26,Fri,2/25/2022,21:00 (23:00),Levante,1.7,3–0,0.7,Elche,"14,237",Estadio Ciudad de Valencia,Pablo González,Match Report,
26,Sat,2/26/2022,14:00 (16:00),Mallorca,2,0–1,0.8,Valencia,"14,417",Iberostar Estadi,Jorge Figueroa,Match Report,
26,Sat,2/26/2022,16:15 (18:15),Getafe,1.3,2–2,1.1,Alavés,"7,720",Coliseum Alfonso Pérez,Santiago Jaime,Match Report,
26,Sat,2/26/2022,18:30 (20:30),Rayo Vallecano,1.4,0–1,2.3,Real Madrid,"9,952",Estadio del Rayo Vallecano,Isidro Díaz de Mera,Match Report,
26,Sat,2/26/2022,21:00 (23:00),Atlético Madrid,0.6,2–0,1.1,Celta Vigo,"48,009",Estadio Wanda Metropolitano,Alejandro Hernández,Match Report,
26,Sun,2/27/2022,14:00 (16:00),Villarreal,5,5–1,0.8,Espanyol,"15,600",Estadio de la Cerámica,Ricardo de Burgos,Match Report,
26,Sun,2/27/2022,16:15 (18:15),Sevilla,1.6,2–1,1.1,Betis,"37,250",Estadio Ramón Sánchez Pizjuán,Carlos del Cerro,Match Report,
26,Sun,2/27/2022,18:30 (20:30),Real Sociedad,1.1,1–0,0.6,Osasuna,"30,145",Estadio Municipal de Anoeta,Antonio Matéu Lahoz,Match Report,
26,Sun,2/27/2022,21:00 (23:00),Barcelona,3,4–0,0.5,Athletic Club,"69,770",Camp Nou,Guillermo Cuadra,Match Report,
26,Mon,2/28/2022,21:00 (23:00),Granada,0.4,0–0,0.7,Cádiz,"14,785",Estadio Nuevo Los Cármenes,José Sánchez,Match Report,
,,,,,,,,,,,,,
21,Wed,3/2/2022,21:00 (23:00),Mallorca,0.7,0–2,1.6,Real Sociedad,"11,550",Iberostar Estadi,Mario Melero,Match Report,
,,,,,,,,,,,,,
27,Fri,3/4/2022,21:00 (23:00),Alavés,1.5,0–0,1.3,Sevilla,"13,121",Estadio de Mendizorroza,Alberola Rojas,Match Report,
27,Sat,3/5/2022,14:00 (16:00),Osasuna,1,1–0,0.6,Villarreal,"16,659",Estadio El Sadar,José Luis Munuera,Match Report,
27,Sat,3/5/2022,16:15 (18:15),Espanyol,0.1,2–0,0.5,Getafe,"18,519",RCDE Stadium,Adrián Cordero,Match Report,
27,Sat,3/5/2022,18:30 (20:30),Valencia,1.8,3–1,0.5,Granada,"31,227",Estadio de Mestalla,Valentín Pizarro,Match Report,
27,Sat,3/5/2022,21:00 (23:00),Real Madrid,2.2,4–1,0.8,Real Sociedad,"52,410",Estadio Santiago Bernabéu,Jesús Gil,Match Report,
27,Sun,3/6/2022,14:00 (16:00),Cádiz,1.3,2–0,1,Rayo Vallecano,"15,677",Estadio Nuevo Mirandilla,César Soto,Match Report,
27,Sun,3/6/2022,16:15 (18:15),Elche,1.2,1–2,4,Barcelona,"30,146",Estadio Manuel Martínez Valero,Alejandro Hernández,Match Report,
27,Sun,3/6/2022,18:30 (20:30),Celta Vigo,2.7,4–3,1.7,Mallorca,"11,320",Estadio de Balaídos,Miguel Ángel Ortiz Arias,Match Report,
27,Sun,3/6/2022,21:00 (23:00),Betis,1.4,1–3,3.1,Atlético Madrid,"44,383",Estadio Benito Villamarín,Guillermo Cuadra,Match Report,
27,Mon,3/7/2022,21:00 (23:00),Athletic Club,3.2,3–1,0.6,Levante,"29,485",San Mamés,Alejandro Muñíz,Match Report,
,,,,,,,,,,,,,
28,Fri,3/11/2022,21:00 (23:00),Atlético Madrid,0.4,2–1,1.2,Cádiz,"50,573",Estadio Wanda Metropolitano,Pablo González,Match Report,
28,Sat,3/12/2022,14:00 (16:00),Levante,1.4,1–1,0.4,Espanyol,"13,407",Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,
28,Sat,3/12/2022,16:15 (18:15),Granada,1.6,0–1,1.1,Elche,"15,345",Estadio Nuevo Los Cármenes,Carlos del Cerro,Match Report,
28,Sat,3/12/2022,18:30 (20:30),Villarreal,1.2,1–0,0.8,Celta Vigo,"14,929",Estadio de la Cerámica,Santiago Jaime,Match Report,
28,Sat,3/12/2022,21:00 (23:00),Getafe,0.9,0–0,0.3,Valencia,"10,349",Coliseum Alfonso Pérez,Guillermo Cuadra,Match Report,
28,Sun,3/13/2022,14:00 (16:00),Rayo Vallecano,0.5,1–1,0.2,Sevilla,"9,073",Estadio del Rayo Vallecano,Juan Martínez,Match Report,
28,Sun,3/13/2022,16:15 (18:15),Betis,0.8,1–0,0.7,Athletic Club,"48,876",Estadio Benito Villamarín,Antonio Matéu Lahoz,Match Report,
28,Sun,3/13/2022,18:30 (20:30),Real Sociedad,2.5,1–0,1,Alavés,"31,573",Estadio Municipal de Anoeta,Jorge Figueroa,Match Report,
28,Sun,3/13/2022,21:00 (23:00),Barcelona,4,4–0,0.2,Osasuna,"54,507",Camp Nou,Ricardo de Burgos,Match Report,
28,Mon,3/14/2022,21:00 (23:00),Mallorca,1.4,0–3,2,Real Madrid,"17,191",Iberostar Estadi,José Sánchez,Match Report,
,,,,,,,,,,,,,
29,Fri,3/18/2022,21:00 (23:00),Athletic Club,2.1,1–1,0.4,Getafe,"37,367",San Mamés,Jesús Gil,Match Report,
29,Sat,3/19/2022,14:00 (16:00),Alavés,1.8,2–3,2.3,Granada,"16,209",Estadio de Mendizorroza,Guillermo Cuadra,Match Report,
29,Sat,3/19/2022,16:15 (18:15),Elche,0.7,0–1,1.2,Valencia,"15,780",Estadio Manuel Martínez Valero,Miguel Ángel Ortiz Arias,Match Report,
29,Sat,3/19/2022,18:30 (20:30),Osasuna,2.2,3–1,1.3,Levante,"19,429",Estadio El Sadar,Alberola Rojas,Match Report,
29,Sat,3/19/2022,21:00 (23:00),Rayo Vallecano,1.8,0–1,1.3,Atlético Madrid,"10,349",Estadio del Rayo Vallecano,José Luis Munuera,Match Report,
29,Sun,3/20/2022,14:00 (16:00),Espanyol,1,1–0,0.6,Mallorca,"17,578",RCDE Stadium,Alejandro Muñíz,Match Report,
29,Sun,3/20/2022,16:15 (18:15),Cádiz,2,1–0,0.3,Villarreal,"13,325",Estadio Nuevo Mirandilla,Alejandro Hernández,Match Report,
29,Sun,3/20/2022,16:15 (18:15),Celta Vigo,0.8,0–0,0.8,Betis,"13,149",Estadio de Balaídos,Ricardo de Burgos,Match Report,
29,Sun,3/20/2022,18:30 (20:30),Sevilla,0.5,0–0,1.4,Real Sociedad,"24,861",Estadio Ramón Sánchez Pizjuán,César Soto,Match Report,
29,Sun,3/20/2022,21:00 (23:00),Real Madrid,1.1,0–4,2.7,Barcelona,"60,017",Estadio Santiago Bernabéu,Juan Martínez,Match Report,
,,,,,,,,,,,,,
30,Sat,4/2/2022,14:00 (15:00),Getafe,1.7,1–0,0.5,Mallorca,"8,946",Coliseum Alfonso Pérez,Antonio Matéu Lahoz,Match Report,
30,Sat,4/2/2022,16:15 (17:15),Levante,2.2,2–0,1.3,Villarreal,"14,908",Estadio Ciudad de Valencia,Adrián Cordero,Match Report,
30,Sat,4/2/2022,18:30 (19:30),Celta Vigo,1.8,1–2,3.1,Real Madrid,"15,714",Estadio de Balaídos,Pablo González,Match Report,
30,Sat,4/2/2022,21:00 (22:00),Atlético Madrid,2.7,4–1,0.6,Alavés,"51,467",Estadio Wanda Metropolitano,Mario Melero,Match Report,
30,Sun,4/3/2022,14:00 (15:00),Athletic Club,2.2,2–1,0.4,Elche,"34,572",San Mamés,Jorge Figueroa,Match Report,
30,Sun,4/3/2022,16:15 (17:15),Betis,4,4–1,0.5,Osasuna,"49,103",Estadio Benito Villamarín,Valentín Pizarro,Match Report,
30,Sun,4/3/2022,18:30 (19:30),Granada,2.3,2–2,0.9,Rayo Vallecano,"15,823",Estadio Nuevo Los Cármenes,Alejandro Hernández,Match Report,
30,Sun,4/3/2022,18:30 (19:30),Valencia,0.2,0–0,0.1,Cádiz,"32,949",Estadio de Mestalla,Isidro Díaz de Mera,Match Report,
30,Sun,4/3/2022,21:00 (22:00),Barcelona,2.2,1–0,0.7,Sevilla,"76,112",Camp Nou,José Sánchez,Match Report,
30,Mon,4/4/2022,21:00 (22:00),Real Sociedad,2.4,1–0,0.4,Espanyol,"20,869",Estadio Municipal de Anoeta,Santiago Jaime,Match Report,
,,,,,,,,,,,,,
31,Fri,4/8/2022,21:00 (22:00),Sevilla,2.9,4–2,0.9,Granada,"33,504",Estadio Ramón Sánchez Pizjuán,Miguel Ángel Ortiz Arias,Match Report,
31,Sat,4/9/2022,14:00 (15:00),Cádiz,1.1,1–2,1.4,Betis,"18,063",Estadio Nuevo Mirandilla,Jesús Gil,Match Report,
31,Sat,4/9/2022,16:15 (17:15),Mallorca,1.3,1–0,0.7,Atlético Madrid,"15,437",Iberostar Estadi,Juan Martínez,Match Report,
31,Sat,4/9/2022,18:30 (19:30),Villarreal,1.2,1–1,2,Athletic Club,"16,603",Estadio de la Cerámica,Carlos del Cerro,Match Report,
31,Sat,4/9/2022,21:00 (22:00),Real Madrid,1.8,2–0,0.4,Getafe,"50,740",Estadio Santiago Bernabéu,César Soto,Match Report,
31,Sun,4/10/2022,14:00 (15:00),Osasuna,2.3,1–0,0.8,Alavés,"19,220",Estadio El Sadar,Alejandro Muñíz,Match Report,
31,Sun,4/10/2022,16:15 (17:15),Espanyol,1.3,1–0,1,Celta Vigo,"18,471",RCDE Stadium,Alberola Rojas,Match Report,
31,Sun,4/10/2022,18:30 (19:30),Elche,0.8,1–2,2.1,Real Sociedad,"17,011",Estadio Manuel Martínez Valero,Guillermo Cuadra,Match Report,
31,Sun,4/10/2022,21:00 (22:00),Levante,3.5,2–3,1.4,Barcelona,"20,785",Estadio Ciudad de Valencia,José Luis Munuera,Match Report,
31,Mon,4/11/2022,21:00 (22:00),Rayo Vallecano,0.7,1–1,0.5,Valencia,"9,302",Estadio del Rayo Vallecano,Ricardo de Burgos,Match Report,
,,,,,,,,,,,,,
32,Fri,4/15/2022,21:00 (22:00),Real Sociedad,1,0–0,0.5,Betis,"28,893",Estadio Municipal de Anoeta,Isidro Díaz de Mera,Match Report,
32,Sat,4/16/2022,14:00 (15:00),Elche,1.6,3–0,1.5,Mallorca,"20,257",Estadio Manuel Martínez Valero,José Sánchez,Match Report,
32,Sat,4/16/2022,16:15 (17:15),Alavés,0.8,1–0,1.5,Rayo Vallecano,"10,165",Estadio de Mendizorroza,Juan Martínez,Match Report,
32,Sat,4/16/2022,18:30 (19:30),Valencia,1,1–2,0.6,Osasuna,"30,148",Estadio de Mestalla,Mario Melero,Match Report,
32,Sat,4/16/2022,21:00 (22:00),Getafe,1,1–2,2.5,Villarreal,"9,657",Coliseum Alfonso Pérez,Pablo González,Match Report,
32,Sun,4/17/2022,14:00 (15:00),Granada,1.4,1–4,3,Levante,"15,323",Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,
32,Sun,4/17/2022,16:15 (17:15),Atlético Madrid,1,2–1,0.7,Espanyol,"54,011",Estadio Wanda Metropolitano,Jorge Figueroa,Match Report,
32,Sun,4/17/2022,18:30 (19:30),Athletic Club,0.7,0–2,0.5,Celta Vigo,"35,541",San Mamés,Alejandro Hernández,Match Report,
32,Sun,4/17/2022,21:00 (22:00),Sevilla,0.8,2–3,1.6,Real Madrid,"40,629",Estadio Ramón Sánchez Pizjuán,Guillermo Cuadra,Match Report,
32,Mon,4/18/2022,21:00 (22:00),Barcelona,1.6,0–1,1.7,Cádiz,"57,495",Camp Nou,Santiago Jaime,Match Report,
,,,,,,,,,,,,,
33,Tue,4/19/2022,19:00 (20:00),Mallorca,0.9,2–1,0.8,Alavés,"15,264",Iberostar Estadi,César Soto,Match Report,
33,Tue,4/19/2022,21:00 (22:00),Betis,1.5,0–1,0.6,Elche,"43,257",Estadio Benito Villamarín,Alberola Rojas,Match Report,
33,Tue,4/19/2022,21:30 (22:30),Villarreal,1.7,2–0,0.4,Valencia,"13,570",Estadio de la Cerámica,José Luis Munuera,Match Report,
33,Wed,4/20/2022,19:00 (20:00),Atlético Madrid,1.6,0–0,0.3,Granada,"43,517",Estadio Wanda Metropolitano,Jesús Gil,Match Report,
33,Wed,4/20/2022,20:00 (21:00),Celta Vigo,0.4,0–2,1.4,Getafe,"9,934",Estadio de Balaídos,Santiago Jaime,Match Report,
33,Wed,4/20/2022,21:30 (22:30),Osasuna,1.5,1–3,3.5,Real Madrid,"21,360",Estadio El Sadar,Ricardo de Burgos,Match Report,
33,Thu,4/21/2022,19:00 (20:00),Levante,2.9,2–3,2.1,Sevilla,"18,107",Estadio Ciudad de Valencia,Isidro Díaz de Mera,Match Report,
33,Thu,4/21/2022,19:00 (20:00),Espanyol,0.5,0–1,0.7,Rayo Vallecano,"11,873",RCDE Stadium,Antonio Matéu Lahoz,Match Report,
33,Thu,4/21/2022,20:00 (21:00),Cádiz,3.8,2–3,1.7,Athletic Club,"17,360",Estadio Nuevo Mirandilla,Valentín Pizarro,Match Report,
33,Thu,4/21/2022,21:30 (22:30),Real Sociedad,1,0–1,1.1,Barcelona,"35,128",Estadio Municipal de Anoeta,Carlos del Cerro,Match Report,
,,,,,,,,,,,,,
21,Sun,4/24/2022,21:00 (22:00),Barcelona,1.7,0–1,0.4,Rayo Vallecano,"57,023",Camp Nou,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,,
34,Fri,4/29/2022,21:00 (22:00),Sevilla,0.9,1–1,1.1,Cádiz,"37,113",Estadio Ramón Sánchez Pizjuán,José Sánchez,Match Report,
34,Sat,4/30/2022,14:00 (15:00),Alavés,2.1,2–1,1.6,Villarreal,"12,579",Estadio de Mendizorroza,Miguel Ángel Ortiz Arias,Match Report,
34,Sat,4/30/2022,16:15 (17:15),Real Madrid,1.7,4–0,1.4,Espanyol,"58,686",Estadio Santiago Bernabéu,José Luis Munuera,Match Report,
34,Sat,4/30/2022,18:30 (19:30),Valencia,0.6,1–1,1.7,Levante,"35,099",Estadio de Mestalla,Jorge Figueroa,Match Report,
34,Sat,4/30/2022,21:00 (22:00),Athletic Club,1.5,2–0,0.7,Atlético Madrid,"43,398",San Mamés,Antonio Matéu Lahoz,Match Report,
34,Sun,5/1/2022,14:00 (15:00),Elche,0.9,1–1,1.2,Osasuna,"16,305",Estadio Manuel Martínez Valero,Carlos del Cerro,Match Report,
34,Sun,5/1/2022,16:15 (17:15),Granada,0.9,1–1,1.4,Celta Vigo,"15,036",Estadio Nuevo Los Cármenes,Juan Martínez,Match Report,
34,Sun,5/1/2022,18:30 (19:30),Rayo Vallecano,1.4,1–1,0.7,Real Sociedad,"9,395",Estadio del Rayo Vallecano,Alejandro Muñíz,Match Report,
34,Sun,5/1/2022,21:00 (22:00),Barcelona,1.2,2–1,1,Mallorca,"62,789",Camp Nou,Pablo González,Match Report,
34,Mon,5/2/2022,21:00 (22:00),Getafe,0.8,0–0,0.3,Betis,"9,916",Coliseum Alfonso Pérez,Adrián Cordero,Match Report,
,,,,,,,,,,,,,
35,Fri,5/6/2022,21:00 (22:00),Levante,2.6,2–1,2.9,Real Sociedad,"17,278",Estadio Ciudad de Valencia,Alberola Rojas,Match Report,
