Round,Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
Group stage,3,Thu,10/25/2018,18:55 (19:55),FC Copenhagen dk,0.3,0–1,0.7,cz Slavia Prague,"20,672",Telia Parken,Luca Banti,Match Report,
Group stage,3,Thu,10/25/2018,18:55 (19:55),F91 Dudelange lu,0.4,0–2,2.9,gr Olympiacos,"7,500",Stade Josy Barthel,Hüseyin Göçek,Match Report,
Group stage,3,Thu,10/25/2018,18:55 (19:55),Milan it,1.3,1–2,1.5,es Betis,"22,405",Stadio Giuseppe Meazza,Scott Parker,Match Report,
Group stage,3,Thu,10/25/2018,18:55 (19:55),Anderlecht be,0.9,2–2,1.3,tr Fenerbahçe,"13,292",Stade Constant Vanden Stock,Georgi Kabakov,Match Report,
Group stage,3,Thu,10/25/2018,18:55 (19:55),Zürich ch,2.3,3–2,0.6,de Leverkusen,"12,427",Stadion Letzigrund,Aghayev Aliyev,Match Report,
Group stage,3,Thu,10/25/2018,19:55,AÉK Lárnaka cy,1.8,1–1,1.1,bg Ludogorets,"2,631",Neo GSP,Juxhin Xhaja,Match Report,
Group stage,3,Thu,10/25/2018,19:55,Zenit ru,2.7,2–1,1.4,fr Bordeaux,"45,723",Gazprom Arena,Felix Brych,Match Report,
Group stage,3,Thu,10/25/2018,20:00 (22:00),Chelsea eng,3.1,3–1,0.8,by BATE Borisov,"39,799",Stamford Bridge,Paolo Mazzoleni,Match Report,
Group stage,3,Thu,10/25/2018,20:00 (22:00),Rangers sct,0.8,0–0,0.2,ru Spartak Moscow,"49,068",Ibrox Stadium,Kevin Blom,Match Report,
Group stage,3,Thu,10/25/2018,20:55 (19:55),Qarabağ Ağdam az,0.5,0–1,0.1,ua Vorskla Poltava,"22,450",Bakı Olimpiya Stadionu,Roi Reinshreiber,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Villarreal es,2.8,5–0,0.6,at Rapid Wien,"14,158",Estadio de la Cerámica,Halis Özkahya,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Sevilla es,1.9,6–0,0.7,tr Akhisarspor,"29,720",Estadio Ramón Sánchez Pizjuán,Kevin Clancy,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Sarpsborg 08 no,1.2,1–1,0.5,se Malmö,"8,022",Sarpsborg Stadion,Paweł Raczkowski,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Standard Liège be,0.8,2–1,3,ru Krasnodar,"8,393",Stade Maurice Dufrasne,Marco Guida,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Jablonec cz,0.9,1–1,1,kz Astana FK,"4,909",Stadion Střelnice,Markus Hameter,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Marseille fr,0.9,1–3,1.8,it Lazio,"31,930",Orange Vélodrome,Ricardo de Burgos,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Rennes fr,2.1,1–2,0.9,ua Dynamo Kyiv,"28,001",Stade Yves Allainmat - Le Moustoir,Ádám Farkas,Match Report,
Group stage,3,Thu,10/25/2018,21:00 (22:00),Eint Frankfurt de,2.9,2–0,1.1,cy Apollon,"47,000",Commerzbank-Arena,Sergey Ivanov,Match Report,
Group stage,3,Thu,10/25/2018,22:00,Beşiktaş tr,1.9,2–4,3.3,be Genk,"25,209",Vodafone Arena,Daniel Stefański,Match Report,
Group stage,3,Thu,10/25/2018,22:00,PAOK gr,0.8,0–2,1.5,hu Vidi,"15,118",Stadio Toumbas,Yevhen Aranovskyi,Match Report,
,,,,,,,,,,,,,,
Group stage,4,Thu,11/8/2018,18:50,Fenerbahçe tr,2.1,2–0,0.6,be Anderlecht,"32,789",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Glenn Nyberg,Match Report,
Group stage,4,Thu,11/8/2018,18:55 (20:55),Lazio it,0.8,2–1,1.6,fr Marseille,"14,705",Stadio Olimpico,Vladislav Bezborodov,Match Report,
Group stage,4,Thu,11/8/2018,18:55 (20:55),Malmö se,1.4,1–1,0.8,no Sarpsborg 08,"17,601",Swedbank Stadion,Miroslav Zelinka,Match Report,
Group stage,4,Thu,11/8/2018,18:55 (20:55),Vidi hu,0.3,1–0,0.4,gr PAOK,"17,208",Bozsik Stadion,Ali Palabıyık,Match Report,
Group stage,4,Thu,11/8/2018,18:55 (20:55),Genk be,1,1–1,1,tr Beşiktaş,"14,292",Luminus Arena,Patrick Ittrich,Match Report,
Group stage,4,Thu,11/8/2018,18:55 (20:55),Rapid Wien at,1.2,0–0,1.1,es Villarreal,"22,100",Allianz Stadion,Zoran Široki,Match Report,
Group stage,4,Thu,11/8/2018,19:55 (20:55),Apollon cy,1.6,2–3,1.4,de Eint Frankfurt,"6,888",Neo GSP,Tiago Martins,Match Report,
Group stage,4,Thu,11/8/2018,19:55 (20:55),Dynamo Kyiv ua,1.8,3–1,2.2,fr Rennes,"24,402",NSK Olimpijs'kyj,Kevin Clancy,Match Report,
Group stage,4,Thu,11/8/2018,20:00 (23:00),Arsenal eng,1.3,0–0,0.2,pt Sporting CP,"59,758",Emirates Stadium,Gediminas Mažeika,Match Report,
Group stage,4,Thu,11/8/2018,20:00 (23:00),Celtic sct,1.1,2–1,1.2,de RB Leipzig,"56,027",Celtic Park,Javier Estrada,Match Report,
Group stage,4,Thu,11/8/2018,20:55,Akhisarspor tr,1.7,2–3,2.5,es Sevilla,"6,430",Spor Toto Akhisar Stadyumu,Amaury Delerue,Match Report,
Group stage,4,Thu,11/8/2018,20:55,Spartak Moscow ru,1.7,4–3,1.2,sct Rangers,"22,296",Otkrytie Arena,Ivan Bebek,Match Report,
Group stage,4,Thu,11/8/2018,20:55,Krasnodar ru,2.9,2–1,1.3,be Standard Liège,"21,526",Krasnodar Stadium,Aleksandar Stavrev,Match Report,
Group stage,4,Thu,11/8/2018,20:55,BATE Borisov by,1.1,0–1,1,eng Chelsea,"13,141",Borisov Arena,Miloš Bošković,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Leverkusen de,1.1,1–0,0.7,ch Zürich,"16,179",BayArena,Paweł Gil,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Rosenborg no,0.9,2–5,2.8,at RB Salzburg,"12,386",Lerkendal Stadion,Mikhail Vilkov,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Bordeaux fr,2.3,1–1,1.2,ru Zenit,"8,907",Stade Matmut-Atlantique,Harald Lechner,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Dinamo Zagreb hr,3.1,3–1,0.3,sk Spartak Trnava,"18,154",Stadion Maksimir,Yevhen Aranovskyi,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Betis es,1.2,1–1,0.5,it Milan,"45,647",Estadio Benito Villamarín,Chris Kavanagh,Match Report,
Group stage,4,Thu,11/8/2018,21:00 (23:00),Slavia Prague cz,0.5,0–0,0,dk FC Copenhagen,"18,702",Sinobo Stadium,Mattias Gestranius,Match Report,
Group stage,4,Thu,11/8/2018,21:50 (18:50),Astana FK kz,1.4,2–1,1,cz Jablonec,"20,092",Astana Arena,István Vad II,Match Report,
Group stage,4,Thu,11/8/2018,22:00 (23:00),Olympiacos gr,2.8,5–1,0.2,lu F91 Dudelange,"24,032",Stadio Georgios Karaiskáki,Petr Ardeleánu,Match Report,
Group stage,4,Thu,11/8/2018,22:00 (23:00),Ludogorets bg,0.8,0–0,0.6,cy AÉK Lárnaka,"4,520",Ludogorets Arena,Ola Nilsen,Match Report,
Group stage,4,Thu,11/8/2018,22:00 (23:00),Vorskla Poltava ua,0.5,0–1,1.4,az Qarabağ Ağdam,"5,479",Stadion Vorskla im. Oleksiya Butov'skogo,Sandro Schärer,Match Report,
,,,,,,,,,,,,,,
Group stage,5,Thu,11/29/2018,18:50,Spartak Moscow ru,0.6,1–2,1.9,at Rapid Wien,"20,739",Otkrytie Arena,Paweł Gil,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),RB Salzburg at,1.7,1–0,0.5,de RB Leipzig,"29,520",Red Bull Arena,Orel Grinfeeld,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Leverkusen de,1.1,1–1,0.9,bg Ludogorets,"16,066",BayArena,Allard Lindhout,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Betis es,1.5,1–0,1.2,gr Olympiacos,"37,722",Estadio Benito Villamarín,Sergey Karasev,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Bordeaux fr,1.7,2–0,1.1,cz Slavia Prague,"6,311",Stade Matmut-Atlantique,Fabio Verissimo,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Anderlecht be,1.2,0–0,0.7,sk Spartak Trnava,"8,063",Stade Constant Vanden Stock,Anastasios Papapetrou,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Zürich ch,0.5,1–2,0.4,cy AÉK Lárnaka,"6,107",Stadion Letzigrund,Mikhail Vilkov,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Milan it,1.5,5–2,0.4,lu F91 Dudelange,"15,521",Stadio Giuseppe Meazza,Vladislav Bezborodov,Match Report,
Group stage,5,Thu,11/29/2018,18:55 (20:55),Rosenborg no,0.2,0–1,1.2,sct Celtic,"14,061",Lerkendal Stadion,Halis Özkahya,Match Report,
Group stage,5,Thu,11/29/2018,19:55 (20:55),Vorskla Poltava ua,0.8,0–3,2.2,eng Arsenal,"7,751",NSK Olimpijs'kyj,Bartosz Frankowski,Match Report,
Group stage,5,Thu,11/29/2018,20:00 (23:00),Rangers sct,0.5,0–0,2.2,es Villarreal,"50,171",Ibrox Stadium,Matej Jug,Match Report,
Group stage,5,Thu,11/29/2018,20:00 (23:00),Chelsea eng,2.1,4–0,0.3,gr PAOK,"33,933",Stamford Bridge,Kristo Tohver,Match Report,
Group stage,5,Thu,11/29/2018,20:55,BATE Borisov by,0.6,2–0,0.5,hu Vidi,"8,963",Borisov Arena,Carlos del Cerro,Match Report,
Group stage,5,Thu,11/29/2018,20:55,Krasnodar ru,1,2–1,0.4,tr Akhisarspor,"11,008",Krasnodar Stadium,Ivaylo Stoyanov,Match Report,
Group stage,5,Thu,11/29/2018,20:55,Zenit ru,0.5,1–0,0.6,dk FC Copenhagen,"45,199",Gazprom Arena,Slavko Vinčič,Match Report,
Group stage,5,Thu,11/29/2018,20:55,Fenerbahçe tr,1.1,0–0,0.4,hr Dinamo Zagreb,"24,776",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Robert Schörgenhofer,Match Report,
Group stage,5,Thu,11/29/2018,21:00 (23:00),Sarpsborg 08 no,3.3,2–3,2.1,tr Beşiktaş,"8,022",Sarpsborg Stadion,Harald Lechner,Match Report,
Group stage,5,Thu,11/29/2018,21:00 (23:00),Malmö se,0.8,2–2,1.5,be Genk,"16,117",Swedbank Stadion,Srđan Jovanović,Match Report,
Group stage,5,Thu,11/29/2018,21:00 (23:00),Standard Liège be,2.4,1–0,1.1,es Sevilla,"12,882",Stade Maurice Dufrasne,Daniel Siebert,Match Report,
Group stage,5,Thu,11/29/2018,21:00 (23:00),Jablonec cz,2.1,0–1,0.5,fr Rennes,"4,712",Stadion Střelnice,Tiago Martins,Match Report,
Group stage,5,Thu,11/29/2018,21:00 (23:00),Eint Frankfurt de,3.8,4–0,0.6,fr Marseille,"47,000",Commerzbank-Arena,John Beaton,Match Report,
Group stage,5,Thu,11/29/2018,21:50 (18:50),Astana FK kz,2.8,0–1,0.3,ua Dynamo Kyiv,"26,508",Astana Arena,Ivan Bebek,Match Report,
Group stage,5,Thu,11/29/2018,21:55 (20:55),Qarabağ Ağdam az,0.6,1–6,3,pt Sporting CP,"5,416",Bakı Olimpiya Stadionu,Petr Ardeleánu,Match Report,
Group stage,5,Thu,11/29/2018,22:00 (23:00),Apollon cy,0.8,2–0,0.6,it Lazio,"1,131",Neo GSP,Roi Reinshreiber,Match Report,
,,,,,,,,,,,,,,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Rennes fr,2.2,2–0,0.3,kz Astana FK,"24,535",Roazhon Park,Serdar Gözübüyük,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Genk be,1.9,4–0,0.5,no Sarpsborg 08,"12,240",Luminus Arena,István Kovács,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Rapid Wien at,0.7,1–0,0.4,sct Rangers,"23,850",Allianz Stadion,Paolo Mazzoleni,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Marseille fr,1.3,1–3,1.9,cy Apollon,"9,274",Orange Vélodrome,Constantin Colțescu,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Sevilla es,1.8,3–0,0.4,ru Krasnodar,"34,114",Estadio Ramón Sánchez Pizjuán,Daniel Stefański,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Vidi hu,0.6,2–2,1.4,eng Chelsea,"19,242",Groupama Arena,Aleksandar Stavrev,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Villarreal es,2.1,2–0,1.7,ru Spartak Moscow,"12,903",Estadio de la Cerámica,Aleksandrs Golubevs,Match Report,
Group stage,6,Thu,12/13/2018,18:55 (20:55),Lazio it,1,1–2,1.3,de Eint Frankfurt,"18,252",Stadio Olimpico,Halil Meler,Match Report,
Group stage,6,Thu,12/13/2018,19:55 (20:55),Dynamo Kyiv ua,2.4,0–1,1.3,cz Jablonec,"11,300",NSK Olimpijs'kyj,Ívar Orri Kristjánsson,Match Report,
Group stage,6,Thu,12/13/2018,19:55 (20:55),PAOK gr,2.5,1–3,2.1,by BATE Borisov,"13,483",Stadio Toumbas,Christian Dingert,Match Report,
Group stage,6,Thu,12/13/2018,20:00 (23:00),Sporting CP pt,3,3–0,0.4,ua Vorskla Poltava,"25,504",Estádio José Alvalade,Manuel Schüttengruber,Match Report,
Group stage,6,Thu,12/13/2018,20:00 (23:00),Arsenal eng,1,1–0,0.1,az Qarabağ Ağdam,"58,101",Arsenal Stadium,Jens Maae,Match Report,
Group stage,6,Thu,12/13/2018,20:00 (23:00),Celtic sct,1.9,1–2,2.2,at RB Salzburg,"57,578",Celtic Park,Ruddy Buquet,Match Report,
Group stage,6,Thu,12/13/2018,20:55,Akhisarspor tr,1.3,0–0,1.6,be Standard Liège,"2,674",Spor Toto Akhisar Stadyumu,Ádám Farkas,Match Report,
Group stage,6,Thu,12/13/2018,20:55,Beşiktaş tr,2,0–1,2.1,se Malmö,"24,955",Vodafone Arena,Luca Banti,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),RB Leipzig de,2.1,1–1,1.1,no Rosenborg,"16,957",Red Bull Arena,Serhii Boiko,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),F91 Dudelange lu,0.1,0–0,1.5,es Betis,"4,931",Stade Josy Barthel,Peter Kráľovič,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),Slavia Prague cz,1.2,2–0,0.2,ru Zenit,"17,748",Sinobo Stadium,Andrew Dallas,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),FC Copenhagen dk,0.9,0–1,0.6,fr Bordeaux,"18,209",Telia Parken,Hüseyin Göçek,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),Dinamo Zagreb hr,0.3,0–0,0.4,be Anderlecht,"12,170",Stadion Maksimir,Sandro Schärer,Match Report,
Group stage,6,Thu,12/13/2018,21:00 (23:00),Spartak Trnava sk,0.9,1–0,0.7,tr Fenerbahçe,"11,413",City Arena Trnava,José Sánchez,Match Report,
Group stage,6,Thu,12/13/2018,22:00 (23:00),Ludogorets bg,1.2,1–1,0.6,ch Zürich,"2,150",Ludogorets Arena,Kirill Levnikov,Match Report,
Group stage,6,Thu,12/13/2018,22:00 (23:00),Olympiacos gr,3.4,3–1,1.4,it Milan,"31,010",Stadio Georgios Karaiskáki,Benoît Bastien,Match Report,
Group stage,6,Thu,12/13/2018,22:00 (23:00),AÉK Lárnaka cy,0.8,1–5,2.7,de Leverkusen,"1,584",Neo GSP,François Letexier,Match Report,
,,,,,,,,,,,,,,
Round of 32,,Tue,2/12/2019,20:55,Fenerbahçe tr,0.8,1–0,1.1,ru Zenit,"35,672",Ülker Stadyumu Fenerbahçe Şükrü Saracoğl...,Ruddy Buquet,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,18:55 (20:55),Lazio it,0.4,0–1,1.8,es Sevilla,"19,766",Stadio Olimpico,Nejc Kajtazović,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,18:55 (20:55),Rapid Wien at,0.6,0–1,1.4,it Inter,"23,850",Allianz Stadion,Tobias Stieler,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,18:55 (20:55),Slavia Prague cz,1.5,0–0,0.7,be Genk,"18,125",Sinobo Stadium,Aleksandrs Golubevs,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,18:55 (20:55),Rennes fr,1.6,3–3,2.2,es Betis,"28,656",Roazhon Park,Tasos Sidiropoulos,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,19:55 (20:55),Olympiacos gr,0.9,2–2,0.9,ua Dynamo Kyiv,"31,020",Stadio Georgios Karaiskáki,Craig Pawson,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,20:00 (23:00),Sporting CP pt,0.6,0–1,0.5,es Villarreal,"27,134",Estádio José Alvalade,Clément Turpin,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,20:00 (23:00),Celtic sct,0.2,0–2,1.3,es Valencia,"57,430",Celtic Park,Ovidiu Hațegan,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,20:55,BATE Borisov by,0.7,1–0,1.8,eng Arsenal,"12,527",Borisov Arena,Zoran Široki,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,20:55,Galatasaray tr,0.9,1–2,1.6,pt Benfica,"42,722",Türk Telekom Arena,Santiago Jaime,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,20:55,Krasnodar ru,1,0–0,0.9,de Leverkusen,"34,827",Krasnodar Stadium,Maurizio Mariani,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,21:00 (23:00),Viktoria Plzeň cz,1.9,2–1,0.9,hr Dinamo Zagreb,"9,731",Doosan Arena,Serdar Gözübüyük,Match Report,Leg 1 of 2
Round of 32,,Thu,2/14/2019,21:00 (23:00),Zürich ch,2.1,1–3,2.2,it Napoli,"24,000",Stadion Letzigrund,Danilo Grujić,Match Report,Leg 1 of 2
