,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
0,-5.0,-3.9000000000000004,0.40000000000000036,-1.6,-15.799999999999997,-7.400000000000006,-0.2999999999999998,-1.9000000000000004,-3.0999999999999996,0.5,-2.3,-14.599999999999994,-5.599999999999994,-0.9,868048,1,2
1,-8.5,-5.5,-0.40000000000000036,-2.1,-26.799999999999997,-10.700000000000003,-1.2000000000000002,-4.0,-0.5999999999999996,-2.8999999999999986,-0.7000000000000002,-11.599999999999994,-6.099999999999994,0.10000000000000009,868056,0,1
2,2.799999999999999,2.5,-0.5999999999999996,0.9000000000000004,20.200000000000003,8.0,0.40000000000000013,-3.9000000000000004,-3.299999999999999,0.40000000000000036,-1.7000000000000002,-8.599999999999994,-4.3999999999999915,-0.2999999999999998,868058,1,2
3,0.7999999999999989,0.20000000000000018,-0.09999999999999964,0.5,2.0,1.0,-0.6000000000000001,-2.0,-2.3,-1.799999999999999,-0.9000000000000004,5.200000000000003,2.3000000000000114,-0.7999999999999999,868060,0,0
4,-4.300000000000001,-4.4,-2.0,-1.9,-13.200000000000003,-3.3999999999999915,-0.19999999999999996,-5.6,-5.1000000000000005,-1.5999999999999996,-3.299999999999999,-16.599999999999994,-5.5,-0.30000000000000004,868062,2,0
5,2.6999999999999993,3.299999999999999,1.200000000000001,2.8000000000000007,2.4000000000000057,1.6999999999999886,0.7999999999999999,-1.5999999999999996,1.1000000000000014,1.5,0.09999999999999964,-6.200000000000003,-2.1000000000000085,0.7,868063,2,0
6,-1.1999999999999993,-1.4999999999999991,4.5,-1.1999999999999997,5.599999999999994,2.5,-0.20000000000000018,-0.5999999999999996,0.0,0.09999999999999964,0.2999999999999998,-3.200000000000003,-1.3000000000000114,-0.7,868065,2,2
7,-4.0,-0.3000000000000007,-2.8000000000000007,-0.40000000000000036,-13.799999999999997,-7.200000000000003,0.10000000000000009,2.6999999999999993,1.8000000000000007,-0.3000000000000007,-0.7000000000000002,20.799999999999997,8.100000000000009,0.30000000000000004,868066,0,1
8,0.5,-1.2000000000000002,5.0,-1.1,3.4000000000000057,1.3999999999999915,0.10000000000000009,-3.9000000000000004,-4.300000000000001,-2.9000000000000004,-1.5,-14.200000000000003,-3.5,0.10000000000000009,868067,1,0
9,-6.4,-5.7,-1.6000000000000014,-2.7,-14.0,-4.200000000000003,-0.30000000000000004,-3.5,-3.299999999999999,-0.29999999999999893,-1.3000000000000007,-4.599999999999994,-2.799999999999997,0.0,868068,2,2
